timestamp,ema50_dist_eth_btc_30m,ema200_dist_eth_btc_30m,lower_bb_dist_eth_btc_30m,width_bb_eth_btc_30m,rsi_eth_btc_30m,stoch_rsi_fastk_eth_btc_30m,stoch_rsi_fastd_eth_btc_30m,kijun_dist_eth_btc_30m,tenkan_dist_eth_btc_30m
2019-02-01 19:00:00,0.0034566748146300785,0.008036625798496733,-0.0018106157796297095,0.009816682197270329,0.44667816606368727,0.757294345725819,0.506597727381338,0.014914449287619647,0.015955370502895194
2019-02-01 19:30:00,0.0026629837093685715,0.007374315200303405,-0.002605599535381087,0.009956175650291497,0.4645471824552734,1.0,0.7698525659735451,0.014221629880050823,0.015261840522706072
2019-02-01 20:00:00,0.0010265589321667434,0.005669452185534718,-0.004270646525402322,0.009933151436710736,0.5047373558723823,1.0,0.9190981152419397,0.012608723873815286,0.013647280280410401
2019-02-01 20:30:00,0.003489934715221965,0.008363895471589222,-0.0019210996886919185,0.01025196948739126,0.44589262851676187,0.0,0.6666666666666667,0.015244696082259646,0.0162859560067683
2019-02-01 21:00:00,0.0017870011948297737,0.006726352064751806,-0.003545921943252428,0.010255964818287553,0.4862100210385944,0.6851487692037318,0.561716256401244,0.013595607822753486,0.014635176401793348
2019-02-01 21:30:00,0.0016231269163955453,0.006592836507582689,-0.003760288188596639,0.01033848257046644,0.4886142898959608,0.7260066160391248,0.4703851284142855,0.013496832873152398,0.01453630014617513
2019-02-01 22:00:00,0.0012469748679220238,0.005651311946765825,-0.003995198941408318,0.00963852964102871,0.49706269404786996,0.8695777486038544,0.7602443779489038,0.01316772203279748,0.014206851761649819
2019-02-01 22:30:00,0.0001994870563717388,0.004404689894569547,-0.005024276620491874,0.009431888451503825,0.5241538369193025,0.9999999999999999,0.8651947882143264,0.0121160022058584,0.01315405326499497
2019-02-01 23:00:00,-0.0008981603197206756,0.0027017572653058597,-0.005893384509165767,0.008608879942353249,0.5525439184697053,1.0,0.9565259162012849,0.010968180934482596,0.012005054759899103
2019-02-01 23:30:00,-0.0003650215336490348,0.003137748474133506,-0.005364941627216235,0.008512169223856284,0.536777572514452,0.753379672195868,0.9177932240652895,0.011492576022823053,0.012529987680736765
2019-02-02 00:00:00,-0.007919013986848245,-0.002978870299917835,-0.014341254495038758,0.011461642736395697,0.6849980657843385,1.0,0.9177932240652895,0.0035219195265510095,0.004551156283168822
2019-02-02 00:30:00,0.0005544584805718955,0.005215354208363054,-0.005860892210763358,0.011079822642414226,0.4995195250369398,0.0,0.5844598907319561,0.0121160022058584,0.01315405326499497
