timestamp,ema50_dist_etc_btc_15m,ema200_dist_etc_btc_15m,upper_bb_dist_etc_btc_15m,lower_bb_dist_etc_btc_15m,width_bb_etc_btc_15m,rsi_etc_btc_15m,stoch_rsi_fastk_etc_btc_15m,stoch_rsi_fastd_etc_btc_15m,kijun_dist_etc_btc_15m,tenkan_dist_etc_btc_15m
2019-02-07 02:30:00,,,-0.2639276000727442,-1.2662254152288277,1.0100252813046786,74.8658641353606,100.0,99.99999999999999,0.990099009900991,1.2151215121512182
2019-02-07 02:45:00,,,-0.05885544282480115,-1.2204238364544984,1.1690460757357448,71.2260741494468,84.07180905444392,94.69060301814795,1.08108108108107,1.306306306306304
2019-02-07 03:00:00,,,0.10588262487518652,-1.151870000889621,1.2643651758277468,67.68240668997844,0.0,61.35726968481462,1.1722272317403082,1.3976555455365247
2019-02-07 03:15:00,,,0.17479752796347725,-1.1576649761149915,1.3390430130243507,67.68240668997844,0.0,28.023936351481286,1.1722272317403082,1.3976555455365247
2019-02-07 03:30:00,,,0.7113121840448322,-0.5753194369913506,1.28575735266401,50.27641199936945,0.0,-1.8947806286936004e-14,1.7225747960108784,1.9492293744333589
2019-02-07 03:45:00,,,0.8013936781055664,-0.4747149122253713,1.2740276015081586,48.058097779168016,0.0,-1.8947806286936004e-14,1.814882032667886,2.04174228675138
2019-02-07 04:00:00,,,0.7100052885515185,-0.5649463583611736,1.2740276015081586,50.41423452285992,12.006215120237856,4.002071706745933,1.7225747960108784,1.9492293744333589
2019-02-07 04:15:00,,,0.2980050815820201,-1.0110014714737603,1.3136898335997615,60.14811839825157,61.607370094054815,24.537861738097536,1.2635379061371799,1.4891696750902517
2019-02-07 04:30:00,-0.6227436823105337,,0.3368557464465738,-1.0047257825476885,1.3460765499643697,60.14811839825157,100.0,57.87119507143087,1.2635379061371799,1.4891696750902517
2019-02-07 04:45:00,-0.3391003460208264,,0.6164149990319334,-0.7159625103441924,1.3330410139532127,52.91935078394955,40.20880656818949,67.27205888741474,1.538461538461533,1.764705882352935
2019-02-07 05:00:00,0.022072835117858958,,0.9845985554235881,-0.36697821028282007,1.3474158086225707,45.13107508608843,0.0,46.736268856063134,1.9073569482288777,2.134423251589479
2019-02-07 05:15:00,-0.06599751998550563,,0.8903253846917591,-0.4456792866881276,1.3330410139532127,47.22230563723511,13.925714321226442,18.04484029647195,1.814882032667886,2.04174228675138
2019-02-07 05:30:00,0.11116338530876568,,1.0812610622792151,-0.2903519713701286,1.3662102929454234,43.639906629984274,0.0,4.6419047737421195,1.9999999999999796,2.227272727272722
2019-02-07 05:45:00,0.01944233349615576,,0.9894524691254736,-0.3809147761191012,1.3662102929454234,45.851806328411776,23.836553803519767,12.58742270824871,1.9073569482288777,2.134423251589479
2019-02-07 06:00:00,0.10604089928312188,,1.0858732674156713,-0.30405508559752104,1.3845161535040362,43.99247492663891,9.841681396768877,11.226078400096187,1.9999999999999796,2.227272727272722
2019-02-07 06:15:00,0.18939864174849497,,1.1845792760707186,-0.22916526333189857,1.4070230915132158,42.15170226380434,0.0,11.226078400096187,2.0928116469517866,2.3202911737943754
2019-02-07 06:30:00,0.18197124403287468,,1.1910130272535735,-0.2446981955884442,1.4289500397603645,42.15170226380434,0.0,3.2805604655895984,2.0928116469517866,2.3202911737943754
2019-02-07 06:45:00,0.1748351168158857,,1.1971676113408103,-0.25995196074941607,1.4503232438773448,42.151702263804346,1.9203317619000135e-13,3.6773587192529943e-14,2.0928116469517866,2.3202911737943754
2019-02-07 07:00:00,0.16797883772508015,,1.1778444365557528,-0.3134222345539839,1.4848489889464156,42.151702263804346,3.860024380555215e-13,1.6544106654437044e-13,2.0928116469517866,2.3202911737943754
2019-02-07 07:15:00,0.16139143232407616,,1.1511560265710763,-0.35952727315892163,1.5047273724595707,42.151702263804346,100.0,33.3333333333335,2.0928116469517866,2.3202911737943754
2019-02-07 07:30:00,0.2427067042052311,,1.1407649379681084,-0.2846629343252305,1.4193523204662042,39.74288127293575,0.0,33.333333333333435,2.1857923497267784,2.4134790528233196
2019-02-07 07:45:00,0.5853336577347212,,1.4485673304120539,-0.004326014141542434,1.4424769207202492,31.892037288048186,0.0,33.33333333333331,2.5594149908592323,2.7879341864716745
2019-02-07 08:00:00,0.6507973387963828,,1.4863828675191204,-0.004223672642711396,1.4796412209580398,30.281541233246923,0.0,-2.842170943040401e-14,2.6532479414455468,2.8819762122598513
2019-02-07 08:15:00,0.7138323829978699,,1.5081392584719078,0.0028497525170312343,1.4940023999115986,28.719682603884305,0.0,-2.842170943040401e-14,2.7472527472527375,2.9761904761904656
2019-02-07 08:30:00,0.5973080592980295,,1.4128042359714765,-0.17767157357447827,1.580713852997262,32.47063125784908,34.02776967538358,11.342589891794498,2.6532479414455468,2.8819762122598513
2019-02-07 08:45:00,0.7510653606481732,,1.6145629547959617,-0.11135488880149591,1.7130425467292894,29.165042744745477,11.87326679053376,15.300345488639087,2.8414298808432603,3.0705774518790196
2019-02-07 09:00:00,0.4561638010340152,,1.3030403748419905,-0.43466743151475695,1.730195531425974,39.16874540731774,100.0,48.63367882197242,2.5594149908592323,2.7879341864716745
2019-02-07 09:15:00,0.4382750245228717,,1.1659730557116221,-0.42557086192732685,1.5856737360748638,39.16874540731775,100.0,70.62442226351122,2.5594149908592323,2.7879341864716745
2019-02-07 09:30:00,0.24499375562783143,,0.8113545469542904,-0.5467560068083244,1.356316157386503,45.15715158033595,100.0,99.99999999999996,2.372262773722622,2.600364963503665
2019-02-07 09:45:00,0.49974247263757654,,0.9761961614697112,-0.27171308736180233,1.2435290230868705,38.961387987114655,61.25736976331346,87.08578992110445,2.6532479414455468,2.8819762122598513
2019-02-07 10:00:00,0.48014472861257484,,0.9320411807178353,-0.3007511532705065,1.2289133303381434,38.96138798711466,1.1468202830358085e-13,53.75245658777116,2.6532479414455468,2.8819762122598513
2019-02-07 10:15:00,0.10930186123121466,,0.49664537290845523,-0.6424976974299335,1.1399744099263043,49.645018154346474,100.0,53.75245658777116,2.278942570647202,2.5068368277119335
2019-02-07 10:30:00,-0.07002260617027245,,0.29944011349651856,-0.8180934346976532,1.120439145614567,53.98208231475314,100.0,66.66666666666667,2.0928116469517866,2.3202911737943754
2019-02-07 10:45:00,0.02016523152834626,,0.3457696446891756,-0.7100683696436794,1.0577647260378396,51.589486724732424,84.07133826285063,94.69044608761685,2.1857923497267784,2.4134790528233196
2019-02-07 11:00:00,0.19473539764363057,,0.4834936892533559,-0.5199900396183788,1.0036668797621935,47.093780736947714,54.141257204530355,79.40419848912695,2.372262773722622,2.600364963503665
