timestamp,ema50_dist_dsh_usd_6h,ema200_dist_dsh_usd_6h,upper_bb_dist_dsh_usd_6h,lower_bb_dist_dsh_usd_6h,width_bb_dsh_usd_6h,rsi_dsh_usd_6h,stoch_rsi_fastk_dsh_usd_6h,stoch_rsi_fastd_dsh_usd_6h,kijun_dist_dsh_usd_6h,tenkan_dist_dsh_usd_6h
2018-10-12 02:00:00,13.89,19.03,22.93,0.62,19.96,23.51,23.81,10.45,-53.47,-53.1
2018-10-12 08:00:00,12.68,18.13,22.48,-1.6,21.8,25.65,97.41,40.41,-53.75,-53.39
2018-10-12 14:00:00,11.36,17.06,21.32,-3.56,22.85,28.38,100.0,73.74,-54.11,-53.74
2018-10-12 20:00:00,11.59,17.62,21.88,-4.14,23.9,27.49,86.89,94.77,-53.82,-53.45
2018-10-13 02:00:00,10.41,16.66,20.75,-5.72,24.62,30.05,100.0,95.63,-54.13,-53.77
2018-10-13 08:00:00,9.58,16.04,19.75,-6.81,24.94,31.56,100.0,95.63,-54.31,-53.95
2018-10-13 14:00:00,9.75,16.47,19.41,-6.88,24.74,30.63,77.15,92.38,-54.07,-53.71
2018-10-13 20:00:00,6.93,13.64,15.54,-9.14,23.91,39.47,100.0,92.38,-55.13,-54.78
2018-10-14 02:00:00,6.69,13.53,14.37,-9.11,22.87,39.41,99.39,92.18,-55.12,-54.77
2018-10-14 08:00:00,7.32,14.38,14.22,-8.36,21.93,37.35,76.03,91.81,-54.73,-54.38
2018-10-14 14:00:00,7.18,14.4,12.96,-8.05,20.51,37.0,72.01,82.48,-54.66,-54.31
2018-10-14 20:00:00,8.62,16.15,13.22,-6.31,18.87,33.24,0.0,49.35,-53.91,-53.55
2018-10-15 02:00:00,3.76,11.01,7.29,-10.01,17.54,48.51,100.0,57.34,-55.9,-55.56
2018-10-15 08:00:00,0.51,7.48,3.09,-12.36,16.2,56.47,100.0,66.67,-57.28,-56.94
2018-10-15 14:00:00,3.14,10.32,4.03,-8.91,13.26,49.43,69.68,89.89,-56.11,-55.76
2018-10-15 20:00:00,2.06,9.17,1.09,-8.5,9.95,51.73,79.57,83.08,-56.53,-56.19
2018-10-16 02:00:00,0.86,7.84,0.15,-9.67,10.31,54.41,74.14,74.46,-57.02,-56.69
2018-10-16 08:00:00,2.01,9.06,1.8,-8.61,10.78,51.19,24.99,59.57,-56.5,-56.16
2018-10-16 14:00:00,3.62,10.84,3.71,-6.99,10.88,46.99,0.0,33.04,-55.75,-55.4
2018-10-16 20:00:00,2.25,9.38,2.6,-7.66,10.53,50.16,42.77,22.59,-56.29,-55.95
2018-10-17 02:00:00,2.09,9.21,2.68,-7.27,10.18,50.35,45.27,29.35,-56.33,-55.98
2018-10-17 08:00:00,3.2,10.43,3.93,-5.7,9.72,47.18,4.53,30.86,-55.8,-55.45
2018-10-17 14:00:00,2.68,9.89,3.58,-5.73,9.4,48.33,39.9,29.9,-55.97,-55.63
2018-10-17 20:00:00,3.94,11.3,4.87,-3.96,8.79,44.72,0.0,14.81,-55.36,-55.01
2018-10-18 02:00:00,3.89,11.3,4.88,-3.5,8.32,44.45,0.0,13.3,-55.32,-54.97
2018-10-18 08:00:00,4.21,11.71,5.29,-2.78,7.96,43.19,0.0,0.0,-55.11,-54.75
2018-10-18 14:00:00,6.9,14.75,8.36,-0.13,8.16,36.61,0.0,0.0,-53.83,-53.46
2018-10-18 20:00:00,7.44,15.5,9.53,-0.02,9.11,35.03,0.0,0.0,-53.46,-53.09
2018-10-19 02:00:00,7.76,16.02,10.49,-0.17,10.14,33.87,0.0,0.0,-53.19,-52.82
2018-10-19 08:00:00,7.49,15.9,10.78,-0.73,10.96,33.79,0.0,0.0,-53.17,-52.8
2018-10-19 14:00:00,7.74,16.34,11.61,-0.86,11.84,32.68,0.0,0.0,-52.92,-52.55
2018-10-19 20:00:00,7.92,16.72,12.38,-0.89,12.54,31.68,0.0,0.0,-52.7,-52.33
2018-10-20 02:00:00,6.36,15.16,10.95,-2.63,13.04,37.1,100.0,33.33,-53.27,-52.91
2018-10-20 08:00:00,5.33,14.14,9.4,-3.5,12.53,40.32,100.0,66.67,-53.63,-53.26
2018-10-20 14:00:00,5.74,14.69,9.81,-3.28,12.68,38.62,80.29,93.43,-53.35,-52.98
2018-10-20 20:00:00,5.52,14.55,9.32,-3.51,12.47,38.6,80.08,86.79,-53.34,-52.98
2018-10-21 02:00:00,4.59,13.61,7.67,-4.09,11.56,41.89,100.0,86.79,-53.67,-53.31
2018-10-21 08:00:00,4.39,13.45,6.95,-4.06,10.86,41.98,100.0,93.36,-53.68,-53.32
2018-10-21 14:00:00,4.18,13.28,6.51,-4.15,10.53,42.18,100.0,100.0,-53.7,-53.33
2018-10-21 20:00:00,4.94,14.17,6.73,-3.21,9.77,38.82,6.17,68.72,-53.27,-52.9
2018-10-22 02:00:00,5.07,14.39,6.15,-2.72,8.72,37.7,0.0,35.39,-53.12,-52.75
2018-10-22 08:00:00,5.21,14.64,5.8,-2.32,7.98,36.5,0.0,2.06,-52.96,-52.59
2018-10-22 14:00:00,5.78,15.36,5.62,-1.35,6.83,33.9,0.0,0.0,-52.6,-52.23
2018-10-22 20:00:00,5.75,15.43,5.11,-1.08,6.07,33.25,0.0,0.0,-52.51,-52.14
2018-10-23 02:00:00,4.07,13.64,2.69,-2.05,4.73,42.14,100.0,33.33,-53.19,-52.82
2018-10-23 08:00:00,5.09,14.82,2.87,-0.43,3.26,37.74,50.52,50.17,-52.64,-52.27
2018-10-23 14:00:00,4.99,14.79,2.82,-0.43,3.22,37.37,46.37,65.63,-52.59,-52.22
2018-10-23 20:00:00,4.04,13.79,1.98,-1.22,3.18,41.85,96.77,64.56,-52.95,-52.58
2018-10-24 02:00:00,0.47,9.81,-0.86,-4.93,4.19,57.31,100.0,81.05,-54.55,-54.19
2018-10-24 08:00:00,1.87,11.31,0.76,-3.56,4.38,51.11,68.91,88.56,-53.89,-53.52
2018-10-24 14:00:00,0.57,9.82,-0.07,-4.86,4.92,55.57,91.3,86.74,-54.46,-54.1
2018-10-24 20:00:00,2.64,12.08,2.11,-2.65,4.77,47.63,37.38,65.86,-53.48,-53.11
2018-10-25 02:00:00,2.56,11.98,2.15,-2.61,4.78,47.56,0.0,42.89,-53.47,-53.1
2018-10-25 08:00:00,2.48,11.89,2.15,-2.6,4.75,47.47,0.0,12.46,-53.46,-53.09
2018-10-25 14:00:00,2.52,11.92,2.29,-2.46,4.75,46.93,0.0,0.0,-53.39,-53.02
2018-10-25 20:00:00,2.72,12.14,2.6,-2.17,4.76,45.71,0.0,0.0,-53.25,-52.88
2018-10-26 02:00:00,2.8,12.23,2.72,-2.03,4.73,44.95,0.0,0.0,-53.16,-52.79
2018-10-26 08:00:00,2.17,11.52,2.12,-2.55,4.68,47.64,100.0,33.33,-53.41,-53.04
2018-10-26 14:00:00,2.67,12.06,2.64,-2.0,4.63,44.99,1.37,33.79,-53.13,-52.76
2018-10-26 20:00:00,2.09,11.41,2.15,-2.47,4.63,47.55,96.93,66.1,-53.36,-52.99
2018-10-27 02:00:00,1.77,11.03,1.95,-2.67,4.63,48.84,100.0,66.1,-53.47,-53.1
2018-10-27 08:00:00,1.82,11.05,2.09,-2.48,4.58,48.2,83.49,93.47,-53.41,-53.05
2018-10-27 14:00:00,3.17,12.54,3.56,-1.01,4.51,41.32,0.0,61.16,-52.74,-52.36
2018-10-27 20:00:00,3.37,12.79,3.89,-0.66,4.47,39.93,0.0,27.83,-52.58,-52.21
2018-10-28 02:00:00,3.19,12.6,3.87,-0.87,4.67,40.27,3.8,1.27,-52.6,-52.23
2018-10-28 07:00:00,2.37,11.69,3.12,-1.47,4.55,44.83,59.24,21.01,-52.94,-52.57
2018-10-28 13:00:00,1.41,10.6,2.17,-2.15,4.32,50.07,100.0,54.35,-53.35,-52.99
2018-10-28 19:00:00,1.56,10.73,2.39,-1.87,4.25,48.85,87.95,82.4,-53.25,-52.88
2018-10-29 01:00:00,1.4,10.51,1.78,-1.75,3.53,49.51,94.3,94.08,-53.3,-52.93
2018-10-29 07:00:00,2.63,11.84,2.98,-0.58,3.51,42.4,0.0,60.75,-52.69,-52.31
2018-10-29 13:00:00,5.08,14.6,5.57,1.43,4.0,32.69,0.0,31.43,-51.46,-51.08
2018-10-29 19:00:00,5.13,14.73,6.12,0.92,5.03,31.95,0.0,0.0,-51.34,-50.96
2018-10-30 01:00:00,3.35,12.81,4.4,-0.88,5.19,41.25,52.94,17.65,-52.1,-51.72
2018-10-30 07:00:00,2.74,12.15,3.78,-1.48,5.2,43.81,100.0,50.98,-52.33,-51.96
2018-10-30 13:00:00,3.09,12.54,4.16,-1.2,5.28,41.92,84.08,79.01,-52.11,-51.73
2018-10-30 19:00:00,2.4,11.77,3.45,-1.85,5.26,45.11,100.0,94.69,-52.39,-52.01
2018-10-31 01:00:00,2.34,11.69,3.4,-1.9,5.25,44.96,96.13,93.4,-52.37,-52.0
2018-10-31 07:00:00,1.84,11.12,2.79,-2.31,5.09,47.37,100.0,98.71,-52.57,-52.19
2018-10-31 13:00:00,2.6,11.95,3.57,-1.58,5.1,43.21,23.61,73.25,-52.16,-51.79
2018-10-31 19:00:00,2.37,11.68,3.23,-1.75,4.94,44.05,20.39,48.0,-52.23,-51.85
2018-11-01 01:00:00,2.46,11.77,3.14,-1.58,4.68,43.1,0.0,14.67,-52.14,-51.76
2018-11-01 07:00:00,2.2,11.47,2.68,-1.7,4.36,44.22,26.36,15.58,-52.21,-51.84
2018-11-01 13:00:00,1.79,10.99,2.28,-2.04,4.32,46.55,100.0,42.12,-52.37,-52.0
2018-11-01 19:00:00,1.43,10.56,1.97,-2.34,4.32,48.62,100.0,75.45,-52.52,-52.14
2018-11-02 01:00:00,1.25,10.31,1.83,-2.47,4.31,49.54,100.0,100.0,-52.58,-52.2
2018-11-02 07:00:00,1.51,10.56,2.05,-2.15,4.2,47.27,57.23,85.74,-52.42,-52.05
2018-11-02 13:00:00,0.86,9.79,1.17,-2.62,3.82,51.75,100.0,85.74,-52.71,-52.34
2018-11-02 19:00:00,0.51,9.34,0.66,-2.85,3.55,54.04,100.0,85.74,-52.87,-52.5
2018-11-03 01:00:00,0.21,8.93,0.21,-3.04,3.29,56.06,100.0,100.0,-53.01,-52.64
2018-11-03 07:00:00,0.91,9.63,0.94,-2.32,3.28,50.17,33.03,77.68,-52.66,-52.29
2018-11-03 13:00:00,0.73,9.38,0.74,-2.14,2.9,51.23,18.08,50.37,-52.73,-52.35
2018-11-03 19:00:00,0.15,8.66,0.06,-2.27,2.35,55.43,89.32,46.81,-53.0,-52.63
2018-11-04 01:00:00,1.31,9.89,1.26,-0.99,2.24,46.44,0.0,35.8,-52.43,-52.05
2018-11-04 07:00:00,-0.83,7.46,-0.5,-3.29,2.84,59.24,100.0,63.11,-53.45,-53.08
2018-11-04 13:00:00,-6.76,0.73,-3.89,-11.29,8.01,77.35,100.0,66.67,-56.36,-56.02
2018-11-04 19:00:00,-5.45,1.87,-1.48,-10.83,9.96,71.13,79.88,93.29,-55.86,-55.51
2018-11-05 01:00:00,-4.8,2.35,-0.08,-10.63,11.15,68.63,71.77,83.88,-55.64,-55.29
2018-11-05 07:00:00,-5.47,1.37,-0.02,-11.73,12.45,70.78,63.7,71.78,-56.06,-55.71
2018-11-05 13:00:00,-4.88,1.77,1.15,-11.34,13.16,68.55,0.0,45.15,-55.87,-55.53
2018-11-05 19:00:00,-4.06,2.45,2.36,-10.55,13.46,64.96,0.0,21.23,-55.57,-55.22
2018-11-06 01:00:00,-4.44,1.82,2.28,-10.84,13.71,66.59,28.13,9.38,-55.83,-55.49
2018-11-06 07:00:00,-5.29,0.69,1.8,-11.61,14.1,69.51,78.17,35.43,-56.32,-55.98
2018-11-06 13:00:00,-6.53,-0.91,1.04,-12.91,14.83,73.19,100.0,68.77,-57.02,-56.68
