timestamp,ema50_dist_eth_btc_15m,ema200_dist_eth_btc_15m,upper_bb_dist_eth_btc_15m,lower_bb_dist_eth_btc_15m,width_bb_eth_btc_15m,rsi_eth_btc_15m,stoch_rsi_fastk_eth_btc_15m,stoch_rsi_fastd_eth_btc_15m,kijun_dist_eth_btc_15m,tenkan_dist_eth_btc_15m
2019-02-07 02:45:00,,,0.15540783636682765,-1.0335544745602276,1.1942057497493117,67.38722356623482,68.00634168225773,89.33544722741924,7.943441402963836,8.121400375331667
2019-02-07 03:00:00,,,0.2611031001691355,-0.9665778953906079,1.2320268148844389,65.17799124285798,0.0,56.0021138940859,8.009842328487714,8.187910771521988
2019-02-07 03:15:00,,,0.3453411719445798,-0.8640012730202984,1.2124867875638246,62.95529175323132,0.0,22.668780560752566,8.076324996760409,8.254503045224837
2019-02-07 03:30:00,,,0.5312524480270309,-0.5767010910605497,1.1082053712392075,56.024699193264226,0.0,-9.473903143468002e-15,8.300870016880936,8.479418257369176
2019-02-07 03:45:00,,,0.4747153888476241,-0.5282624778332634,1.003246471321257,56.82449706056711,7.038910026063053,2.346303342021008,8.265723372493028,8.444213669111434
2019-02-07 04:00:00,,,0.5248721404238266,-0.4651299410018406,0.9897064452265623,55.20265945500948,0.0,2.346303342021008,8.318451897788904,8.49702912432222
2019-02-07 04:15:00,,,0.43902846990881983,-0.5506189587660693,0.9901999131367535,57.63344355664501,31.354306616516055,12.797738880859692,8.220066824536932,8.39848185032601
2019-02-07 04:30:00,-0.4968702364350097,,0.3945057567626975,-0.5651021956432078,0.960427179689202,58.157394679362895,100.0,43.78476887217201,8.199007556838467,8.377387863652586
2019-02-07 04:45:00,-0.5826896800123604,,0.28678802438015794,-0.6752287539619983,0.9638888467765524,61.09369169255029,100.0,77.11810220550534,8.079826351767272,8.258010172676332
2019-02-07 05:00:00,-0.40796646427294636,,0.45099506807100287,-0.5087535209233218,0.9600258370295618,55.09327137643816,0.0,66.66666666666666,8.251671101304424,8.430138230904017
2019-02-07 05:15:00,-0.38265220611441997,,0.45967869960850116,-0.4700632525859949,0.929790229473964,54.738792488309414,0.0,33.33333333333332,8.262209962680522,8.44069446698037
2019-02-07 05:30:00,-0.2214421647901199,,0.5988472471434969,-0.2819595716365142,0.879413442372195,49.378472105427456,0.0,-9.473903143468002e-15,8.427587103484147,8.60634425377016
