timestamp,ema50_dist_etc_btc_30m,ema200_dist_etc_btc_30m,lower_bb_dist_etc_btc_30m,width_bb_etc_btc_30m,rsi_etc_btc_30m,stoch_rsi_fastk_etc_btc_30m,stoch_rsi_fastd_etc_btc_30m,kijun_dist_etc_btc_30m,tenkan_dist_etc_btc_30m
2019-01-30 12:00:00,,0.010894175198023603,-0.007705512664808123,0.018570081002066686,0.4440580232281316,0.49408056646934795,0.7181819360660642,-0.0075287865367582585,0.010628875110717528
2019-01-30 12:30:00,,0.010519890761226947,-0.006619181541368424,0.01710571010204171,0.429499281739815,0.0,0.3848486027327308,-0.0066489361702128935,0.01152482269503552
2019-01-30 13:00:00,,0.006207831675293374,-0.008506682250005393,0.014731446622566102,0.48414062634667737,0.9350072713662522,0.4763626126118665,-0.009283819628647327,0.008841732979663952
2019-01-30 13:30:00,,-0.003607215934358421,-0.016462898000785597,0.012985997289003133,0.6161240783658488,1.0,0.6450024237887506,-0.01796669588080646,0.0
2019-01-30 14:00:00,,-0.004315586581409847,-0.020334763068939332,0.016219079477594236,0.6454325367287946,1.0,0.978335757122084,-0.02054195804195813,-0.002622377622377603
2019-01-30 14:30:00,,-0.005583376792760664,-0.027634014511586757,0.02242305542192068,0.6955048010661852,1.0,1.0,-0.02565217391304353,-0.00782608695652165
2019-01-30 15:00:00,,-0.0006648964479324393,-0.025664658913880367,0.025333269324535994,0.6463547489427858,0.7674627112725022,0.9224875704241674,-0.023103748910200617,-0.00523103748910192
2019-01-30 15:30:00,,-0.0031762685298455384,-0.03295891344589097,0.030330646633822938,0.6996838232853313,1.0,0.9224875704241674,-0.029029462738301648,-0.011265164644714054
2019-01-30 16:00:00,,0.00039255648012881394,-0.03274294676633849,0.03368028848519139,0.6838194004642995,0.7075751778808221,0.8250126297177748,-0.028187337380745858,-0.010407632263659927
2019-01-30 16:30:00,-0.013778162911611713,0.0019863358274416765,-0.0337021070579443,0.036263505406124406,0.6913558225723047,0.8438375161073712,0.8504708979960646,-0.029029462738301648,-0.011265164644714054
2019-01-30 17:00:00,-0.007455083166657994,0.009013726134172062,-0.0267992535971191,0.036134313645136196,0.5860510266652716,0.0,0.5171375646627312,-0.023103748910200617,-0.00523103748910192
2019-01-30 17:30:00,-0.014587116480352713,0.0033071028907774025,-0.033929940261019254,0.037816060690043875,0.6581475572649564,0.6344693851084681,0.4927689670719465,-0.030709342560553576,-0.012975778546712613
2019-01-30 18:00:00,-0.01319535906821323,0.005885247057108911,-0.03246533363719528,0.03886712648788771,0.6447113999522276,0.5570531976410976,0.3971741942498553,-0.029870129870129936,-0.012121212121212088
2019-01-30 18:30:00,-0.012677894006714596,0.007168979501972261,-0.031238243571236057,0.038875070238853435,0.6447113999522276,0.5570531976410976,0.5828585934635546,-0.029870129870129936,-0.012121212121212088
2019-01-30 19:00:00,-0.016269530279073963,0.004888967578276171,-0.034975174474827564,0.040472981297624014,0.6823195264347475,1.0,0.7047021317607318,-0.034051724137931116,-0.016379310344827536
2019-01-30 19:30:00,-0.009067948343248866,0.012407047955467432,-0.026816770177689575,0.039508471180726534,0.5770672454697375,0.0,0.5190177325470328,-0.02734375,-0.00954861111111105
2019-01-30 20:00:00,-0.011185256736774729,0.010245752878548675,-0.02738861002140569,0.037959732031654266,0.6018691751145369,0.23564268077994904,0.41188089359331653,-0.029870129870129936,-0.012121212121212088
2019-01-30 20:30:00,-0.004120375489645056,0.01695296277266145,-0.018696641935695646,0.03568071256586863,0.5151181837016096,0.0,0.07854756025998323,-0.023103748910200617,-0.00523103748910192
2019-01-30 21:00:00,-0.00893793622169814,0.011839345438986237,-0.02216024743378253,0.03417595622013206,0.5656805687937425,0.30240418088527693,0.17934895388840885,-0.028187337380745858,-0.010407632263659927
2019-01-30 21:30:00,-0.006103437045478,0.013951448453105808,-0.01734275280093167,0.03134735546547893,0.5356065005297199,0.23617386377278124,0.1795260148860196,-0.02565217391304353,-0.00782608695652165
2019-01-30 22:00:00,-0.0050329984728867405,0.013732494607887613,-0.013645462405972975,0.027376765683761205,0.5255760618935016,0.12055053229436272,0.21970952565080717,-0.024804177545691974,-0.006962576153176636
2019-01-30 22:30:00,-0.009801593192801938,0.006919533325418614,-0.014884901290786567,0.0218916220286135,0.5767876614238873,1.0,0.4522414653557149,-0.029870129870129936,-0.012121212121212088
2019-01-30 23:00:00,-0.0027817010572613876,0.011606476547304956,-0.004283024062562091,0.015831529881443287,0.49938426455647833,0.0,0.37351684409812114,-0.023103748910200617,-0.00523103748910192
2019-01-30 23:30:00,-0.00183656613833727,0.01191897141883258,-0.002407627614295249,0.014258788911341812,0.4905229513364773,0.0,0.33333333333333365,-0.022251308900523625,-0.004363001745200656
2019-01-31 00:00:00,-0.005100264875229077,0.008049272787948869,-0.005005794527079388,0.013035231093798597,0.5267008728541912,0.41938263608671195,0.13979421202890427,-0.02565217391304353,-0.00782608695652165
2019-01-31 00:30:00,-0.004900254487965161,0.008049272787948869,-0.005005794527079388,0.013035231093798597,0.5267008728541912,0.41938263608671195,0.27958842405780826,-0.02565217391304353,-0.00782608695652165
2019-01-31 01:00:00,-0.005538735973779518,0.007077781876538847,-0.005427043388267494,0.012494512678321325,0.5362488929141076,1.0,0.6129217573911415,-0.026498696785403952,-0.008688097306689624
2019-01-31 01:30:00,-0.0078054026945526545,0.004459728717414402,-0.008012588336131832,0.012494512678321325,0.5646246460901831,1.0,0.8064608786955709,-0.029029462738301648,-0.011265164644714054
2019-01-31 02:00:00,-0.008324663454140846,0.003772161129586671,-0.008880386237811955,0.012684946147602556,0.5739820160393441,1.0,1.0000000000000002,-0.029870129870129936,-0.012121212121212088
2019-01-31 02:30:00,-0.009645200199757675,0.002401830707276398,-0.010699151364147452,0.013155560021382837,0.5928306432217696,1.0,1.0000000000000002,-0.03154710458081256,-0.01382886776145198
2019-01-31 03:00:00,-0.005965942807762525,0.0058085183744645,-0.006675821063102272,0.012489755636888894,0.5412524260367845,0.08843015805397042,0.6961433860179903,-0.028187337380745858,-0.010407632263659927
2019-01-31 03:30:00,-0.0032405434068228933,0.008076537442068155,-0.0042504504855461755,0.012303450891127042,0.5057148856352102,0.0,0.362810052684657,-0.02565217391304353,-0.00782608695652165
2019-01-31 04:00:00,-0.003945497026872968,0.006938053586834636,-0.005200434125496534,0.0121279508306365,0.5170966901235221,0.1306515009870953,0.07302721968035544,-0.026498696785403952,-0.008688097306689624
2019-01-31 04:30:00,-0.003790771653270242,0.0066538412506624844,-0.005263745681591603,0.01190930939314497,0.5170966901235221,0.1306515009870953,0.08710100065806373,-0.026498696785403952,-0.008688097306689624
2019-01-31 05:00:00,-0.0028098163763475847,0.006143838367054011,-0.003882968801836917,0.01001548531592509,0.5036464893447535,0.0,0.08710100065806373,-0.02565217391304353,-0.00782608695652165
2019-01-31 05:30:00,-0.003532020797042401,0.005219464524815809,-0.004785059659481172,0.010002351649186393,0.5171714083382056,1.0,0.3768838336623653,-0.026498696785403952,-0.008688097306689624
2019-01-31 06:00:00,-0.002560996435334917,0.005664016957127815,-0.00392488652234535,0.009580572546823651,0.5024278615374473,0.0,0.3333333333333336,-0.02565217391304353,-0.00782608695652165
2019-01-31 06:30:00,4.5948525033479015e-05,0.00829435004419965,-0.001319633392063757,0.009580572546823651,0.4600554140865165,0.0,0.3333333333333336,-0.023103748910200617,-0.00523103748910192
2019-01-31 07:00:00,0.00425092622081058,0.013246562530477402,0.0015520364187344704,0.011608630379078042,0.39957175592222816,0.0,2.3684757858670006e-16,-0.018826619964973812,-0.0008756567425568518
2019-01-31 07:30:00,0.0023973901251905794,0.0117101209841457,-0.0009583727323978497,0.012600753651024447,0.43175348397960767,0.2736549589750929,0.09121831965836455,-0.02054195804195813,-0.002622377622377603
2019-01-31 08:00:00,0.0023033748261633846,0.011903420063586578,-0.0015887347489019765,0.013422928172438455,0.4317534839796076,0.31288106685440803,0.1955120086098339,-0.02054195804195813,-0.002622377622377603
2019-01-31 08:30:00,0.0038995566645276813,0.013416422935862204,-0.0007194001687874652,0.01404664780118338,0.40648593385473286,0.11431481068364063,0.23361694550438078,-0.018826619964973812,-0.0008756567425568518
2019-01-31 09:00:00,0.005438792429199202,0.015690049803074313,-7.601471535534365e-05,0.015643932066332956,0.38238609911308125,0.0,0.14239862584601648,-0.017105263157894735,0.0008771929824562541
2019-01-31 09:30:00,0.002690047605974355,0.013141664290667432,-0.0030804219459606985,0.01614088754599861,0.4363670872922697,1.0,0.37143827022788045,-0.019685039370078705,-0.0017497812773401566
2019-01-31 10:00:00,0.007668296277920872,0.01905206397646375,0.00047300198659661064,0.01839943688047973,0.36723461909399047,0.0,0.3333333333333336,-0.014511873350923521,0.0035180299032542273
2019-01-31 10:30:00,0.005667575453731422,0.017369124007740266,-0.002355954560857021,0.019578113798642577,0.4012843819592783,0.4925292522122816,0.4975097507374274,-0.01624231782265151,0.0017559262510975504
2019-01-31 11:00:00,0.008850532152512969,0.02124159215355803,-0.0005367463385800297,0.021555190048900483,0.35960581604021136,0.0,0.16417641740409408,-0.012775330396475715,0.005286343612334932
