timestamp,ema50_dist_xmr_btc_15m,ema200_dist_xmr_btc_15m,upper_bb_dist_xmr_btc_15m,lower_bb_dist_xmr_btc_15m,width_bb_xmr_btc_15m,rsi_xmr_btc_15m,stoch_rsi_fastk_xmr_btc_15m,stoch_rsi_fastd_xmr_btc_15m,kijun_dist_xmr_btc_15m,tenkan_dist_xmr_btc_15m
2019-02-08 15:30:00,-1.1538678622306175,,0.15896191900175438,-0.785631638870532,0.9475626018235104,70.75254230349897,22.015841735745823,32.5394399396798,-0.0763300511411269,0.5457598656591234
2019-02-08 15:45:00,-1.3328082282033415,,0.0057168637740412365,-1.025363528410117,1.0363640177544091,74.63239782437043,100.0,58.51123532913334,-0.3122144380140024,0.30840694486751197
2019-02-08 16:00:00,-1.6257839343413183,,-0.1875690116319384,-1.456588803239156,1.2795386086211862,79.2273722405456,100.0,74.00528057858189,-0.6752655538695085,-0.056904400606982986
2019-02-08 16:15:00,-1.0791024331135324,,0.3533696351661897,-0.9512496016117589,1.3085309590072787,62.27177250685605,0.0,66.66666666666661,-0.16777243956378474,0.4537481888202688
2019-02-08 16:30:00,-1.6631955437692691,,-0.13554330541063475,-1.672032452165173,1.5505023995015494,70.96203992827544,51.25308191931695,50.4176939731056,-0.8257575757575686,-0.2083333333333326
2019-02-08 16:45:00,-2.350634797968121,,-0.554954128054197,-2.613541287547816,2.091725269123199,77.70136390993481,90.99997431775459,47.41768541235714,-1.6158124154516784,-1.0033067788967398
2019-02-08 17:00:00,-2.2372954124551425,,-0.26026875152909135,-2.6450909417732094,2.419976704118501,77.15558384844245,87.78109636554663,76.67805086753934,-1.5936254980079667,-0.9809817334435866
2019-02-08 17:15:00,-2.1283713736143905,,-0.02608064401383725,-2.619784017640314,2.6284763368954063,76.5763308898129,92.70860134444368,90.49655734258158,-1.571428571428568,-0.9586466165413476
2019-02-08 17:30:00,-2.488227846254576,,-0.20218476048249334,-3.1204224384998147,2.967537485073087,79.97612757738283,100.0,93.49656590333005,-2.0354710768540007,-1.4255780887525216
2019-02-08 17:45:00,-1.5845209875484434,,0.7366331307065987,-2.215990063305351,2.9746258609584406,62.34283052622015,0.0,64.23620044814784,-1.192542833421395,-0.5774020680806125
2019-02-08 18:00:00,-0.30067249750770353,-2.317966360856283,2.0211672687503457,-0.9003721617167559,2.905258433283634,46.11164327907015,0.0,33.33333333333328,0.08409785932721459,0.7071865443425196
2019-02-08 18:15:00,-0.47161615773448906,-2.479392810840897,1.8084772483438316,-1.0225176909231082,2.819913250415626,48.2577298547238,6.337278184273363,2.1124260614243977,-0.10682945440672054,0.5150705837466685
2019-02-08 18:30:00,-0.4604177066160453,-2.462089109779919,1.7910239782267912,-0.9875751761514895,2.7674815058749727,48.346342978555455,6.598947970976927,4.312075385083373,-0.11445139630702483,0.5074011902945319
2019-02-08 18:45:00,-0.5589736868820583,-2.55533786435993,1.6581972441360282,-1.0592031883519093,2.709286200839331,49.826910035866625,22.889679603990956,11.941968586413692,-0.23624447492760492,0.3848498704465797
2019-02-08 19:00:00,-0.5879930273261946,-2.5813493079086536,1.602085493615002,-1.0833864304724106,2.6785251815759867,50.49546137888077,99.99999999999999,43.162875858322565,-0.28943560057886897,0.33132759539948875
