timestamp,ema50_dist_dsh_usd_15m,ema200_dist_dsh_usd_15m,upper_bb_dist_dsh_usd_15m,lower_bb_dist_dsh_usd_15m,width_bb_dsh_usd_15m,rsi_dsh_usd_15m,stoch_rsi_fastk_dsh_usd_15m,stoch_rsi_fastd_dsh_usd_15m,kijun_dist_dsh_usd_15m,tenkan_dist_dsh_usd_15m
2019-02-02 05:30:00,0.3826984315736359,0.9154174449180985,0.5214656349318947,-0.24031028293389767,0.7607065342986951,42.89234298466212,0.0,61.10552814528504,16.012410430671476,18.742705178399955
2019-02-02 05:45:00,0.09204505009117181,0.6207596882114252,0.15374931595419916,-0.4790340137254878,0.6338141799495269,51.03557333079345,100.0,66.6666666666667,15.680843854505788,18.403335346719896
2019-02-02 06:00:00,0.4382210366043582,0.976926968100722,0.5151865987902182,-0.14036957159954122,0.6543299004493117,42.717443550115824,0.0,33.33333333333337,16.101607203584045,18.834001153283175
2019-02-02 06:15:00,0.3910821802819209,0.9361746434615181,0.4594291216009072,-0.18243145701365426,0.6409728387176185,43.563082254468235,10.166211956884396,36.72207065229484,16.06556892423212,18.79711473083634
2019-02-02 06:30:00,0.48279164847151446,1.0377650440601238,0.5214414589855831,-0.0801801204042718,0.600297139792598,41.222502391514766,0.0,3.3887373189615033,16.194379910919075,18.928957220438324
2019-02-02 06:45:00,0.5997651916302305,1.1682587638680575,0.624529672319496,0.028662195382245237,0.5939277331109016,38.40756546091072,0.0,3.3887373189615033,16.357951514433044,19.096378400806135
2019-02-02 07:00:00,0.561924503792266,1.1417942224865252,0.557642591046914,-0.001148680477303099,0.5572407660590438,38.880688231351066,9.177019286050545,3.0590064286835528,16.34071176697187,19.078732924408115
2019-02-02 07:15:00,0.5155587108357507,1.1052179070909052,0.5395868133109438,-0.06055376684466207,0.5987065789732752,39.728293355332276,25.61775952455394,11.598259603534865,16.31141591740606,19.04874761150037
2019-02-02 07:30:00,0.5125096471245705,1.112016390218673,0.5651790038793569,-0.07569027071320233,0.6393046125680005,39.31383817535493,32.19513391547779,22.329970908694133,16.332093808797165,19.069912146846633
2019-02-02 07:45:00,0.529623772498633,1.1395263003193268,0.6034146153788722,-0.07535153829643093,0.6769787163549019,38.37960570666732,0.0,19.270964480010615,16.376921138825896,19.115794465934542
2019-02-02 08:15:00,0.6321199251756005,1.2559787285121304,0.7518041830653077,-0.008485738855246172,0.7574746973527345,35.38437151924288,0.0,10.731711305159303,16.525442592784945,19.267811298915237
2019-02-02 08:45:00,0.5256173617073756,1.1587568855407904,0.6660123883784896,-0.1291225241951799,0.7930061278123891,38.79383863572857,78.48822435430955,26.162741451436556,16.42696162742423,19.167012632702708
2019-02-02 09:00:00,0.4964133576960794,1.1383179490460416,0.6154665601936671,-0.15408776108348787,0.7677831269916128,39.15776637597138,96.02816837392439,58.17213090941135,16.416604892512954,19.156412157153447
2019-02-02 09:15:00,0.475514678005462,1.1255068881009134,0.6081534869087246,-0.18162163415655908,0.7880943842759423,39.22262912634841,100.0,91.50546424274468,16.414878949163093,19.1546455945798
2019-02-02 09:30:00,0.45543587328364943,1.1128235104461703,0.6008976559103152,-0.20624664482117305,0.8055547357766868,39.29232683191922,100.0,98.67605612464149,16.413153056988673,19.152879084385944
2019-02-02 09:45:00,0.17500917996788878,0.8294158247952765,0.32265833505400465,-0.4777532549193886,0.8010327705401652,50.533049156101164,100.0,100.00000000000004,16.09645750783606,18.82873026199068
2019-02-02 10:00:00,0.0885235443349286,0.7385791141530262,0.2322036882388634,-0.5577960772953916,0.7912879522082046,53.36335163149197,100.00000000000001,100.00000000000004,16.000413638243828,18.73042604739115
2019-02-02 10:15:00,-0.4615962446186561,0.1642723953971137,-0.20232607528253288,-1.204128191084708,1.0088969529209715,67.29133299195075,100.0,100.00000000000004,15.341000896017864,18.055494352149726
2019-02-02 10:30:00,-0.6565429048932314,-0.058280465238269574,-0.2461795185631277,-1.5263285789294478,1.2915958811565205,70.95974853146126,99.99999999999999,100.00000000000004,15.084052703316676,17.792499010713627
2019-02-02 10:45:00,-0.668551202859724,-0.09683994909501781,-0.14356047189784116,-1.6421642783148171,1.5121048214397814,71.5697092119968,100.0,100.00000000000004,15.03853028216473,17.745905241876425
