timestamp,ema50_dist_zec_usd_30m,ema200_dist_zec_usd_30m,lower_bb_dist_zec_usd_30m,width_bb_zec_usd_30m,rsi_zec_usd_30m,stoch_rsi_fastk_zec_usd_30m,stoch_rsi_fastd_zec_usd_30m,kijun_dist_zec_usd_30m,tenkan_dist_zec_usd_30m
2019-01-31 06:30:00,,0.0039511869215378415,-0.008697236805299546,0.012678510147643623,0.5932283333428031,1.0,0.9611362602065826,-0.05727176011663193,-0.05727176011663193
2019-01-31 07:00:00,,0.004687752183878624,-0.007012554013747896,0.011713922471825148,0.5714438976835194,0.0,0.6666666666666667,-0.05645383917655877,-0.05645383917655877
2019-01-31 07:30:00,,0.004297406356569722,-0.007139401665897327,0.01145308282630186,0.5808617895304163,0.43232204837417254,0.4774406827913908,-0.05691874100790317,-0.05691874100790317
2019-01-31 08:00:00,,0.00256086265130695,-0.008935137407919624,0.01153275653866584,0.6190847975128084,1.0,0.4774406827913908,-0.05888484610089484,-0.05888484610089484
2019-01-31 08:30:00,,0.004295878753921123,-0.0063549514815519625,0.010661806953435729,0.5694874515787608,0.0,0.4774406827913908,-0.057141731197414836,-0.057141731197414836
2019-01-31 09:00:00,,0.008800753652584925,-0.0017523391005080935,0.010516032076334584,0.47057904719585936,0.0,0.33333333333333326,-0.05286805747990975,-0.05286805747990975
2019-01-31 09:30:00,,0.008975574414814114,-0.001504082492102543,0.0104406532785972,0.4667666507407965,0.0,-4.736951571734001e-17,-0.05268055115616099,-0.05268055115616099
2019-01-31 10:00:00,,0.0130074752653766,0.0016725175814058524,0.01125236536245567,0.40189763179716037,0.0,-4.736951571734001e-17,-0.049198243487591165,-0.049198243487591165
2019-01-31 10:30:00,,0.012972476948414968,0.0006390589921576595,0.01225004697889387,0.4114208845126456,0.05682476852052036,0.01894158950684007,-0.04957594295588619,-0.04957594295588619
2019-01-31 11:00:00,0.0023038437102924636,0.012845171563476532,-0.0006846728341244335,0.013448076737561352,0.4218306002939704,0.290223612619195,0.11568279371323839,-0.049972204574332935,-0.049972204574332935
2019-01-31 11:30:00,0.004839976563180137,0.01573687855827255,0.0006414535473995286,0.014972810182014764,0.37520842228381907,0.0,0.11568279371323839,-0.04738109932113643,-0.04738109932113643
2019-01-31 12:00:00,0.006518110395321131,0.017784380368210284,0.0009853168432631954,0.016642872684438984,0.3460459648966697,0.0,0.09674120420639827,-0.04553795827183149,-0.04553795827183149
2019-01-31 12:30:00,0.008466483360142885,0.02028649955722317,0.0013748359085905548,0.01870903233579933,0.3150536604844358,0.0,-5.921189464667501e-17,-0.043362654938024825,-0.043362654938024825
2019-01-31 13:00:00,0.006973619223377359,0.018910937517981452,-0.0011373752176615515,0.019871717134391686,0.3481441164727796,0.309902644216715,0.1033008814055716,-0.04450878594249197,-0.04450878594249197
2019-01-31 13:30:00,0.004618205619275395,0.01667216174452113,-0.0040874801473264055,0.020629831958546514,0.403962467128434,1.0,0.436634214738905,-0.0465649159161553,-0.0465649159161553
2019-01-31 14:00:00,0.007059774178928224,0.01929540698708654,-0.002560810966947047,0.02167485795817176,0.3619330394575249,0.527274864466463,0.6123925028943927,-0.043974266762566994,-0.043974266762566994
2019-01-31 14:30:00,0.006647620530511933,0.01903321554215265,-0.003727276550162806,0.022587629651604827,0.3655917252520663,0.5684258587565022,0.6985669077409885,-0.04410795261591316,-0.04410795261591316
2019-01-31 15:00:00,0.007257139989315986,0.019503319342968783,-0.003809713552589855,0.02313152438305944,0.3516329418552628,0.06250319727298795,0.38606797349865113,-0.04324789059063472,-0.04324789059063472
2019-01-31 15:30:00,0.007224158015607163,0.019169650336279265,-0.004399945730370947,0.023396814050527327,0.34750505430192746,0.0,0.21030968534316347,-0.04299914001719962,-0.04299914001719962
2019-01-31 16:00:00,0.006960212204698113,0.01834661484179234,-0.005022614841792339,0.023214574190328678,0.3471674417191369,0.0,0.0208343990909961,-0.04298000000000002,-0.04298000000000002
2019-01-31 16:30:00,0.005373288367628071,0.015806779523986236,-0.006595307126446848,0.022299381581473175,0.3905289309845029,1.0,0.3333333333333334,-0.044279779499880156,-0.044279779499880156
2019-01-31 17:00:00,0.0025458717833317657,0.011901121692671435,-0.009148352988982644,0.021020542336115406,0.4668072784383288,1.0,0.6666666666666667,-0.04686877539638279,-0.04686877539638279
2019-01-31 17:30:00,0.00963662785528352,0.018300526771068304,-0.0024171586541956724,0.020554448489366085,0.3410665390384791,0.0,0.6666666666666667,-0.03975357200192653,-0.03975357200192653
2019-01-31 18:00:00,0.01124835268289548,0.018476725613189693,-0.0007007352653112253,0.019008513303991368,0.31593719971736506,0.0,0.3333333333333334,-0.03778403378242501,-0.03778403378242501
