timestamp,ema50_dist_xrp_usd_30m,ema200_dist_xrp_usd_30m,lower_bb_dist_xrp_usd_30m,width_bb_xrp_usd_30m,rsi_xrp_usd_30m,stoch_rsi_fastk_xrp_usd_30m,stoch_rsi_fastd_xrp_usd_30m,kijun_dist_xrp_usd_30m,tenkan_dist_xrp_usd_30m
2019-02-02 14:00:00,-0.0016269738446352822,0.003999636428299258,-0.008951616263020545,0.01298339945746963,0.5402108641250327,0.8095942056206552,0.42338437270893614,-0.042308796783765645,-0.03878306371845175
2019-02-02 14:30:00,-0.0003373683957794693,0.005040298141162136,-0.007644048820054317,0.01270088192618546,0.5137543176092283,0.09209903512461602,0.3005644135817579,-0.041084949362640066,-0.03755471071211769
2019-02-02 15:00:00,0.003960052880105147,0.008932596687332595,-0.0033905903976205742,0.01228913385638949,0.43417903640220984,0.0,0.3005644135817579,-0.03680765034336686,-0.03326166484821247
2019-02-02 15:30:00,0.0038357116988505524,0.00847126667218312,-0.003535609921757832,0.011977318627173938,0.43365863246174624,0.0,0.030699678374872832,-0.036776740155964105,-0.0332306408651839
2019-02-02 16:00:00,0.004428692426415415,0.009286207166432359,-0.003039619505449953,0.012287449357112833,0.4206279902605855,0.0,8.230453355887828e-16,-0.0360343000289044,-0.03248546745030001
2019-02-02 16:30:00,0.0075203291782193205,0.012838036556211518,0.00010022072659343628,0.012655942906875241,0.3684634926380884,0.0,8.230453355887828e-16,-0.032772621809744606,-0.029211781386955238
2019-02-02 17:00:00,0.007599886156854252,0.013603257943531455,-0.0002924906965938723,0.013803878532996602,0.3629240101779628,0.0,8.230453355887828e-16,-0.03239845261121843,-0.028836234687298234
2019-02-02 17:30:00,0.0078014443175549175,0.01447919684592991,-0.0005035807963881256,0.014878807392620852,0.3552550167311376,0.0,8.230453355887828e-16,-0.03189910979228472,-0.02833505354147825
2019-02-02 18:00:00,0.008433336879287934,0.01587458479012005,-0.0006456831306642652,0.01639542575752121,0.34071708797174804,0.0,8.230453355887828e-16,-0.030961451540001295,-0.027393943307289836
2019-02-02 18:30:00,0.004953540389919464,0.012586532386240634,-0.004309782587367583,0.016826679864018094,0.42589695701738184,1.0,0.33333333333333415,-0.034111021721641155,-0.030555108608205872
2019-02-02 19:00:00,0.005785729968139863,0.013679669322810506,-0.003825278497477491,0.01741912041011066,0.40737704367095345,0.7825787530090398,0.5941929176696807,-0.03308420849172067,-0.02952451517299115
2019-02-02 19:30:00,0.0045636985802886,0.012661675192308541,-0.005102300795707504,0.017697086536586484,0.43311931110173973,1.0,0.9275262510030141,-0.03407993821201005,-0.030523910664864373
2019-02-02 20:00:00,0.003950081056754096,0.012209200912151719,-0.005746900346017436,0.017898269260382058,0.4444883624858131,1.0,0.9275262510030141,-0.034514925373134164,-0.030960499227997706
2019-02-02 20:30:00,0.00227722637195793,0.009914841016618547,-0.00732628078281361,0.017218835802616694,0.4835301980237235,1.0,1.0000000000000007,-0.0360343000289044,-0.03248546745030001
2019-02-02 21:00:00,0.002713968622182872,0.009561945353568913,-0.00670526154894191,0.01624400490963706,0.4711581582814796,0.8375373962195709,0.9458457987398577,-0.035507712082262,-0.03195694087403578
2019-02-02 21:30:00,0.0059002300495500926,0.012402622812436537,-0.003706550071094439,0.01603943284615087,0.4020757848976071,0.0,0.6125124654065244,-0.032211259431224604,-0.02864835235700003
2019-02-02 22:00:00,0.0064173117217321,0.012543537176025854,-0.003350249018556406,0.015821062401773833,0.3881972676861903,0.0,0.27917913207319106,-0.031461761858664006,-0.027896095514681973
2019-02-02 22:30:00,0.0028385261440435627,0.008060858328842846,-0.006562321492492584,0.014612231337875042,0.475174794383751,0.91235553538122,0.3041185117937408,-0.03479435315303725,-0.031240955719201158
2019-02-02 23:00:00,0.0032542286367658324,0.007384430988206292,-0.00565019675397227,0.013023334985490688,0.4638908414228492,0.8702658791375104,0.5942071381729109,-0.034266409266409226,-0.03071106821106806
2019-02-02 23:30:00,0.0026306453106026417,0.005967830682007236,-0.005887434489570964,0.011854788631644058,0.4764913331117882,1.0,0.9275404715062443,-0.03476331360946738,-0.031209801903781753
2019-02-03 00:00:00,-0.00555156959515235,-0.0022851785672023395,-0.014351193766099501,0.012167224436894731,0.6303058418849927,1.0,0.9567552930458375,-0.04285850951879833,-0.039334800216843435
2019-02-03 00:30:00,-0.011719671738362192,-0.006058047199097527,-0.022982180865521284,0.017173494768799976,0.7051538542752841,1.0,1.0000000000000007,-0.04925562242635395,-0.04575546404814679
2019-02-03 01:00:00,-0.007060914510043759,-0.0001607444751251519,-0.019307296630789783,0.01933475707845275,0.6165909484972623,0.632919672473003,0.8776398908243351,-0.04505106423594529,-0.04153542680792821
