timestamp,ema50_dist_omg_btc_12h,ema200_dist_omg_btc_12h,lower_bb_dist_omg_btc_12h,width_bb_omg_btc_12h,rsi_omg_btc_12h,stoch_rsi_fastk_omg_btc_12h,stoch_rsi_fastd_omg_btc_12h,kijun_dist_omg_btc_12h,tenkan_dist_omg_btc_12h
2018-07-24 02:00:00,,0.3573420179270599,-0.013026472683439705,0.3159715349428449,0.24773692559395916,0.0,0.011274173444177128,-0.6032482598607889,-0.6368909512761021
2018-07-24 14:00:00,,0.37278117234704644,-0.028818687001206933,0.3426674802681403,0.2410365874965298,0.0,3.8487731520338755e-17,-0.5990621336459555,-0.6330597889800703
2018-07-25 02:00:00,,0.35813597603582714,-0.05592410176341667,0.35970631758651944,0.25549324985252875,0.3196259917711077,0.10654199725703593,-0.6018626309662398,-0.6356228172293363
2018-07-25 14:00:00,,0.3290875704416283,-0.08436279979942585,0.3683751127518126,0.28717484222165324,1.0,0.43987533059036926,-0.6077981651376148,-0.6410550458715596
2018-07-26 02:00:00,,0.3035298968369209,-0.10068575576752314,0.3669943279856491,0.30434104017319297,1.0000000000000002,0.7732086639237026,-0.6109215017064846,-0.6439135381114903
2018-07-26 14:00:00,,0.31168821474227726,-0.08677552556881873,0.3581837096350265,0.2833456348696955,0.6683423611489923,0.8894474537163307,-0.6018626309662398,-0.6356228172293363
2018-07-27 02:00:00,,0.2799645718833783,-0.09695879153655673,0.3453251171511346,0.2989701374049936,0.8900481939317676,0.8527968516935868,-0.6046242774566475,-0.6381502890173409
2018-07-27 14:00:00,,0.2678407186560474,-0.09278244359777155,0.3315986209557138,0.2909990156777036,0.36452646173652,0.6409723389390933,-0.6013986013986015,-0.6351981351981352
2018-07-28 02:00:00,,0.24669798723540404,-0.08218564881002077,0.3038870513297029,0.2828768158798113,0.0,0.41819155188942925,-0.5981198589894242,-0.6321974148061105
2018-07-28 14:00:00,0.23379146919431237,0.22649737453028584,-0.0709286541511377,0.27596060925314286,0.27462209656960335,0.0,0.12150882057884005,-0.59478672985782,-0.6291469194312795
2018-07-29 02:00:00,0.23026797385620879,0.18773172705960706,-0.050946012773891214,0.22339885393073539,0.2697775033028835,0.0,4.736951571734001e-17,-0.592857142857143,-0.6273809523809524
2018-07-29 14:00:00,0.23403954139641692,0.17617738981912678,-0.038150915691568144,0.2004917227212104,0.25871848678435244,0.0,4.736951571734001e-17,-0.5884476534296029,-0.6233453670276775
2018-07-30 02:00:00,0.230596203763205,0.16837354695607787,-0.03705553002741868,0.19277186731572848,0.2537399492066972,0.0,4.736951571734001e-17,-0.5864570737605805,-0.6215235792019347
2018-07-30 14:00:00,0.23602491096302503,0.1793628100796496,-0.034564768463981155,0.19948505583535497,0.2412416392757563,0.0,4.736951571734001e-17,-0.5813953488372093,-0.6168910648714809
2018-07-31 02:00:00,0.25200454070055844,0.19207729967625942,-0.021202299676258085,0.19649182873497312,0.22128666004666508,0.0,4.736951571734001e-17,-0.5725,-0.60875
2018-07-31 14:00:00,0.25274035050470767,0.19162386953220079,-0.020501549229551497,0.19540623462632226,0.21345699466826906,0.0,4.736951571734001e-17,-0.5687263556116016,-0.605296343001261
2018-08-01 02:00:00,0.24434867794517312,0.1780603610768674,-0.023514906531411528,0.18711628216802242,0.2123013419357865,0.0,4.736951571734001e-17,-0.5681818181818181,-0.6047979797979797
2018-08-01 14:00:00,0.2547178004403905,0.16849620751881922,-0.0023858095727333772,0.15777775431352306,0.19734353577903227,0.0,4.736951571734001e-17,-0.5609756097560976,-0.5982028241335045
