timestamp,ema50_dist_zec_usd_6h,ema200_dist_zec_usd_6h,upper_bb_dist_zec_usd_6h,lower_bb_dist_zec_usd_6h,width_bb_zec_usd_6h,rsi_zec_usd_6h,stoch_rsi_fastk_zec_usd_6h,stoch_rsi_fastd_zec_usd_6h,kijun_dist_zec_usd_6h,tenkan_dist_zec_usd_6h
2018-06-06 20:00:00,,,,,,,,,-78.76,-78.67
2018-06-07 02:00:00,,,,,,,,,-78.96,-78.88
2018-06-07 08:00:00,,,,,,,,,-78.68,-78.59
2018-06-07 14:00:00,,,,,,,,,-78.59,-78.5
2018-06-07 20:00:00,,,,,,,,,-78.93,-78.85
2018-06-08 02:00:00,,,,,,,,,-78.81,-78.73
2018-06-08 08:00:00,,,,,,,,,-78.34,-78.25
2018-06-08 14:00:00,,,,,,,,,-78.66,-78.58
2018-06-08 20:00:00,,,,,,,,,-78.8,-78.71
2018-06-09 02:00:00,,,,,,,,,-79.09,-79.01
2018-06-09 08:00:00,,,,,,,,,-78.7,-78.62
2018-06-09 14:00:00,,,,,,,,,-78.57,-78.48
2018-06-09 20:00:00,,,,,,,,,-78.22,-78.14
2018-06-10 02:00:00,,,,,,,,,-77.23,-77.14
2018-06-10 08:00:00,,,,,,31.11,,,-77.05,-76.96
2018-06-10 14:00:00,,,,,,22.14,,,-75.06,-74.96
2018-06-10 20:00:00,,,,,,21.51,,,-74.86,-74.76
2018-06-11 02:00:00,,,,,,20.71,,,-74.59,-74.49
2018-06-11 08:00:00,,,,,,22.91,,,-74.78,-74.68
2018-06-11 14:00:00,,,30.92,-1.64,28.4,21.64,,,-74.41,-74.31
2018-06-11 20:00:00,,,24.46,-7.19,29.13,34.35,100.0,54.54,-75.58,-75.48
2018-06-12 02:00:00,,,23.1,-8.39,29.33,35.5,100.0,80.8,-75.69,-75.6
2018-06-12 08:00:00,,,20.25,-10.45,29.26,39.78,100.0,100.0,-76.11,-76.02
2018-06-12 14:00:00,,,23.32,-8.45,29.57,35.33,75.49,91.83,-75.36,-75.27
2018-06-12 20:00:00,,,28.89,-5.07,30.34,29.66,0.0,58.5,-74.07,-73.97
2018-06-13 02:00:00,,,24.78,-7.97,30.22,34.64,49.2,41.56,-74.66,-74.56
2018-06-13 08:00:00,,,30.26,-5.05,31.36,29.9,2.33,17.18,-73.41,-73.31
2018-06-13 14:00:00,,,33.04,-3.99,32.33,27.53,0.0,17.18,-72.62,-72.52
2018-06-13 20:00:00,,,31.48,-5.13,32.35,27.45,0.0,0.78,-72.6,-72.49
2018-06-14 02:00:00,,,24.12,-8.29,30.04,34.73,100.0,33.33,-73.55,-73.45
2018-06-14 08:00:00,,,18.25,-10.04,27.17,39.64,100.0,66.67,-74.23,-74.12
2018-06-14 14:00:00,,,13.72,-10.11,23.41,42.09,100.0,100.0,-74.57,-74.46
2018-06-14 20:00:00,,,10.06,-9.29,19.27,43.24,100.0,100.0,-74.72,-74.62
2018-06-15 02:00:00,,,11.75,-5.74,16.97,38.8,47.87,82.62,-73.87,-73.77
2018-06-15 08:00:00,,,7.85,-6.31,14.05,41.9,69.76,72.55,-74.29,-74.19
2018-06-15 14:00:00,,,4.85,-8.89,14.02,47.03,100.0,72.55,-74.99,-74.9
2018-06-15 20:00:00,,,8.6,-5.65,14.04,41.83,36.84,68.87,-74.06,-73.96
2018-06-16 02:00:00,,,9.34,-5.13,14.17,40.85,24.91,53.92,-73.87,-73.76
2018-06-16 08:00:00,,,9.94,-4.75,14.32,39.93,0.0,20.59,-73.69,-73.58
2018-06-16 14:00:00,,,9.0,-5.66,14.42,41.57,23.11,16.01,-73.9,-73.79
2018-06-16 20:00:00,,,9.15,-4.95,13.8,40.39,24.21,15.77,-73.69,-73.58
2018-06-17 02:00:00,,,8.09,-4.89,12.78,40.6,40.43,29.25,-73.71,-73.61
2018-06-17 08:00:00,,,6.93,-3.65,10.4,39.68,0.0,21.55,-73.56,-73.46
2018-06-17 14:00:00,,,7.53,-2.13,9.41,37.35,0.0,13.48,-73.17,-73.07
2018-06-17 20:00:00,,,7.9,-2.12,9.74,36.75,0.0,0.0,-73.07,-72.96
2018-06-18 02:00:00,,,9.0,-1.29,9.9,34.72,0.0,0.0,-72.72,-72.61
2018-06-18 08:00:00,,,9.98,-1.09,10.6,33.61,0.0,0.0,-72.52,-72.41
2018-06-18 14:00:00,,,1.15,-9.07,10.64,53.7,100.0,33.33,-74.84,-74.74
2018-06-18 20:00:00,,,2.18,-7.69,10.15,51.96,91.35,63.78,-74.62,-74.52
2018-06-19 02:00:00,4.9,,3.0,-7.03,10.24,50.8,85.56,92.3,-74.47,-74.37
2018-06-19 08:00:00,4.73,,3.12,-7.02,10.35,50.75,85.35,87.42,-74.47,-74.36
2018-06-19 14:00:00,4.34,,2.89,-7.2,10.31,51.19,14.84,61.92,-74.52,-74.42
2018-06-19 20:00:00,3.06,,1.8,-8.25,10.39,53.69,100.0,66.73,-74.8,-74.7
2018-06-20 02:00:00,7.05,,6.01,-4.48,10.41,44.82,0.0,38.28,-73.75,-73.65
2018-06-20 08:00:00,5.65,,4.78,-5.53,10.35,47.3,27.97,42.66,-74.04,-73.94
2018-06-20 14:00:00,4.38,,3.24,-6.34,9.72,49.66,54.52,27.5,-74.31,-74.21
2018-06-20 20:00:00,4.39,,3.49,-6.16,9.78,49.25,49.89,44.13,-74.26,-74.16
2018-06-21 02:00:00,3.82,,3.23,-6.49,9.89,50.22,100.0,68.14,-74.36,-74.26
2018-06-21 08:00:00,5.12,,4.78,-5.05,9.84,46.71,0.0,49.96,-73.99,-73.89
2018-06-21 14:00:00,6.01,,5.89,-4.08,9.88,44.27,0.0,33.33,-73.71,-73.61
2018-06-21 20:00:00,5.78,,5.89,-4.07,9.87,44.25,0.0,0.0,-73.71,-73.6
2018-06-22 02:00:00,8.36,,8.92,-1.8,10.34,38.44,0.0,0.0,-72.98,-72.88
2018-06-22 08:00:00,12.42,,14.14,1.05,12.17,31.85,0.0,0.0,-71.84,-71.73
2018-06-22 14:00:00,17.43,,21.45,3.68,15.79,26.27,0.0,0.0,-70.41,-70.29
2018-06-22 20:00:00,17.6,,23.53,2.22,18.88,25.56,0.0,0.0,-70.19,-70.07
2018-06-23 02:00:00,18.0,,25.74,1.16,21.67,24.65,0.0,0.0,-69.9,-69.78
2018-06-23 08:00:00,16.37,,25.37,-1.18,23.68,27.04,33.12,11.04,-70.14,-70.03
2018-06-23 14:00:00,14.8,,23.94,-3.38,24.78,29.49,100.0,44.37,-70.39,-70.27
2018-06-23 20:00:00,13.69,,22.85,-4.95,25.52,30.94,100.0,77.71,-70.53,-70.42
2018-06-24 02:00:00,22.9,,34.18,0.57,28.63,22.43,0.0,66.67,-67.91,-67.78
2018-06-24 08:00:00,21.01,,32.81,-2.5,30.66,24.56,24.95,41.65,-68.18,-68.05
2018-06-24 14:00:00,14.46,,25.26,-8.15,30.78,36.15,100.0,41.65,-69.74,-69.62
2018-06-24 20:00:00,13.44,,23.25,-9.0,30.1,37.03,100.0,74.98,-69.87,-69.75
2018-06-25 02:00:00,13.83,,23.45,-8.97,30.23,35.95,92.6,97.53,-69.61,-69.49
2018-06-25 08:00:00,10.21,,18.75,-11.69,29.4,42.19,100.0,97.53,-70.47,-70.35
2018-06-25 14:00:00,5.62,,12.65,-14.82,27.77,49.87,100.0,97.53,-71.64,-71.53
2018-06-25 20:00:00,5.57,,11.32,-14.2,25.89,49.57,97.81,99.27,-71.59,-71.48
2018-06-26 02:00:00,5.29,,9.45,-13.52,23.45,49.69,98.68,98.83,-71.61,-71.49
2018-06-26 08:00:00,7.97,,10.72,-10.42,21.1,44.55,30.76,75.75,-70.8,-70.68
2018-06-26 14:00:00,11.85,,13.22,-6.38,18.96,38.69,0.0,43.15,-69.62,-69.5
2018-06-26 20:00:00,13.95,,13.54,-3.59,16.32,35.76,0.0,10.25,-68.89,-68.77
2018-06-27 02:00:00,14.85,,13.24,-2.18,14.61,34.24,0.0,0.0,-68.48,-68.35
2018-06-27 08:00:00,11.85,,9.82,-4.34,13.78,38.98,45.94,15.31,-69.17,-69.05
2018-06-27 14:00:00,9.01,,7.27,-6.52,13.74,43.51,100.0,48.65,-69.85,-69.73
2018-06-27 20:00:00,7.31,,5.9,-7.72,13.74,46.06,100.0,81.98,-70.24,-70.12
2018-06-28 02:00:00,11.5,,10.5,-4.02,14.06,39.81,47.17,82.39,-68.95,-68.82
2018-06-28 08:00:00,10.52,,9.86,-4.76,14.25,40.8,25.77,57.65,-69.1,-68.98
2018-06-28 14:00:00,9.83,,9.38,-5.23,14.31,41.36,24.74,32.56,-69.18,-69.06
2018-06-28 20:00:00,15.2,,15.42,-1.15,15.46,34.52,0.0,16.84,-67.5,-67.37
2018-06-29 02:00:00,14.69,,15.64,-1.35,15.86,34.44,0.0,8.25,-67.48,-67.35
2018-06-29 08:00:00,15.03,,16.9,-1.13,16.71,33.48,0.0,0.0,-67.2,-67.07
2018-06-29 14:00:00,11.65,,13.95,-4.18,17.28,39.18,72.42,24.14,-68.03,-67.9
2018-06-29 20:00:00,7.04,,9.42,-7.98,17.28,47.02,100.0,57.47,-69.27,-69.15
2018-06-30 02:00:00,2.69,,5.35,-11.6,17.5,53.84,100.0,90.81,-70.49,-70.37
2018-06-30 08:00:00,1.01,,3.91,-13.08,17.8,56.31,100.0,100.0,-70.96,-70.84
2018-06-30 14:00:00,3.71,,5.99,-10.3,16.65,51.21,70.23,90.08,-70.14,-70.02
2018-06-30 20:00:00,1.69,,3.38,-11.7,15.73,54.25,77.8,82.68,-70.7,-70.58
2018-07-01 02:00:00,1.75,,2.82,-11.21,14.65,53.99,54.49,67.51,-70.66,-70.54
2018-07-01 08:00:00,0.57,,1.78,-12.29,14.85,55.93,92.49,74.93,-71.0,-70.88
2018-07-01 14:00:00,1.16,,2.91,-11.82,15.41,54.56,70.97,72.65,-70.81,-70.7
2018-07-01 20:00:00,1.8,,4.03,-11.06,15.64,53.03,0.0,54.49,-70.61,-70.49
2018-07-02 02:00:00,4.49,,7.03,-8.19,15.31,47.43,0.0,23.66,-69.78,-69.66
2018-07-02 08:00:00,0.97,,3.89,-11.15,15.6,53.84,75.45,25.15,-70.78,-70.67
2018-07-02 14:00:00,-6.93,,-2.36,-19.41,19.13,65.75,100.0,58.48,-73.15,-73.04
2018-07-02 20:00:00,-5.57,,0.26,-18.99,21.24,63.14,85.78,87.08,-72.82,-72.72
2018-07-03 02:00:00,-8.25,,-0.89,-22.12,24.0,66.97,100.0,95.26,-73.69,-73.59
2018-07-03 08:00:00,-5.82,,2.74,-20.23,25.16,61.91,61.5,82.42,-73.06,-72.96
2018-07-03 14:00:00,-3.46,,5.87,-18.01,25.43,57.42,0.0,53.83,-72.43,-72.32
2018-07-03 20:00:00,-1.95,,7.51,-15.49,23.95,54.78,0.0,20.5,-72.02,-71.91
2018-07-04 02:00:00,-1.43,,7.82,-13.53,21.98,53.93,0.0,0.0,-71.89,-71.78
2018-07-04 08:00:00,-2.26,,6.31,-12.32,19.21,55.42,18.68,6.23,-72.15,-72.04
2018-07-04 14:00:00,-3.59,,4.44,-11.95,17.04,57.82,100.0,39.56,-72.57,-72.46
2018-07-04 20:00:00,-3.09,,4.82,-10.56,15.83,56.99,78.62,65.77,-72.47,-72.36
2018-07-05 02:00:00,-3.13,,4.88,-10.26,15.56,57.28,86.02,88.21,-72.51,-72.4
2018-07-05 08:00:00,-3.05,,5.08,-10.03,15.49,57.38,81.59,82.08,-72.53,-72.42
2018-07-05 14:00:00,-0.25,,7.93,-6.72,14.56,50.72,0.0,55.87,-71.74,-71.63
2018-07-05 20:00:00,1.03,,9.29,-5.17,14.17,47.97,0.0,27.2,-71.36,-71.25
2018-07-06 02:00:00,2.48,,10.91,-3.57,13.97,45.0,0.0,-0.0,-70.92,-70.81
2018-07-06 08:00:00,4.56,,13.54,-1.88,14.56,41.14,0.0,-0.0,-70.28,-70.16
2018-07-06 14:00:00,2.61,,11.54,-3.61,14.57,45.26,42.96,14.32,-70.8,-70.69
2018-07-06 20:00:00,0.42,,9.07,-5.27,14.07,49.89,100.0,47.65,-71.42,-71.31
2018-07-07 02:00:00,-0.28,,7.81,-4.84,12.46,51.37,100.0,80.99,-71.62,-71.51
2018-07-07 08:00:00,2.79,,11.27,-1.84,12.52,45.07,38.34,79.45,-70.72,-70.6
2018-07-07 14:00:00,3.51,,11.82,-1.62,12.78,43.56,0.0,46.11,-70.47,-70.35
2018-07-07 20:00:00,0.15,,7.77,-4.91,12.5,50.63,90.56,42.97,-71.43,-71.32
2018-07-08 02:00:00,1.06,,7.45,-3.62,10.87,48.72,66.1,52.22,-71.16,-71.04
2018-07-08 08:00:00,0.35,,5.89,-4.09,9.89,50.2,93.8,83.49,-71.35,-71.24
2018-07-08 14:00:00,-0.47,,4.65,-4.86,9.52,52.03,100.0,86.63,-71.6,-71.48
2018-07-08 20:00:00,1.13,,6.21,-3.42,9.5,48.32,0.0,64.6,-71.12,-71.01
2018-07-09 02:00:00,1.35,,6.37,-3.32,9.54,47.71,0.0,33.33,-71.04,-70.93
2018-07-09 08:00:00,1.7,,6.51,-3.08,9.43,46.77,0.0,-0.0,-70.93,-70.81
2018-07-09 14:00:00,2.6,,6.93,-2.18,8.89,44.52,0.0,-0.0,-70.64,-70.52
2018-07-09 20:00:00,4.47,,8.56,-0.59,8.79,40.37,0.0,-0.0,-70.05,-69.93
2018-07-10 02:00:00,6.85,,10.97,1.13,9.28,35.89,0.0,-0.0,-69.29,-69.17
2018-07-10 08:00:00,9.36,,13.85,2.49,10.5,31.96,0.0,-0.0,-68.46,-68.33
2018-07-10 14:00:00,7.45,,12.14,0.03,11.42,36.12,33.12,11.04,-68.92,-68.8
2018-07-10 20:00:00,8.34,,13.61,0.03,12.71,34.36,28.6,20.57,-68.56,-68.44
2018-07-11 02:00:00,7.85,,13.59,-1.08,13.81,34.83,69.03,43.58,-68.61,-68.49
2018-07-11 08:00:00,7.7,,13.98,-1.74,14.81,34.58,63.18,53.6,-68.57,-68.44
2018-07-11 14:00:00,6.92,,13.43,-2.89,15.5,36.13,100.0,77.4,-68.71,-68.59
2018-07-11 20:00:00,7.89,,14.49,-2.47,16.0,33.89,0.0,54.39,-68.33,-68.21
2018-07-12 02:00:00,8.52,,15.0,-2.32,16.29,32.3,0.0,33.33,-68.04,-67.92
2018-07-12 08:00:00,12.07,,19.56,-0.29,18.11,26.92,0.0,-0.0,-66.86,-66.73
2018-07-12 14:00:00,11.17,,19.19,-1.97,19.48,28.29,14.94,4.98,-66.99,-66.86
2018-07-12 20:00:00,8.69,,16.13,-4.39,19.38,34.79,100.0,38.31,-67.62,-67.49
2018-07-13 02:00:00,7.28,,14.16,-5.69,19.04,38.05,100.0,71.65,-67.95,-67.82
2018-07-13 08:00:00,6.67,,12.7,-6.05,18.15,39.09,100.0,100.0,-68.05,-67.92
2018-07-13 14:00:00,4.66,,9.29,-7.21,16.34,44.48,100.0,100.0,-68.59,-68.47
2018-07-13 20:00:00,-5.06,,-0.68,-16.26,17.01,65.02,100.0,100.0,-71.57,-71.46
2018-07-14 02:00:00,-2.85,,1.44,-14.37,16.9,59.62,79.94,93.31,-70.95,-70.83
2018-07-14 08:00:00,-5.77,,-1.05,-17.63,18.29,64.46,97.82,92.59,-71.89,-71.78
2018-07-14 14:00:00,-3.42,,1.66,-15.88,18.89,59.07,71.03,82.93,-71.23,-71.12
2018-07-14 20:00:00,-2.96,,2.59,-15.8,19.69,58.3,0.0,56.28,-71.13,-71.02
2018-07-15 02:00:00,-3.39,,2.83,-16.49,20.74,59.28,15.81,28.95,-71.3,-71.19
2018-07-15 08:00:00,-3.54,,3.41,-16.7,21.54,59.8,24.35,13.39,-71.39,-71.27
2018-07-15 14:00:00,-5.12,,2.6,-18.39,22.79,63.01,100.0,46.72,-71.92,-71.81
2018-07-15 20:00:00,-2.77,,5.64,-16.23,23.09,56.93,0.0,41.45,-71.26,-71.14
2018-07-16 02:00:00,-1.16,,7.7,-14.55,23.04,53.23,0.0,33.33,-70.79,-70.68
2018-07-16 08:00:00,-5.35,,3.84,-18.19,23.73,61.14,80.91,26.97,-72.1,-71.99
2018-07-16 14:00:00,-8.16,,1.84,-20.96,25.21,65.91,100.0,60.3,-73.02,-72.92
2018-07-16 20:00:00,-9.4,,1.58,-22.28,26.62,68.2,100.0,93.64,-73.5,-73.4
2018-07-17 02:00:00,-6.83,,4.96,-19.61,26.52,61.95,58.23,86.08,-72.83,-72.72
2018-07-17 08:00:00,-5.72,,6.06,-17.25,24.7,59.79,0.0,52.74,-72.57,-72.47
2018-07-17 14:00:00,-11.71,,0.0,-21.87,24.56,68.94,100.0,52.74,-74.45,-74.35
2018-07-17 20:00:00,-17.05,,-4.01,-27.4,27.75,75.4,100.0,66.67,-76.2,-76.11
2018-07-18 02:00:00,-20.85,,-5.57,-32.29,32.95,79.41,100.0,100.0,-77.54,-77.45
2018-07-18 08:00:00,-18.09,,-0.9,-30.04,34.48,73.68,70.81,90.27,-76.96,-76.87
2018-07-18 14:00:00,-17.0,,1.34,-28.84,34.99,72.62,35.13,68.65,-76.85,-76.76
2018-07-18 20:00:00,-13.71,,5.99,-26.22,35.83,65.86,0.0,35.31,-76.09,-76.0
2018-07-19 02:00:00,-12.39,,7.92,-24.75,35.67,64.03,0.0,11.71,-75.86,-75.77
2018-07-19 08:00:00,-13.04,,7.52,-25.31,36.04,65.53,15.52,5.17,-76.19,-76.1
2018-07-19 14:00:00,-9.45,,11.88,-21.53,35.1,58.64,0.0,5.17,-75.31,-75.21
2018-07-19 20:00:00,-8.28,,13.05,-19.59,33.74,57.04,0.0,5.17,-75.09,-74.99
2018-07-20 02:00:00,-4.1,,17.81,-14.93,32.28,50.32,0.0,0.0,-73.99,-73.89
2018-07-20 08:00:00,-5.85,,15.2,-15.43,30.67,53.2,18.94,6.31,-74.54,-74.43
2018-07-20 14:00:00,0.02,,22.19,-9.62,29.93,45.22,0.0,6.31,-72.95,-72.84
2018-07-20 20:00:00,0.93,,22.98,-7.87,28.69,44.14,0.0,6.31,-72.69,-72.58
2018-07-21 02:00:00,0.94,,22.41,-6.56,26.85,44.09,0.0,0.0,-72.68,-72.57
2018-07-21 08:00:00,2.33,,24.16,-5.07,26.68,42.31,0.0,0.0,-72.28,-72.17
2018-07-21 14:00:00,-1.46,,19.45,-8.49,26.49,48.27,100.0,33.33,-73.32,-73.21
2018-07-21 20:00:00,-1.74,,19.03,-8.86,26.54,48.82,100.0,66.67,-73.41,-73.31
2018-07-22 02:00:00,-1.03,,19.77,-8.03,26.26,47.8,84.4,94.8,-73.23,-73.13
2018-07-22 08:00:00,-2.06,,18.26,-8.55,25.57,49.71,100.0,94.8,-73.54,-73.43
2018-07-22 14:00:00,-3.32,,16.55,-10.03,25.74,52.11,100.0,94.8,-73.91,-73.81
2018-07-22 20:00:00,-2.27,,16.94,-9.46,25.45,50.33,58.67,86.22,-73.65,-73.55
2018-07-23 02:00:00,-4.63,,11.68,-11.02,22.62,54.83,100.0,86.22,-74.34,-74.24
2018-07-23 08:00:00,-1.15,,13.79,-7.45,20.58,48.51,0.0,52.89,-73.42,-73.31
2018-07-23 14:00:00,-5.51,,6.7,-10.89,17.97,55.92,100.0,66.67,-74.65,-74.55
2018-07-23 20:00:00,-1.87,,9.38,-7.19,16.38,49.87,18.36,39.45,-73.69,-73.59
2018-07-24 02:00:00,-6.4,,3.3,-11.35,15.26,56.73,100.0,72.79,-74.98,-74.88
2018-07-24 08:00:00,-12.51,,-3.25,-18.12,16.65,64.8,100.0,72.79,-76.75,-76.65
2018-07-24 14:00:00,-12.78,,-2.47,-19.86,19.57,65.7,100.0,100.0,-76.96,-76.87
2018-07-24 20:00:00,-14.97,,-3.18,-23.82,23.86,68.82,100.0,100.0,-77.7,-77.61
2018-07-25 02:00:00,-11.72,,1.51,-21.73,25.85,62.78,50.09,83.36,-76.97,-76.88
2018-07-25 08:00:00,-8.56,,5.49,-19.3,26.63,57.62,0.0,50.03,-76.24,-76.14
2018-07-25 14:00:00,-10.73,,3.66,-21.32,27.4,60.81,28.5,26.2,-76.91,-76.82
2018-07-25 20:00:00,-12.66,,2.28,-23.15,28.39,63.72,54.48,27.66,-77.55,-77.46
2018-07-26 02:00:00,-13.27,,2.37,-23.72,29.21,65.09,100.0,60.99,-77.84,-77.76
2018-07-26 08:00:00,-12.27,,3.9,-22.26,28.8,63.96,84.88,79.79,-77.72,-77.63
2018-07-26 14:00:00,-12.03,-17.27,4.61,-21.81,28.9,64.29,81.4,88.76,-77.78,-77.69
2018-07-26 20:00:00,-10.34,-15.91,6.72,-19.76,28.32,61.28,0.0,55.43,-77.46,-77.37
2018-07-27 02:00:00,-8.22,-14.1,8.96,-16.87,26.89,57.38,0.0,27.13,-77.01,-76.92
2018-07-27 08:00:00,-7.14,-13.23,9.86,-14.88,25.37,55.73,0.0,0.0,-76.81,-76.72
2018-07-27 14:00:00,-8.57,-14.75,7.88,-15.36,24.14,58.64,33.92,11.31,-77.26,-77.17
2018-07-27 20:00:00,-8.76,-15.11,7.14,-14.36,22.31,59.54,68.58,34.17,-77.4,-77.31
2018-07-28 02:00:00,-8.48,-15.02,7.06,-13.23,20.94,59.65,100.0,67.5,-77.41,-77.32
2018-07-28 08:00:00,-8.31,-15.03,6.09,-11.1,17.63,59.96,100.0,89.53,-77.45,-77.37
2018-07-28 14:00:00,-7.68,-14.58,6.09,-9.33,15.67,59.04,30.59,76.86,-77.38,-77.29
2018-07-28 20:00:00,-8.26,-15.28,3.38,-7.1,10.67,60.9,100.0,76.86,-77.6,-77.51
2018-07-29 02:00:00,-6.94,-14.17,3.2,-3.74,6.96,57.71,0.0,43.53,-77.35,-77.26
2018-07-29 08:00:00,-6.19,-13.58,3.69,-2.97,6.63,56.24,0.0,33.33,-77.23,-77.14
2018-07-29 14:00:00,-4.27,-11.85,5.66,-1.27,6.78,51.37,0.0,0.0,-76.8,-76.71
2018-07-29 20:00:00,-4.98,-12.56,4.44,-2.29,6.66,53.6,23.39,7.8,-77.02,-76.93
2018-07-30 02:00:00,-4.68,-12.34,4.55,-2.17,6.65,53.3,30.35,17.91,-77.0,-76.91
