timestamp,ema50_dist_ltc_btc_12h,ema200_dist_ltc_btc_12h,lower_bb_dist_ltc_btc_12h,width_bb_ltc_btc_12h,rsi_ltc_btc_12h,stoch_rsi_fastk_ltc_btc_12h,stoch_rsi_fastd_ltc_btc_12h,kijun_dist_ltc_btc_12h,tenkan_dist_ltc_btc_12h
2018-10-03 14:00:00,0.010893705042378521,0.08067587129449816,-0.029736957267348485,0.107670518908868,0.45185288121858747,0.0,0.02280943938916047,0.15882352941176459,0.191572398190045
2018-10-04 02:00:00,0.0015399635098012343,0.06932200666898458,-0.03478939066360387,0.10234428931102776,0.4765647714500963,0.34580289800627395,0.11526763266875756,0.14817305536875147,0.18062093700963922
2018-10-04 14:00:00,0.009198557750842218,0.07770965456705792,-0.02650640069743826,0.10161455727792108,0.4573393197763004,0.0767738256853951,0.1408589078972226,0.15738334651451824,0.19009151508304156
2018-10-05 02:00:00,0.010044373387415595,0.07510022446183151,-0.018199771973143264,0.09071901979708252,0.4542815923017176,0.09828107281058522,0.17361926550075102,0.15882352941176459,0.191572398190045
2018-10-05 14:00:00,0.0051703698278389165,0.0703721986853405,-0.02359818674974723,0.0918229222054875,0.4685443376279291,0.6754423175633568,0.2834990720197786,0.1534737079157753,0.18607138835716697
2018-10-06 02:00:00,0.023024224542440352,0.0916412141137577,-0.007906412553766229,0.09554730918060912,0.42139141279979514,0.0,0.2579077967913136,0.17504014682266567,0.20824730442762096
2018-10-06 14:00:00,0.014181127230091128,0.08331887452105158,-0.017133870538800555,0.09723499576876704,0.4474748844521615,0.5531676295253602,0.40953664902957193,0.1655478438957787,0.1984867447946297
2018-10-07 02:00:00,0.0060347762165546825,0.07516580440921183,-0.026464065867779718,0.09921392496044515,0.472368427878796,1.0,0.5177225431751197,0.15646872883269358,0.18915104989839704
2018-10-07 14:00:00,0.010843827798514116,0.07446876696272708,-0.022426097875118955,0.0944374756894583,0.45756768659861147,0.7096585341992397,0.7542753879081995,0.16250567408079886,0.19535860190649101
2018-10-08 02:00:00,0.014958463200844374,0.07781862605750867,-0.021257230549584172,0.09635098356266039,0.44420789791183074,0.44758378019340894,0.7190807714642159,0.1679398016189717,0.20094630030783267
2018-10-08 14:00:00,-0.00491766512399372,0.05172501893007686,-0.04012466130826153,0.09132000786371539,0.5106357990451211,1.0,0.7190807714642159,0.144836835046938,0.1771904336164507
2018-10-09 02:00:00,0.0023794320548160552,0.05202273587815065,-0.03130668093556943,0.0824751370781661,0.4872503521457208,0.6479574621441612,0.6985137474458564,0.15334384147714486,0.1859378518351722
2018-10-09 14:00:00,0.004459604258837846,0.04774821773102067,-0.027752731384822704,0.07475358200172094,0.4800754715834897,0.5399474175721609,0.7293016265721071,0.15594673888512744,0.18861430828255465
2018-10-10 02:00:00,0.01086323882305984,0.04872470939650242,-0.020378878903432374,0.06813787595889063,0.45827362326870175,0.21174423874461287,0.4665497061536447,0.16382640309020657,0.1967166553056121
2018-10-10 14:00:00,0.009445174765740916,0.041514988457005186,-0.02010992660250477,0.06097235652806117,0.46221879000693095,0.07534382748101653,0.27567849459926314,0.1626376120758144,0.19549426852797636
2018-10-11 02:00:00,0.06767018590327578,0.10631374606471988,0.025856190149024627,0.0754701157249876,0.32155404816601935,0.0,0.0956960220752095,0.23288000962811406,0.26772174750270783
