timestamp,ema50_dist_neo_usd_6h,ema200_dist_neo_usd_6h,upper_bb_dist_neo_usd_6h,lower_bb_dist_neo_usd_6h,width_bb_neo_usd_6h,rsi_neo_usd_6h,stoch_rsi_fastk_neo_usd_6h,stoch_rsi_fastd_neo_usd_6h,kijun_dist_neo_usd_6h,tenkan_dist_neo_usd_6h
2018-08-12 02:00:00,31.24,67.87,41.6,-13.47,48.28,32.16,100.0,93.62,-60.39,-60.2
2018-08-12 08:00:00,30.69,68.08,37.51,-12.51,44.47,31.82,97.01,92.62,-60.18,-59.99
2018-08-12 14:00:00,33.43,72.64,36.35,-8.91,39.8,29.89,50.21,82.41,-58.93,-58.73
2018-08-12 20:00:00,31.0,70.43,31.42,-9.51,36.89,31.15,77.77,74.99,-59.29,-59.09
2018-08-13 02:00:00,29.91,69.89,28.73,-9.56,34.94,31.08,52.39,60.12,-59.25,-59.05
2018-08-13 08:00:00,26.67,66.41,23.78,-10.78,32.46,33.74,100.0,76.72,-59.93,-59.73
2018-08-13 14:00:00,41.42,87.14,39.82,-2.1,35.27,26.19,0.0,50.8,-54.72,-54.5
2018-08-13 20:00:00,48.45,98.06,48.67,0.23,38.93,23.57,0.0,33.33,-51.84,-51.61
2018-08-14 02:00:00,54.57,108.12,56.6,1.36,42.83,21.62,0.0,-0.0,-49.13,-48.88
2018-08-14 08:00:00,56.4,112.55,60.16,-0.43,46.66,20.76,0.0,-0.0,-47.77,-47.52
2018-08-14 14:00:00,56.83,115.13,60.66,-2.18,48.63,20.21,0.0,-0.0,-46.85,-46.6
2018-08-14 20:00:00,36.92,88.99,38.07,-13.8,46.25,34.51,100.0,33.33,-53.09,-52.86
2018-08-15 02:00:00,35.95,88.78,35.12,-13.57,43.95,34.3,98.58,66.19,-52.92,-52.69
2018-08-15 08:00:00,35.08,88.67,32.95,-13.52,42.36,34.06,96.85,98.48,-52.73,-52.5
2018-08-15 14:00:00,23.64,73.31,19.37,-19.13,38.45,43.0,100.0,98.48,-56.39,-56.18
2018-08-15 20:00:00,35.29,90.74,29.89,-11.09,37.45,36.43,26.52,74.46,-51.77,-51.54
2018-08-16 02:00:00,32.21,87.37,27.8,-13.05,38.04,37.71,40.85,55.79,-52.4,-52.17
2018-08-16 08:00:00,22.66,74.41,18.99,-18.84,37.8,44.19,100.0,55.79,-55.51,-55.29
2018-08-16 14:00:00,20.45,71.73,16.18,-19.43,36.2,45.25,100.0,80.28,-56.01,-55.79
2018-08-16 20:00:00,27.47,82.51,22.9,-14.31,35.67,40.54,46.64,82.21,-53.03,-52.8
2018-08-17 02:00:00,17.67,68.81,12.61,-19.9,33.74,47.25,100.0,82.21,-56.38,-56.17
2018-08-17 08:00:00,14.44,64.38,8.86,-21.17,32.0,49.24,100.0,82.21,-57.36,-57.15
2018-08-17 14:00:00,5.85,51.87,1.69,-27.32,33.26,55.56,100.0,100.0,-60.47,-60.28
2018-08-17 20:00:00,-2.15,39.86,-3.55,-34.37,38.03,61.42,100.0,100.0,-63.49,-63.31
2018-08-18 02:00:00,4.1,48.55,3.61,-30.45,39.33,55.11,55.46,85.15,-61.09,-60.91
2018-08-18 08:00:00,2.57,46.05,3.02,-31.8,40.67,56.14,56.64,70.7,-61.63,-61.44
2018-08-18 14:00:00,10.35,57.15,11.95,-26.21,41.08,49.54,0.0,37.37,-58.56,-58.36
2018-08-18 20:00:00,4.61,48.75,7.67,-29.44,41.65,53.45,32.88,29.84,-60.64,-60.45
2018-08-19 02:00:00,7.68,53.04,11.62,-25.61,40.02,50.81,19.18,17.35,-59.37,-59.17
2018-08-19 08:00:00,2.93,45.98,7.38,-26.82,37.89,54.19,70.51,40.86,-61.12,-60.93
2018-08-19 14:00:00,4.48,47.97,8.85,-22.69,33.88,52.69,67.62,52.44,-60.46,-60.27
2018-08-19 20:00:00,0.54,42.0,5.84,-24.76,33.8,55.74,100.0,79.38,-61.95,-61.76
2018-08-20 02:00:00,2.57,44.56,8.59,-21.93,32.7,53.67,58.06,75.22,-61.14,-60.95
2018-08-20 08:00:00,4.91,47.67,11.26,-18.39,30.75,51.34,0.0,52.69,-60.18,-59.98
2018-08-20 14:00:00,7.4,51.08,14.35,-15.72,30.27,48.93,0.0,19.35,-59.11,-58.92
2018-08-20 20:00:00,15.19,62.28,22.44,-7.42,27.77,43.02,0.0,-0.0,-55.92,-55.7
2018-08-21 02:00:00,12.63,58.81,19.39,-7.28,25.14,44.68,15.6,5.2,-56.7,-56.49
2018-08-21 08:00:00,9.64,54.6,16.4,-8.69,24.16,46.9,46.67,20.76,-57.7,-57.49
2018-08-21 14:00:00,12.41,58.64,19.82,-5.8,23.94,44.48,24.68,28.99,-56.43,-56.22
2018-08-21 20:00:00,8.92,53.69,15.44,-6.38,20.87,47.28,100.0,57.12,-57.64,-57.44
2018-08-22 02:00:00,5.22,48.28,11.54,-8.57,19.82,50.48,100.0,74.89,-59.0,-58.8
2018-08-22 08:00:00,6.65,50.17,13.26,-6.79,19.42,48.89,73.57,91.19,-58.34,-58.13
2018-08-22 14:00:00,11.43,56.98,18.84,-3.27,20.52,44.52,0.66,58.07,-56.29,-56.08
2018-08-22 20:00:00,16.19,63.98,23.17,0.33,20.44,40.81,0.0,24.74,-54.16,-53.94
2018-08-23 02:00:00,11.99,58.15,18.73,-3.78,20.95,44.21,35.14,11.93,-55.63,-55.41
2018-08-23 08:00:00,13.82,60.93,20.45,-2.71,21.28,42.49,20.73,18.62,-54.68,-54.46
2018-08-23 14:00:00,8.87,53.89,15.51,-7.05,21.65,46.86,100.0,51.96,-56.5,-56.29
2018-08-23 20:00:00,6.14,49.89,12.14,-9.22,21.05,49.26,100.0,73.58,-57.49,-57.29
2018-08-24 02:00:00,6.7,50.56,12.69,-8.72,20.99,48.45,88.02,96.01,-57.16,-56.95
2018-08-24 08:00:00,5.99,49.41,11.04,-8.93,19.77,48.95,95.43,94.48,-57.34,-57.14
2018-08-24 14:00:00,7.21,51.03,11.69,-7.63,18.94,47.35,20.29,67.91,-56.74,-56.53
2018-08-24 20:00:00,5.19,48.0,7.63,-8.19,15.87,49.49,100.0,71.91,-57.47,-57.26
2018-08-25 02:00:00,5.07,47.64,5.86,-7.22,13.17,49.39,95.27,71.85,-57.43,-57.23
2018-08-25 08:00:00,4.93,47.25,4.6,-6.54,11.24,49.31,91.64,95.64,-57.41,-57.2
2018-08-25 14:00:00,3.36,44.79,2.64,-7.56,10.45,51.33,100.0,95.64,-57.99,-57.79
2018-08-25 20:00:00,4.95,46.84,4.48,-5.7,10.24,48.71,0.0,63.88,-57.26,-57.05
2018-08-26 02:00:00,9.44,53.12,9.44,-1.76,10.78,42.73,0.0,33.33,-55.27,-55.06
2018-08-26 08:00:00,5.77,47.83,5.82,-4.9,10.67,47.57,56.33,18.78,-56.68,-56.47
2018-08-26 14:00:00,7.23,49.79,7.59,-3.44,10.8,45.42,31.27,29.2,-55.96,-55.74
2018-08-26 20:00:00,4.48,45.74,4.87,-5.77,10.68,49.09,100.0,62.53,-57.01,-56.81
2018-08-27 02:00:00,1.35,41.03,1.39,-8.33,10.07,53.36,100.0,77.09,-58.28,-58.08
2018-08-27 08:00:00,0.94,40.12,1.07,-8.68,10.14,53.87,100.0,100.0,-58.43,-58.23
2018-08-27 14:00:00,-1.61,36.12,-0.48,-11.39,11.6,57.58,100.0,100.0,-59.51,-59.31
2018-08-27 20:00:00,-11.05,22.21,-6.5,-22.23,18.37,69.09,100.0,100.0,-63.58,-63.4
2018-08-28 02:00:00,-7.92,25.81,-1.51,-20.27,21.05,63.44,64.09,88.03,-62.43,-62.25
2018-08-28 08:00:00,-10.23,21.87,-2.14,-22.96,23.8,66.31,81.69,81.93,-63.54,-63.37
2018-08-28 14:00:00,-10.26,21.04,-0.52,-23.81,26.52,66.79,79.98,75.26,-63.73,-63.55
2018-08-28 20:00:00,-11.89,18.01,-0.52,-26.28,29.74,69.06,99.43,87.04,-64.58,-64.41
2018-08-29 02:00:00,-7.43,23.34,5.29,-22.57,30.49,60.54,0.0,59.81,-62.91,-62.73
2018-08-29 08:00:00,-9.4,20.01,4.03,-24.42,31.68,63.23,31.63,43.69,-63.85,-63.68
2018-08-29 14:00:00,-5.37,24.8,8.98,-20.53,31.32,56.61,0.0,10.54,-62.33,-62.15
2018-08-29 20:00:00,-3.92,26.25,10.86,-18.81,30.9,54.63,0.0,10.54,-61.82,-61.63
2018-08-30 02:00:00,-1.81,28.63,13.35,-16.4,30.21,51.69,0.0,-0.0,-61.01,-60.82
2018-08-30 08:00:00,1.41,32.59,17.07,-13.01,29.49,47.48,0.0,-0.0,-59.71,-59.51
2018-08-30 14:00:00,0.49,31.11,16.04,-13.28,28.93,48.68,13.11,4.37,-60.06,-59.87
2018-08-30 20:00:00,-2.85,26.33,12.11,-15.36,27.92,53.33,81.74,31.62,-61.44,-61.25
2018-08-31 02:00:00,-3.8,24.65,10.44,-14.44,25.39,54.79,100.0,64.95,-61.88,-61.69
2018-08-31 08:00:00,-3.91,24.06,9.89,-13.22,23.5,55.17,100.0,93.91,-61.98,-61.8
2018-08-31 14:00:00,-5.01,22.16,7.82,-12.33,20.61,57.06,100.0,100.0,-62.5,-62.32
2018-08-31 20:00:00,-4.75,22.01,7.32,-10.43,18.03,56.93,96.7,98.9,-62.47,-62.29
2018-09-01 02:00:00,-7.37,18.09,4.01,-11.87,16.53,61.32,100.0,98.9,-63.62,-63.45
2018-09-01 08:00:00,-9.8,14.34,1.14,-13.36,15.45,65.25,100.0,98.9,-64.74,-64.57
