timestamp,ema50_dist_iot_usd_30m,ema200_dist_iot_usd_30m,lower_bb_dist_iot_usd_30m,width_bb_iot_usd_30m,rsi_iot_usd_30m,stoch_rsi_fastk_iot_usd_30m,stoch_rsi_fastd_iot_usd_30m,kijun_dist_iot_usd_30m,tenkan_dist_iot_usd_30m
2019-02-05 19:00:00,-0.0019687430855173105,0.0072591310824376976,-0.011311823837183432,0.018608662515497202,0.5289113208290391,1.0,0.9431613118472677,0.006082913599379847,0.023421154591243498
2019-02-05 19:30:00,0.0001561854025504683,0.009400445978816396,-0.009210191659266509,0.018608867429377757,0.5020117881831027,0.8523837746567575,0.8939559033995202,0.008231411376431685,0.025606678314890274
2019-02-05 20:00:00,0.003895663190748966,0.01317575892173406,-0.004943445532530677,0.018044928700191705,0.4565475534284362,0.0,0.6174612582189193,0.012161372052231334,0.02960436562073654
2019-02-05 20:30:00,0.0035549483584540464,0.01300652153830062,-0.005325305638066435,0.018261691180038335,0.45918485324410274,0.03644503196007699,0.2962762688722783,0.011964146531566522,0.02940374123148848
2019-02-05 21:00:00,0.0014497461836551206,0.010165029044216567,-0.007349339413733613,0.01748974561027283,0.4872784774959682,0.42467280479479186,0.15370594558495645,0.009900973156087511,0.02730501233994964
2019-02-05 21:30:00,0.00253265489805532,0.01070968424350971,-0.00629639088629419,0.01696863135578211,0.47195633140382354,0.338920869526035,0.2666795687603014,0.011097266568024233,0.028521921968693853
2019-02-05 22:00:00,-0.0010048593494426106,0.006631882712041515,-0.009738028440294366,0.016395374363356897,0.5210081631743222,0.9999999999999999,0.5878645581069424,0.007488166369209015,0.024850624660510245
2019-02-05 22:30:00,-0.0019327124173537102,0.005349208241436587,-0.010661526070893435,0.016053374626455664,0.5341778583282651,1.0,0.7796402898420116,0.006472868217054062,0.023817829457364104
2019-02-05 23:00:00,0.005295063210759787,0.012325943056985533,-0.003710136114112972,0.015967293611519946,0.4387438157662868,0.0,0.6666666666666667,0.013979460345971972,0.03145378577843716
2019-02-05 23:30:00,0.002491995447734041,0.00894457093937584,-0.006396000178412353,0.015321047730651285,0.4752188785735577,0.38220179956835293,0.460733933189451,0.011254770620764631,0.028682140353609942
2019-02-06 00:00:00,0.0006345269507719298,0.006453290707886472,-0.008049317918769505,0.01451419114866452,0.49909814597379965,0.6324192980541143,0.3382070325408224,0.009407191448007612,0.0268027210884354
2019-02-06 00:30:00,0.0015448516705744986,0.006492796990664296,-0.006798547963426049,0.013293377185593274,0.48641928002285684,0.4995645471646851,0.5047285482623841,0.010389105058365544,0.027801556420233187
2019-02-06 01:00:00,0.006376522509339733,0.010788385209046458,-0.002022558067864222,0.012755039043194942,0.42583941062100306,0.0,0.37732794840626643,0.015526007039499357,0.03302698474775112
2019-02-06 01:30:00,0.006921215095043731,0.01170083972745628,-0.001874928732895631,0.013509397392168975,0.416808841914092,0.0,0.1665215157215617,0.016360718619123915,0.033876081255626245
2019-02-06 02:00:00,0.03207438446820521,0.04523584163095484,0.014584297189452089,0.029761379514481164,0.2435342003039828,0.0,0.0,0.04307112080436215,0.06104679479673525
2019-02-06 02:30:00,0.032043105247429926,0.049797102424604,0.009067830812205191,0.0395647824729977,0.23851455562772958,0.0,0.0,0.04436132561132533,0.06235923423423406
2019-02-06 03:00:00,0.03615935925622815,0.05890810534201485,0.007813192676586755,0.049445382611011536,0.21748120340335586,0.0,0.0,0.0500202183582692,0.06811564900930023
2019-02-06 03:30:00,0.03233184377470333,0.05825984374419213,0.0006154164413669783,0.05599603668813798,0.24939906897146213,0.16012764615373254,0.05337588205124418,0.04747882210568766,0.06553045582896311
2019-02-06 04:00:00,0.03330956193631218,0.061390531159884354,-0.0019453261788855425,0.06150768875577275,0.2395769420854538,0.6922686805278414,0.284132108893858,0.04985040834478838,0.06794291258995688
2019-02-06 04:30:00,0.03761409862653764,0.06839601655285144,-0.0017679336091631637,0.06790186462778884,0.2167579145261056,0.0,0.284132108893858,0.0557836958731448,0.07397845090465527
2019-02-06 05:00:00,0.03355161980414034,0.06488739229451435,-0.0082907054864515,0.07116426691763453,0.2520808374056173,1.0,0.5640895601759471,0.05304351352447356,0.07119104586560665
