timestamp,ema50_dist_omg_usd_6h,ema200_dist_omg_usd_6h,upper_bb_dist_omg_usd_6h,lower_bb_dist_omg_usd_6h,width_bb_omg_usd_6h,rsi_omg_usd_6h,stoch_rsi_fastk_omg_usd_6h,stoch_rsi_fastd_omg_usd_6h,kijun_dist_omg_usd_6h,tenkan_dist_omg_usd_6h
2018-08-12 02:00:00,22.88,61.89,24.89,-6.94,29.21,34.56,100.0,36.89,-73.36,-73.36
2018-08-12 08:00:00,21.71,60.9,21.74,-6.84,26.6,34.93,100.0,66.67,-73.43,-73.43
2018-08-12 14:00:00,28.21,70.31,26.82,-1.55,25.19,30.16,0.0,66.67,-71.75,-71.75
2018-08-12 20:00:00,25.63,67.6,24.8,-4.07,26.16,32.08,40.19,46.73,-72.09,-72.09
2018-08-13 02:00:00,27.12,70.36,25.13,-2.65,24.98,30.54,8.07,16.09,-71.52,-71.52
2018-08-13 08:00:00,24.34,67.29,21.89,-4.64,24.42,32.93,57.94,35.4,-71.92,-71.92
2018-08-13 14:00:00,29.5,75.1,28.72,-1.78,26.88,29.19,0.0,22.0,-70.48,-70.48
2018-08-13 20:00:00,35.7,84.6,37.38,0.71,30.8,25.75,0.0,19.31,-68.73,-68.73
2018-08-14 02:00:00,37.43,88.15,40.8,-0.15,34.03,24.52,0.0,-0.0,-67.98,-67.98
2018-08-14 08:00:00,44.86,99.81,51.14,1.9,38.92,21.6,0.0,-0.0,-65.83,-65.83
2018-08-14 14:00:00,44.39,100.65,50.4,-0.1,40.35,21.23,0.0,-0.0,-65.51,-65.51
2018-08-14 20:00:00,30.59,82.39,34.65,-9.46,39.18,33.82,100.0,33.33,-68.51,-68.51
2018-08-15 02:00:00,27.19,78.4,29.98,-11.46,37.93,36.08,100.0,66.67,-69.06,-69.06
2018-08-15 08:00:00,26.68,78.43,28.4,-11.43,36.71,35.74,97.7,99.23,-68.92,-68.92
2018-08-15 14:00:00,17.54,65.89,17.29,-16.56,33.72,44.55,100.0,99.23,-70.99,-70.99
2018-08-15 20:00:00,28.01,81.46,27.38,-9.07,33.4,37.14,30.97,76.22,-68.12,-68.12
2018-08-16 02:00:00,25.87,79.14,24.9,-10.38,32.89,38.1,26.75,52.57,-68.39,-68.39
2018-08-16 08:00:00,20.59,72.09,18.73,-13.38,31.28,42.19,73.28,43.67,-69.5,-69.5
2018-08-16 14:00:00,18.77,69.88,15.89,-13.78,29.36,43.21,81.93,60.65,-69.77,-69.77
2018-08-16 20:00:00,19.26,71.0,15.92,-12.8,28.28,42.24,83.98,79.73,-69.44,-69.44
2018-08-17 02:00:00,12.06,60.77,7.91,-17.04,26.14,49.05,100.0,88.64,-71.16,-71.16
2018-08-17 08:00:00,10.76,58.94,5.48,-16.84,23.67,49.93,100.0,94.66,-71.39,-71.39
2018-08-17 14:00:00,2.13,46.21,-1.19,-24.08,26.2,58.33,100.0,100.0,-73.59,-73.59
2018-08-17 20:00:00,-1.57,40.41,-2.72,-28.11,30.02,61.76,100.0,100.0,-74.57,-74.57
2018-08-18 02:00:00,1.42,44.33,1.71,-26.49,32.18,57.59,67.21,89.07,-73.78,-73.78
2018-08-18 08:00:00,2.17,45.07,3.53,-26.28,33.63,56.51,55.59,74.27,-73.56,-73.56
2018-08-18 14:00:00,12.89,60.43,14.97,-18.14,33.64,45.46,0.0,40.93,-70.65,-70.65
2018-08-18 20:00:00,6.49,51.19,9.43,-22.18,33.76,50.86,33.16,29.58,-72.25,-72.25
2018-08-19 02:00:00,1.52,43.78,5.61,-25.27,34.24,55.12,79.65,37.6,-73.53,-73.53
2018-08-19 08:00:00,1.41,43.28,6.1,-23.58,32.53,55.16,87.83,66.88,-73.54,-73.54
2018-08-19 14:00:00,6.99,51.06,11.55,-16.59,28.87,49.29,39.48,68.99,-72.01,-72.01
2018-08-19 20:00:00,3.67,46.11,8.56,-18.01,27.89,52.19,49.3,58.87,-72.84,-72.84
2018-08-20 02:00:00,5.05,47.87,10.37,-15.81,26.91,50.6,22.36,37.04,-72.42,-72.42
2018-08-20 08:00:00,7.8,51.67,13.41,-12.3,25.57,47.71,0.0,23.88,-71.62,-71.62
2018-08-20 14:00:00,8.82,53.08,14.88,-11.1,25.49,46.48,0.0,7.45,-71.25,-71.25
2018-08-20 20:00:00,15.99,63.44,22.76,-4.0,24.47,40.55,0.0,-0.0,-69.19,-69.19
2018-08-21 02:00:00,12.79,59.07,19.46,-5.28,23.1,43.12,25.56,8.52,-69.9,-69.9
2018-08-21 08:00:00,10.65,56.1,17.47,-6.25,22.46,44.83,59.68,28.41,-70.35,-70.35
2018-08-21 14:00:00,13.22,59.89,20.84,-3.77,22.67,42.35,30.42,38.55,-69.52,-69.52
2018-08-21 20:00:00,9.12,54.08,16.63,-6.35,21.85,46.22,100.0,63.37,-70.52,-70.52
2018-08-22 02:00:00,7.46,51.65,15.19,-7.61,21.97,47.67,100.0,76.81,-70.89,-70.89
2018-08-22 08:00:00,8.33,52.82,16.51,-6.89,22.33,46.47,77.34,92.45,-70.56,-70.56
2018-08-22 14:00:00,14.49,61.73,23.34,-2.49,23.39,40.69,0.0,59.11,-68.73,-68.73
2018-08-22 20:00:00,16.99,65.58,25.32,-0.95,23.42,38.44,0.0,25.78,-67.85,-67.85
2018-08-23 02:00:00,14.36,62.06,21.94,-3.54,23.34,40.69,24.36,8.12,-68.42,-68.42
2018-08-23 08:00:00,17.27,66.52,24.8,-1.81,23.87,38.07,0.0,8.12,-67.42,-67.42
2018-08-23 14:00:00,11.53,58.44,19.19,-6.84,24.52,43.87,100.0,41.45,-68.88,-68.88
2018-08-23 20:00:00,9.77,55.95,17.08,-8.38,24.4,45.38,100.0,66.67,-69.26,-69.26
2018-08-24 02:00:00,8.7,54.39,14.43,-8.63,22.42,46.22,100.0,100.0,-69.46,-69.46
2018-08-24 08:00:00,9.02,54.81,12.89,-7.4,19.75,45.49,91.09,97.03,-69.27,-69.27
2018-08-24 14:00:00,6.7,51.39,9.87,-9.01,18.8,48.14,100.0,97.03,-69.84,-69.84
2018-08-24 20:00:00,4.96,48.72,6.52,-9.5,16.26,50.18,100.0,97.03,-70.28,-70.28
2018-08-25 02:00:00,5.24,48.93,5.42,-8.29,13.91,49.49,85.33,95.11,-70.14,-70.14
2018-08-25 08:00:00,5.62,49.29,5.04,-7.36,12.55,48.63,66.96,84.1,-69.97,-69.97
2018-08-25 14:00:00,3.83,46.52,2.88,-8.53,11.74,51.13,100.0,84.1,-70.43,-70.43
2018-08-25 20:00:00,3.29,45.49,2.83,-8.81,11.99,51.78,100.0,88.99,-70.55,-70.55
2018-08-26 02:00:00,7.11,50.76,6.83,-5.26,12.0,45.48,0.0,66.67,-69.38,-69.38
2018-08-26 08:00:00,4.59,47.01,4.38,-7.31,11.86,49.2,59.06,53.02,-70.04,-70.04
2018-08-26 14:00:00,5.02,47.43,5.08,-6.7,11.88,48.22,43.47,34.18,-69.86,-69.86
2018-08-26 20:00:00,2.62,43.78,2.79,-8.73,11.87,52.01,100.0,67.51,-70.52,-70.52
2018-08-27 02:00:00,-0.44,39.06,0.1,-11.69,12.51,56.84,100.0,81.16,-71.4,-71.4
2018-08-27 08:00:00,-0.21,38.99,0.82,-11.72,13.26,56.38,94.67,98.22,-71.34,-71.34
2018-08-27 14:00:00,-5.17,31.46,-2.38,-17.02,16.21,63.96,100.0,98.22,-72.82,-72.82
2018-08-27 20:00:00,-5.38,30.57,-1.29,-17.34,17.7,64.54,100.0,98.22,-72.95,-72.95
2018-08-28 02:00:00,-5.94,29.17,-0.59,-18.07,19.28,65.67,100.0,100.0,-73.18,-73.18
2018-08-28 08:00:00,-10.09,22.67,-3.18,-22.1,21.66,71.53,100.0,100.0,-74.48,-74.48
2018-08-28 14:00:00,-7.65,25.32,0.6,-20.15,23.0,65.77,23.84,74.61,-73.87,-73.87
2018-08-28 20:00:00,-10.25,21.01,-0.66,-23.01,25.34,69.54,71.57,65.14,-74.73,-74.73
2018-08-29 02:00:00,-8.54,22.62,2.22,-21.62,26.4,65.97,5.1,33.5,-74.34,-74.34
2018-08-29 08:00:00,-9.41,20.73,2.19,-22.3,27.23,67.61,31.96,36.21,-74.7,-74.7
2018-08-29 14:00:00,-8.78,20.89,3.67,-21.65,27.81,66.85,28.56,21.88,-74.62,-74.62
2018-08-29 20:00:00,-6.53,23.27,6.62,-19.37,27.76,61.58,0.0,20.18,-74.07,-74.07
2018-08-30 02:00:00,-2.46,28.22,11.25,-15.11,26.88,53.11,0.0,9.52,-72.97,-72.97
2018-08-30 08:00:00,1.51,33.2,15.67,-10.78,25.82,46.64,0.0,-0.0,-71.85,-71.85
2018-08-30 14:00:00,-0.42,30.34,13.37,-11.75,24.92,49.75,15.4,5.13,-72.39,-72.39
2018-08-30 20:00:00,-3.69,25.6,9.58,-13.95,24.05,55.0,56.0,23.8,-73.34,-73.34
2018-08-31 02:00:00,-3.81,24.99,8.88,-12.48,21.75,55.41,100.0,57.13,-73.41,-73.41
2018-08-31 08:00:00,-4.49,23.63,7.64,-11.8,19.85,56.78,100.0,85.33,-73.65,-73.65
2018-08-31 14:00:00,-5.28,22.11,5.99,-10.86,17.27,58.42,100.0,100.0,-73.93,-73.93
2018-08-31 20:00:00,-2.83,24.86,7.92,-7.06,14.92,53.46,0.0,66.67,-73.29,-73.29
2018-09-01 02:00:00,-4.11,22.78,6.01,-7.32,13.42,55.92,49.69,49.9,-73.68,-73.68
2018-09-01 08:00:00,-5.21,20.89,4.12,-7.22,11.52,58.16,94.84,48.17,-74.05,-74.05
2018-09-01 14:00:00,-8.84,15.64,0.53,-11.07,12.25,64.4,100.0,81.51,-75.14,-75.14
2018-09-01 20:00:00,-8.05,16.07,1.63,-10.43,12.62,63.18,88.84,94.56,-75.01,-75.01
2018-09-02 02:00:00,-7.44,16.29,2.43,-9.95,12.87,62.35,75.85,88.23,-74.93,-74.93
2018-09-02 08:00:00,-2.49,22.16,7.58,-5.35,12.79,51.47,0.0,54.9,-73.62,-73.62
2018-09-02 14:00:00,-3.55,20.44,6.26,-6.51,12.78,53.56,16.18,30.68,-73.94,-73.94
2018-09-02 20:00:00,-4.14,19.3,5.15,-7.2,12.49,54.9,29.3,15.16,-74.15,-74.15
2018-09-03 02:00:00,-2.09,21.53,7.12,-5.4,12.42,50.87,0.0,15.16,-73.62,-73.62
2018-09-03 08:00:00,-0.67,23.02,8.22,-4.21,12.19,48.26,0.0,9.77,-73.24,-73.24
2018-09-03 14:00:00,-5.65,16.41,2.57,-9.24,12.22,57.42,100.0,33.33,-74.65,-74.65
2018-09-03 20:00:00,-4.62,17.27,3.63,-8.45,12.37,55.64,80.57,60.19,-74.42,-74.42
2018-09-04 02:00:00,-6.99,13.86,1.39,-10.84,12.84,59.95,100.0,93.52,-75.13,-75.13
2018-09-04 08:00:00,-10.88,8.48,-2.09,-14.66,13.73,66.17,100.0,93.52,-76.29,-76.29
2018-09-04 14:00:00,-11.62,6.93,-1.91,-15.8,15.24,67.77,100.0,100.0,-76.61,-76.61
2018-09-04 20:00:00,-10.95,7.13,-0.31,-15.74,16.78,67.13,94.73,98.24,-76.55,-76.55
2018-09-05 02:00:00,-12.32,4.83,-0.77,-17.77,18.74,69.71,100.0,98.24,-77.05,-77.05
2018-09-05 08:00:00,1.49,21.19,14.96,-4.9,18.9,44.98,0.0,64.91,-73.42,-73.42
2018-09-05 14:00:00,8.3,29.44,23.84,0.11,21.2,38.81,0.0,33.33,-71.54,-71.54
2018-09-05 20:00:00,14.36,37.0,33.06,3.31,25.17,34.61,0.0,-0.0,-69.8,-69.8
2018-09-06 02:00:00,14.3,37.26,34.96,0.97,28.81,34.32,0.0,-0.0,-69.66,-69.66
2018-09-06 08:00:00,13.31,36.36,35.25,-1.89,31.83,34.83,4.84,1.61,-69.78,-69.78
2018-09-06 14:00:00,10.65,33.35,32.53,-5.66,33.67,37.53,71.63,25.49,-70.37,-70.37
2018-09-06 20:00:00,6.33,28.17,27.24,-10.11,34.4,42.52,100.0,58.82,-71.46,-71.46
2018-09-07 02:00:00,7.13,29.18,28.06,-10.23,35.16,41.54,88.05,86.56,-71.17,-71.17
2018-09-07 08:00:00,13.15,36.72,36.21,-6.63,37.32,36.42,20.59,69.55,-69.4,-69.4
2018-09-07 14:00:00,11.49,34.94,34.74,-9.18,38.94,37.84,23.32,43.99,-69.72,-69.72
2018-09-07 20:00:00,12.23,36.08,36.02,-9.81,40.52,36.9,8.0,17.3,-69.39,-69.39
