timestamp,ema50_dist_neo_btc_12h,ema200_dist_neo_btc_12h,lower_bb_dist_neo_btc_12h,width_bb_neo_btc_12h,rsi_neo_btc_12h,stoch_rsi_fastk_neo_btc_12h,stoch_rsi_fastd_neo_btc_12h,kijun_dist_neo_btc_12h,tenkan_dist_neo_btc_12h
2018-07-24 02:00:00,,0.4039902922037326,-0.020302348941319992,0.3559968009607401,0.21413972426690775,0.0,0.03500030845070384,-0.47101980924431397,-0.49828808999755436
2018-07-24 14:00:00,,0.43122028935112766,-0.03266487216557268,0.38680378880803135,0.2037831149412536,0.0,7.697546304067751e-17,-0.4612702366127024,-0.489041095890411
2018-07-25 02:00:00,,0.3719501635088067,-0.08315747471611734,0.3976835826620784,0.2765932615939717,1.0,0.3333333333333334,-0.4797979797979798,-0.5066137566137567
2018-07-25 14:00:00,,0.3540327360124844,-0.09997090998804092,0.40283158230958127,0.2839896503112459,1.0000000000000002,0.6666666666666669,-0.4816678648454349,-0.5083872513779055
2018-07-26 02:00:00,,0.3238505779241636,-0.11665684573043089,0.39915610236603355,0.3039172986219315,1.0,1.0000000000000002,-0.48646723646723644,-0.5129392212725545
2018-07-26 14:00:00,,0.3074606694051083,-0.10844435462583724,0.37826460971272297,0.2939764813601432,0.9007250381798788,0.9669083460599598,-0.4810460652591171,-0.5077975047984644
2018-07-27 02:00:00,,0.288189645410609,-0.102427015485542,0.35741910447937547,0.2868573604549421,0.3756435716460011,0.7587895366086268,-0.47715736040609136,-0.5041092579163645
2018-07-27 14:00:00,,0.27089283795895214,-0.08703688499471807,0.3277960915579967,0.2741714486713512,0.0,0.42545620327529343,-0.47011268985791277,-0.49742773150416464
2018-07-28 02:00:00,,0.24395824778439335,-0.07549955481275283,0.29464043159555275,0.2679078082427784,0.0,0.12521452388200047,-0.46658446362515404,-0.49408138101109733
2018-07-28 14:00:00,0.2221124031007755,0.1914963473404827,-0.08493142485986194,0.26244410438092025,0.3135688045402914,1.0,0.3333333333333334,-0.47601744186046513,-0.5030281007751938
2018-07-29 02:00:00,0.21511126333114539,0.15747016040919726,-0.07091023804141405,0.21890614882648587,0.3118471955381508,0.9622958511259124,0.654098617041971,-0.475254730713246,-0.502304706453178
2018-07-29 14:00:00,0.2224636492915144,0.15080248183032152,-0.05439235151313404,0.1957582921166379,0.29581412495290427,0.6111631145386509,0.8578196552215211,-0.46815834767642006,-0.495574133267765
2018-07-30 02:00:00,0.2301378240317602,0.15020275702621988,-0.0412274391503783,0.18153858374161214,0.2800276281982691,0.2654304754219921,0.6129631470288519,-0.46073298429319365,-0.48853153826975815
2018-07-30 14:00:00,0.2544398258735976,0.17521844590032476,-0.022539645592710933,0.18373209367303323,0.25162197587778373,0.0,0.29219786332021447,-0.4455267880030761,-0.47410920276852087
2018-07-31 02:00:00,0.25821103608876284,0.18099698428237132,-0.020276216846539796,0.18630190829124652,0.24108726014444593,0.0,0.08847682514066416,-0.4392014519056262,-0.4681099299974073
2018-07-31 14:00:00,0.2553370684562457,0.1693702543597313,-0.016083869383205385,0.17225216769757123,0.23553600235679092,0.0,1.1842378929335003e-16,-0.4358372456964007,-0.4649191444966093
2018-08-01 02:00:00,0.2146652795767472,0.11673729571941571,-0.034632567707214346,0.14540081619347164,0.3099345202420977,1.0,0.3333333333333334,-0.45017793594306055,-0.4785205897305541
2018-08-01 14:00:00,0.2149138474198049,0.10657638583223261,-0.023503402477558777,0.12489220430510796,0.30079219860567424,0.8771168849019634,0.6257056283006546,-0.4460947503201025,-0.4746478873239437
2018-08-02 02:00:00,0.26552453820835153,0.15692508594572718,0.014664905983247989,0.13101937335427905,0.24942645350200027,0.1867033314645187,0.6879400721221607,-0.41807909604519766,-0.44807640570352436
2018-08-02 14:00:00,0.24666583225944216,0.14957693032763397,-0.004025233827500085,0.1431819745063173,0.26804273477567925,0.4369271504709395,0.5002491222791405,-0.4221212930804168,-0.4519102324338765
2018-08-03 02:00:00,0.25782922840929445,0.17289070264066586,-0.0011592538774143346,0.16028681319432697,0.25150637240019025,0.03437424148955055,0.21933490780833634,-0.4120684968741506,-0.4423756455558576
2018-08-03 14:00:00,0.22074134026653702,0.14742961192042703,-0.030873672510381533,0.16848435811293286,0.3115405164141778,1.0,0.4904337973201634,-0.42519266542652134,-0.45482327929843214
2018-08-04 02:00:00,0.22087741033533326,0.15205612368910093,-0.03095839945884593,0.17256585687428683,0.3028216394255904,0.8596311917171652,0.6313351444022387,-0.4208835341365462,-0.45073627844712183
2018-08-04 14:00:00,0.18972894655483308,0.12299385041442523,-0.052143010078290586,0.1691448336899901,0.3536128150010235,1.0,0.9532103972390553,-0.4319852941176471,-0.4612657563025211
2018-08-05 02:00:00,0.17011244884364873,0.10066328491132848,-0.06130241195731323,0.1588396629715018,0.3808935083483094,1.0,0.9532103972390553,-0.4380358534684333,-0.46700441673161863
2018-08-05 14:00:00,0.14392456193646086,0.07307736830442169,-0.07552822355078281,0.1487879206832053,0.4242920031957971,1.0,1.0000000000000002,-0.44779167730405933,-0.47625733980086804
2018-08-06 02:00:00,0.15915239918666613,0.08501838270129913,-0.05715678020389958,0.14022176141616738,0.392484440974744,0.7381454929926323,0.9127151643308775,-0.43730489073881373,-0.4663111342351718
