timestamp,ema50_dist_xmr_btc_1h,ema200_dist_xmr_btc_1h,upper_bb_dist_xmr_btc_1h,lower_bb_dist_xmr_btc_1h,width_bb_xmr_btc_1h,rsi_xmr_btc_1h,stoch_rsi_fastk_xmr_btc_1h,stoch_rsi_fastd_xmr_btc_1h,kijun_dist_xmr_btc_1h,tenkan_dist_xmr_btc_1h
2018-02-18 09:00:00,,,6.488035518050772,-1.5596859486592285,7.854180725722308,37.974988798954406,99.99999999999999,57.28423413952988,-53.6001694197374,-53.6001694197374
2018-02-18 10:00:00,,,6.213876851928646,-1.7910781930261854,7.831763479876623,38.05648763096266,100.0,75.40765855413954,-53.605082053996824,-53.605082053996824
2018-02-18 11:00:00,,,3.32329180995401,-4.288560035538591,7.648767406203078,54.163518957925824,100.0,100.0,-54.793672627235225,-54.793672627235225
2018-02-18 12:00:00,,,3.2030056034526355,-3.9342336252412458,7.163429731452646,52.69772911814508,92.08584924884987,97.36194974961661,-54.678342411914784,-54.678342411914784
2018-02-18 13:00:00,,,3.868531795437047,-3.0187266729425843,6.858118148712383,47.63264923370973,59.65742621422121,83.91442515435702,-54.252505567928736,-54.252505567928736
2018-02-18 14:00:00,,,4.728092236873227,-1.9180351906023185,6.554041278100165,42.16852652336223,25.529464796632155,59.090913419901064,-53.70800760616945,-53.70800760616945
2018-02-18 15:00:00,,,4.9575735429286505,-1.524653188946301,6.372839480056214,40.00453936276876,0.0,28.39563033695111,-53.465486725663716,-53.465486725663716
2018-02-18 16:00:00,,,3.12550180249469,-2.714394572316492,5.827916880977953,47.45982569079018,58.734537745830735,28.08800084748762,-54.083129584352086,-54.083129584352086
2018-02-18 17:00:00,1.861788902503081,,2.731236630900802,-2.2442770649984123,4.963428750350923,46.39774562302883,83.81114546625476,47.51522773736182,-53.97864519516891,-53.97864519516891
2018-02-18 18:00:00,1.6211850225517077,,1.970637515479523,-2.1383875679013453,4.112474422380553,47.35419566748054,98.58315269646154,80.37627863618233,-54.057454392954504,-54.057454392954504
2018-02-18 19:00:00,1.4996365680209678,,1.5967683227838814,-2.071428655989105,3.6769234272687767,47.70284977412748,100.0,94.13143272090542,-54.084733331004855,-54.084733331004855
2018-02-18 20:00:00,2.731558887973895,,2.7221547955313286,-0.8196173711762511,3.508397875419994,41.233140084780565,0.0,66.19438423215384,-53.47701454506848,-53.47701454506848
2018-02-18 21:00:00,2.7153416494428484,,2.6158837219236952,-0.7767706901500859,3.361741300894154,40.81867703098695,0.0,33.33333333333333,-53.434168113067194,-53.434168113067194
2018-02-18 22:00:00,2.9279956625595016,,2.9699026452017385,-0.60280953930264,3.5309220779633055,39.32862675203036,0.0,-4.736951571734001e-15,-53.28358208955224,-53.28358208955224
2018-02-18 23:00:00,2.679810072436406,,2.830534754643965,-0.8502664602298871,3.6447136603547605,40.308525478351044,11.701368876073857,3.9004562920246144,-53.34658244020159,-53.34658244020159
