timestamp,ema50_dist_eth_usd_6h,ema200_dist_eth_usd_6h,upper_bb_dist_eth_usd_6h,lower_bb_dist_eth_usd_6h,width_bb_eth_usd_6h,rsi_eth_usd_6h,stoch_rsi_fastk_eth_usd_6h,stoch_rsi_fastd_eth_usd_6h,kijun_dist_eth_usd_6h,tenkan_dist_eth_usd_6h
2018-08-11 20:00:00,22.02,39.77,30.31,-4.39,30.72,22.72,79.22,58.75,-63.72,-63.38
2018-08-12 02:00:00,18.08,35.74,24.91,-7.34,29.65,29.76,100.0,92.08,-64.67,-64.34
2018-08-12 08:00:00,18.79,37.07,23.68,-6.1,27.37,28.45,91.64,90.29,-64.23,-63.9
2018-08-12 14:00:00,18.76,37.54,21.17,-4.97,24.19,27.79,72.06,87.9,-64.0,-63.67
2018-08-12 20:00:00,18.82,38.12,20.8,-4.96,23.87,27.05,61.48,75.06,-63.75,-63.42
2018-08-13 02:00:00,19.4,39.32,21.09,-4.62,23.75,25.83,0.0,44.51,-63.33,-63.0
2018-08-13 08:00:00,17.2,37.19,18.41,-6.25,23.24,29.6,100.0,53.83,-63.79,-63.46
2018-08-13 14:00:00,28.05,50.73,30.89,0.66,26.11,21.08,0.0,33.33,-60.09,-59.72
2018-08-13 20:00:00,29.13,52.87,33.38,-0.25,28.85,20.02,0.0,33.33,-59.38,-59.01
2018-08-14 02:00:00,36.57,62.8,42.99,2.67,32.82,16.73,0.0,0.0,-56.57,-56.17
2018-08-14 08:00:00,37.39,64.96,45.49,0.69,36.39,16.03,0.0,0.0,-55.82,-55.42
2018-08-14 14:00:00,39.09,68.23,48.19,-0.36,39.18,15.11,0.0,0.0,-54.77,-54.35
2018-08-14 20:00:00,26.31,53.53,33.49,-9.56,38.45,31.37,100.0,33.33,-58.57,-58.19
2018-08-15 02:00:00,24.58,52.12,30.29,-10.52,37.14,32.33,100.0,66.67,-58.81,-58.43
2018-08-15 08:00:00,21.92,49.47,25.78,-11.69,35.0,34.78,100.0,100.0,-59.39,-59.02
2018-08-15 14:00:00,14.78,41.04,16.1,-15.4,31.39,43.59,100.0,100.0,-61.57,-61.22
2018-08-15 20:00:00,21.59,49.99,22.48,-10.12,30.71,37.25,48.1,82.7,-59.0,-58.62
2018-08-16 02:00:00,19.74,48.22,20.79,-11.37,30.71,38.49,54.65,67.58,-59.35,-58.97
2018-08-16 08:00:00,14.46,41.99,15.48,-14.93,30.32,44.16,100.0,67.58,-60.94,-60.58
2018-08-16 14:00:00,15.42,43.52,15.74,-13.6,29.03,42.68,78.55,77.73,-60.4,-60.04
2018-08-16 20:00:00,16.48,45.22,16.48,-12.39,28.3,41.1,55.71,78.09,-59.81,-59.44
2018-08-17 02:00:00,11.63,39.37,10.68,-15.2,26.47,46.63,100.0,78.09,-61.31,-60.96
2018-08-17 08:00:00,10.91,38.64,9.17,-14.97,24.86,46.99,100.0,85.24,-61.41,-61.06
2018-08-17 14:00:00,8.62,35.86,6.32,-16.03,23.49,49.57,100.0,100.0,-62.08,-61.73
2018-08-17 20:00:00,3.84,29.78,1.76,-19.59,23.43,55.53,100.0,100.0,-63.7,-63.36
2018-08-18 02:00:00,5.87,32.29,3.76,-17.73,23.1,52.2,62.53,87.51,-62.9,-62.56
2018-08-18 08:00:00,5.6,31.91,3.21,-17.5,22.31,52.26,61.67,74.74,-62.92,-62.58
2018-08-18 14:00:00,14.25,43.02,12.2,-10.34,22.34,41.6,0.0,41.4,-59.68,-59.31
2018-08-18 20:00:00,10.6,38.6,9.22,-12.7,22.31,45.56,28.47,30.05,-60.81,-60.45
2018-08-19 02:00:00,10.47,38.59,9.36,-11.36,20.93,45.25,34.22,20.9,-60.71,-60.35
2018-08-19 08:00:00,6.92,34.14,5.88,-12.37,18.86,49.5,74.18,45.62,-61.87,-61.52
2018-08-19 14:00:00,9.85,37.94,7.76,-6.91,14.61,45.61,50.71,53.04,-60.68,-60.32
2018-08-19 20:00:00,7.33,34.8,5.51,-8.03,13.71,48.5,76.43,67.11,-61.48,-61.12
2018-08-20 02:00:00,7.24,34.71,5.6,-7.11,12.81,48.24,70.21,65.78,-61.4,-61.05
2018-08-20 08:00:00,9.98,38.28,8.59,-4.05,12.36,44.4,0.0,48.88,-60.27,-59.91
2018-08-20 14:00:00,9.88,38.28,8.78,-4.04,12.52,44.04,0.0,23.4,-60.16,-59.79
2018-08-20 20:00:00,16.81,47.39,16.92,1.62,14.0,36.66,0.0,0.0,-57.4,-57.01
2018-08-21 02:00:00,13.73,43.77,14.64,-1.07,14.71,40.1,29.74,9.91,-58.32,-57.94
2018-08-21 08:00:00,11.51,41.14,12.94,-3.16,15.35,42.53,75.87,35.2,-58.96,-58.58
2018-08-21 14:00:00,13.52,43.94,15.82,-1.82,16.49,39.98,44.96,50.19,-58.02,-57.63
2018-08-21 20:00:00,10.45,40.18,13.18,-4.37,16.81,43.76,100.0,73.61,-59.0,-58.62
2018-08-22 02:00:00,8.16,37.33,11.01,-6.31,16.92,46.55,100.0,81.65,-59.72,-59.35
2018-08-22 08:00:00,8.21,37.44,11.19,-6.24,17.0,46.06,92.51,97.5,-59.58,-59.2
2018-08-22 14:00:00,11.62,41.95,14.81,-3.55,17.38,41.44,22.25,71.58,-58.13,-57.74
2018-08-22 20:00:00,13.11,44.09,15.4,-2.05,16.36,39.33,0.0,38.25,-57.37,-56.97
2018-08-23 02:00:00,11.66,42.41,13.19,-3.07,15.48,40.89,21.58,14.61,-57.73,-57.35
2018-08-23 08:00:00,12.8,44.1,13.46,-1.77,14.39,39.05,0.0,7.19,-57.1,-56.71
2018-08-23 14:00:00,9.33,39.75,10.28,-4.74,14.62,44.15,100.0,40.53,-58.28,-57.89
2018-08-23 20:00:00,9.18,39.63,10.07,-4.79,14.48,43.86,94.39,64.8,-58.19,-57.81
2018-08-24 02:00:00,8.84,39.27,9.65,-4.97,14.29,43.83,93.71,96.04,-58.19,-57.8
2018-08-24 08:00:00,8.41,38.77,8.33,-4.75,12.85,43.99,96.87,94.99,-58.22,-57.83
2018-08-24 14:00:00,8.31,38.68,7.95,-4.59,12.33,43.61,0.0,63.53,-58.13,-57.74
2018-08-24 20:00:00,5.81,35.44,4.52,-6.04,10.64,48.36,100.0,65.62,-59.0,-58.62
2018-08-25 02:00:00,6.32,36.05,3.83,-4.62,8.49,46.9,69.28,56.43,-58.7,-58.33
2018-08-25 08:00:00,6.29,35.98,3.35,-4.14,7.52,46.46,59.95,76.41,-58.62,-58.24
2018-08-25 14:00:00,5.53,34.95,2.16,-4.27,6.49,47.71,86.34,71.85,-58.82,-58.44
2018-08-25 20:00:00,6.33,35.94,3.12,-3.01,6.13,45.42,0.0,48.76,-58.41,-58.03
2018-08-26 02:00:00,8.62,38.93,5.76,-0.9,6.51,40.37,0.0,28.78,-57.38,-56.99
2018-08-26 08:00:00,6.63,36.36,3.93,-2.53,6.42,44.66,58.42,19.47,-58.05,-57.67
2018-08-26 14:00:00,7.42,37.38,5.01,-1.66,6.56,42.55,29.72,29.38,-57.62,-57.23
2018-08-26 20:00:00,6.3,35.92,3.97,-2.5,6.43,44.77,87.18,58.44,-57.96,-57.58
2018-08-27 02:00:00,4.69,33.77,2.01,-3.52,5.57,48.39,100.0,72.3,-58.52,-58.14
2018-08-27 08:00:00,5.25,34.41,2.13,-2.5,4.63,46.58,68.88,85.36,-58.22,-57.83
2018-08-27 14:00:00,4.16,32.9,1.33,-3.35,4.72,49.04,100.0,89.63,-58.58,-58.2
2018-08-27 20:00:00,0.62,28.13,-1.24,-6.85,5.85,57.43,100.0,89.63,-59.98,-59.61
2018-08-28 02:00:00,1.39,28.9,0.07,-6.12,6.38,55.06,78.16,92.72,-59.65,-59.28
2018-08-28 08:00:00,0.6,27.65,-0.24,-6.61,6.6,56.83,94.49,90.89,-59.96,-59.59
2018-08-28 14:00:00,0.23,26.92,0.0,-7.11,7.38,57.68,100.0,90.89,-60.1,-59.73
2018-08-28 20:00:00,-1.92,23.86,-1.12,-9.6,8.95,62.71,100.0,98.16,-60.98,-60.63
2018-08-29 02:00:00,-0.88,24.88,0.53,-8.74,9.67,59.26,54.86,84.95,-60.59,-60.22
2018-08-29 08:00:00,-1.62,23.62,0.44,-9.57,10.48,61.11,72.74,75.87,-60.91,-60.55
2018-08-29 14:00:00,0.43,25.96,2.8,-7.46,10.5,54.39,0.0,42.53,-60.09,-59.72
2018-08-29 20:00:00,0.47,25.78,3.08,-7.36,10.67,54.19,0.0,24.25,-60.06,-59.69
2018-08-30 02:00:00,2.36,27.98,5.16,-5.43,10.61,48.5,0.0,0.0,-59.27,-58.9
2018-08-30 08:00:00,4.48,30.55,7.53,-3.38,10.69,43.08,0.0,0.0,-58.36,-57.97
2018-08-30 14:00:00,4.41,30.39,7.66,-3.4,10.83,42.82,0.0,0.0,-58.31,-57.93
2018-08-30 20:00:00,1.6,26.69,4.88,-5.76,10.7,50.49,67.43,22.48,-59.41,-59.04
2018-08-31 02:00:00,2.37,27.49,5.59,-4.39,9.92,48.26,70.96,46.13,-59.06,-58.69
2018-08-31 08:00:00,2.58,27.61,5.85,-3.81,9.57,47.44,60.2,66.2,-58.94,-58.56
2018-08-31 14:00:00,1.63,26.24,4.76,-4.06,8.79,50.01,93.73,74.96,-59.29,-58.92
2018-08-31 20:00:00,2.14,26.72,5.23,-3.09,8.23,48.28,27.66,60.53,-59.05,-58.67
2018-09-01 02:00:00,0.61,24.6,3.68,-4.25,7.95,52.74,100.0,73.8,-59.65,-59.28
2018-09-01 08:00:00,0.39,24.11,3.38,-3.99,7.39,53.34,100.0,75.89,-59.74,-59.37
2018-09-01 14:00:00,-3.3,19.19,0.01,-7.57,7.88,63.14,100.0,100.0,-61.27,-60.91
2018-09-01 20:00:00,-2.53,19.81,1.06,-7.03,8.34,60.67,83.38,94.46,-61.0,-60.64
2018-09-02 02:00:00,-3.11,18.76,0.83,-7.81,8.95,62.35,92.4,91.93,-61.28,-60.93
2018-09-02 08:00:00,-0.71,21.44,3.37,-5.54,9.0,54.16,8.44,61.41,-60.34,-59.97
2018-09-02 14:00:00,-2.17,19.36,2.02,-7.04,9.29,58.0,42.77,47.87,-60.96,-60.6
2018-09-02 20:00:00,-2.04,19.22,2.04,-6.99,9.26,57.84,44.95,32.05,-60.94,-60.58
2018-09-03 02:00:00,-0.05,21.43,4.01,-5.1,9.16,51.46,0.0,29.24,-60.14,-59.78
2018-09-03 08:00:00,0.72,22.17,4.55,-4.34,8.88,49.19,0.0,14.98,-59.83,-59.46
2018-09-03 14:00:00,-0.01,21.07,3.8,-5.03,8.88,51.32,24.15,8.05,-60.12,-59.75
2018-09-03 20:00:00,-0.05,20.82,3.77,-5.06,8.89,51.43,25.92,16.69,-60.13,-59.77
2018-09-04 02:00:00,1.29,22.27,5.21,-3.67,8.81,47.13,0.0,16.69,-59.58,-59.21
2018-09-04 08:00:00,0.13,20.67,3.88,-4.23,8.12,50.8,85.32,37.08,-60.04,-59.67
2018-09-04 14:00:00,-0.01,20.3,3.52,-3.71,7.24,51.25,95.66,60.33,-60.1,-59.73
2018-09-04 20:00:00,1.22,21.63,4.84,-2.42,7.17,47.05,0.0,60.33,-59.58,-59.21
2018-09-05 02:00:00,1.28,21.54,4.88,-2.13,6.92,46.71,0.0,31.89,-59.54,-59.17
2018-09-05 08:00:00,11.61,34.16,18.21,5.25,11.6,27.36,0.0,0.0,-55.22,-54.81
2018-09-05 14:00:00,17.43,41.6,27.96,6.94,17.9,22.22,0.0,0.0,-52.6,-52.17
2018-09-05 20:00:00,24.12,50.35,39.63,8.29,25.28,18.34,0.0,0.0,-49.51,-49.04
2018-09-06 02:00:00,24.59,51.61,43.42,4.78,31.14,17.74,0.0,0.0,-48.91,-48.44
2018-09-06 08:00:00,23.47,50.9,44.47,0.73,35.68,18.05,3.25,1.08,-48.97,-48.5
2018-09-06 14:00:00,25.52,54.13,48.51,-0.67,39.68,16.75,0.0,1.08,-47.7,-47.22
2018-09-06 20:00:00,19.66,47.45,42.01,-7.02,41.73,26.35,100.0,34.42,-49.8,-49.34
2018-09-07 02:00:00,18.46,46.43,40.44,-9.24,42.97,27.19,100.0,66.67,-49.99,-49.53
2018-09-07 08:00:00,24.29,54.32,48.03,-6.86,45.52,23.05,60.39,86.8,-47.11,-46.62
2018-09-07 14:00:00,23.51,53.99,46.98,-9.04,47.08,22.96,59.5,73.3,-47.04,-46.55
2018-09-07 20:00:00,24.0,55.28,47.1,-10.03,48.2,22.16,0.0,39.97,-46.4,-45.91
2018-09-08 02:00:00,22.13,53.52,44.29,-12.42,48.92,24.04,37.39,32.3,-46.82,-46.33
2018-09-08 08:00:00,20.71,52.27,41.73,-14.14,49.09,25.22,100.0,45.8,-47.07,-46.59
2018-09-08 14:00:00,29.85,64.7,51.81,-9.09,50.18,19.71,0.0,45.8,-42.53,-42.0
2018-09-08 20:00:00,31.2,67.34,52.25,-9.33,50.71,18.7,0.0,33.33,-41.37,-40.83
2018-09-09 02:00:00,34.29,72.35,54.76,-8.53,51.41,17.14,0.0,0.0,-39.36,-38.8
2018-09-09 08:00:00,25.37,61.61,41.57,-14.08,48.92,28.78,100.0,33.33,-42.92,-42.4
2018-09-09 14:00:00,27.14,64.67,39.79,-11.7,45.15,27.2,86.47,62.16,-41.61,-41.07
2018-09-09 20:00:00,27.03,65.3,35.22,-9.9,40.05,26.67,81.92,89.46,-41.15,-40.61
2018-09-10 02:00:00,24.66,62.88,26.41,-7.92,31.43,28.76,99.87,89.42,-41.79,-41.26
2018-09-10 08:00:00,24.44,63.27,23.27,-6.49,27.45,28.26,75.42,85.74,-41.42,-40.89
2018-09-10 14:00:00,28.16,68.97,25.81,-3.38,26.25,25.4,0.0,58.43,-39.13,-38.57
2018-09-10 20:00:00,22.18,61.65,19.7,-7.67,25.81,33.09,100.0,58.47,-41.55,-41.01
2018-09-11 02:00:00,23.24,63.67,20.66,-6.78,25.66,31.65,81.36,60.45,-40.58,-40.04
2018-09-11 08:00:00,24.48,65.98,21.7,-5.78,25.45,30.13,61.47,80.94,-39.5,-38.95
2018-09-11 14:00:00,29.32,73.3,27.13,-2.86,26.74,26.61,15.72,52.85,-36.57,-35.99
2018-09-11 20:00:00,25.91,69.45,22.76,-4.97,25.47,29.97,51.93,43.04,-37.72,-37.15
2018-09-12 02:00:00,31.17,77.46,26.82,-0.84,24.48,26.44,0.0,22.55,-34.49,-33.89
2018-09-12 08:00:00,33.9,82.19,30.15,0.13,26.07,24.61,0.0,17.31,-32.44,-31.82
2018-09-12 14:00:00,30.45,78.4,26.7,-2.75,26.3,27.5,53.88,17.96,-33.55,-32.94
2018-09-12 20:00:00,22.68,68.35,18.38,-7.93,25.01,36.33,100.0,51.29,-37.04,-36.46
2018-09-13 02:00:00,19.56,64.52,13.95,-9.09,22.5,39.26,100.0,84.63,-38.23,-37.66
2018-09-13 08:00:00,13.74,56.72,6.49,-11.79,18.78,45.78,100.0,100.0,-40.94,-40.4
2018-09-13 14:00:00,6.73,46.96,0.84,-17.36,19.84,53.5,100.0,100.0,-44.45,-43.94
2018-09-13 20:00:00,4.76,44.08,0.41,-19.29,21.75,55.44,100.0,100.0,-45.37,-44.86
2018-09-14 02:00:00,1.61,39.44,-0.57,-22.39,24.65,58.84,100.0,100.0,-46.98,-46.49
2018-09-14 08:00:00,5.84,45.12,4.27,-19.14,25.29,52.66,52.68,84.23,-44.64,-44.13
2018-09-14 14:00:00,3.52,41.72,3.16,-21.12,26.68,55.08,39.2,63.96,-45.78,-45.28
2018-09-14 20:00:00,5.39,44.14,5.93,-19.61,27.41,52.31,0.0,30.62,-44.69,-44.18
2018-09-15 02:00:00,3.26,40.99,4.79,-21.33,28.47,54.66,36.05,25.08,-45.73,-45.24
2018-09-15 08:00:00,1.05,37.65,3.81,-23.26,29.99,57.23,100.0,45.35,-46.87,-46.39
2018-09-15 14:00:00,-3.33,31.19,1.24,-27.1,32.54,62.35,100.0,78.68,-49.25,-48.78
2018-09-15 20:00:00,-0.79,34.25,5.13,-25.38,33.95,58.11,57.76,85.92,-47.93,-47.45
2018-09-16 02:00:00,1.61,37.21,8.58,-23.35,34.47,54.39,0.0,52.59,-46.64,-46.15
2018-09-16 08:00:00,0.16,34.91,8.0,-24.09,34.89,56.14,22.02,26.59,-47.4,-46.91
2018-09-16 14:00:00,0.62,35.21,9.11,-22.65,34.07,55.36,12.21,11.41,-47.14,-46.65
2018-09-16 20:00:00,-0.28,33.65,8.77,-22.4,33.46,56.58,59.0,31.08,-47.62,-47.14
2018-09-17 02:00:00,-0.01,33.67,9.05,-20.2,30.97,56.09,77.66,49.62,-47.48,-46.99
2018-09-17 08:00:00,0.04,33.4,8.21,-17.05,26.42,56.01,52.63,63.09,-47.45,-46.97
2018-09-17 14:00:00,6.5,41.95,13.66,-8.07,21.14,45.34,0.0,43.43,-43.92,-43.4
2018-09-17 20:00:00,11.26,48.42,18.17,-1.86,18.52,39.7,0.0,17.54,-41.17,-40.63
2018-09-18 02:00:00,10.01,46.83,16.35,-1.13,16.24,40.93,7.5,2.5,-41.61,-41.08
2018-09-18 08:00:00,8.48,44.8,14.82,-1.69,15.48,42.74,18.66,8.72,-42.24,-41.71
2018-09-18 14:00:00,3.29,37.67,9.46,-6.18,15.39,50.22,100.0,42.05,-44.93,-44.43
2018-09-18 20:00:00,3.67,38.0,10.01,-5.81,15.49,49.45,92.75,70.47,-44.65,-44.14
2018-09-19 02:00:00,2.0,35.53,8.12,-7.32,15.38,51.84,100.0,97.58,-45.5,-45.0
2018-09-19 08:00:00,4.86,39.2,11.38,-4.71,15.57,47.27,49.82,80.86,-43.86,-43.35
2018-09-19 14:00:00,3.43,37.11,9.95,-6.05,15.69,49.27,43.8,64.54,-44.56,-44.05
2018-09-19 20:00:00,2.43,35.56,9.0,-6.81,15.64,50.71,75.32,56.31,-45.04,-44.53
2018-09-20 02:00:00,3.07,36.2,9.75,-6.26,15.73,49.43,47.3,55.47,-44.63,-44.12
2018-09-20 08:00:00,0.92,33.08,7.32,-8.21,15.59,53.02,100.0,74.21,-45.77,-45.27
2018-09-20 14:00:00,2.75,35.29,8.18,-6.12,14.16,49.52,6.68,51.33,-44.72,-44.21
2018-09-20 20:00:00,-4.55,25.18,0.64,-13.14,14.69,60.84,100.0,68.89,-48.74,-48.27
2018-09-21 02:00:00,-3.14,26.59,2.38,-12.11,15.24,58.3,77.72,61.46,-48.06,-47.58
2018-09-21 08:00:00,-5.5,22.98,0.42,-14.83,16.43,61.82,100.0,92.57,-49.45,-48.98
2018-09-21 14:00:00,-5.37,22.65,1.11,-15.24,17.59,61.94,100.0,92.57,-49.49,-49.03
2018-09-21 20:00:00,-12.3,12.87,-4.08,-23.55,22.59,71.02,100.0,100.0,-53.46,-53.03
2018-09-22 02:00:00,-9.52,15.8,0.13,-22.16,25.05,65.34,55.36,85.12,-52.19,-51.75
2018-09-22 08:00:00,-7.41,17.93,3.16,-20.91,26.42,61.54,0.0,51.79,-51.23,-50.79
2018-09-22 14:00:00,-8.27,16.24,3.14,-21.84,27.56,63.07,16.07,23.81,-51.87,-51.43
2018-09-22 20:00:00,-8.46,15.41,3.5,-21.38,27.33,63.76,23.41,13.16,-52.15,-51.71
2018-09-23 02:00:00,-8.18,15.18,4.19,-20.38,26.74,63.84,60.5,33.33,-52.18,-51.74
2018-09-23 08:00:00,-9.71,12.65,2.98,-21.12,26.51,66.53,100.0,61.3,-53.18,-52.75
2018-09-23 14:00:00,-7.79,14.5,5.57,-19.14,26.51,62.37,0.0,53.5,-52.35,-51.91
2018-09-23 20:00:00,-8.46,13.11,5.15,-19.29,26.3,63.89,36.65,45.55,-52.87,-52.44
2018-09-24 02:00:00,-6.48,15.08,7.54,-17.0,25.76,59.55,0.0,12.22,-51.99,-51.55
2018-09-24 08:00:00,-3.53,18.34,10.51,-13.07,23.88,53.48,0.0,12.22,-50.55,-50.09
2018-09-24 14:00:00,-4.51,16.75,8.97,-12.72,22.11,55.46,19.09,6.36,-51.14,-50.69
2018-09-24 20:00:00,-1.03,20.74,12.44,-8.33,20.36,48.96,0.0,6.36,-49.39,-48.92
2018-09-25 02:00:00,1.98,24.27,15.32,-4.26,18.55,44.25,0.0,6.36,-47.8,-47.33
2018-09-25 08:00:00,8.66,32.51,23.73,1.59,19.65,36.46,0.0,0.0,-44.21,-43.69
2018-09-25 14:00:00,7.04,30.57,22.16,0.43,19.53,38.56,11.06,3.69,-44.89,-44.39
2018-09-25 20:00:00,2.07,24.38,16.7,-4.52,20.01,46.03,76.59,29.22,-47.4,-46.92
2018-09-26 02:00:00,4.84,27.71,20.4,-2.49,21.0,42.58,63.96,50.54,-45.88,-45.38
2018-09-26 08:00:00,2.82,25.13,18.34,-4.9,21.77,45.4,93.38,77.98,-46.86,-46.37
2018-09-26 14:00:00,0.96,22.69,16.26,-6.93,22.15,48.11,100.0,85.78,-47.8,-47.32
2018-09-26 20:00:00,3.95,26.26,19.03,-4.73,22.17,44.07,26.93,73.44,-46.17,-45.68
2018-09-27 02:00:00,3.0,25.0,17.52,-6.11,22.35,45.35,50.05,58.99,-46.6,-46.11
2018-09-27 08:00:00,2.88,24.76,17.17,-6.69,22.67,45.34,31.48,36.15,-46.6,-46.11
2018-09-27 14:00:00,1.39,22.78,14.87,-8.28,22.41,47.79,92.25,57.92,-47.35,-46.86
2018-09-27 20:00:00,-3.03,17.11,9.1,-12.26,21.71,55.05,100.0,74.58,-49.7,-49.24
2018-09-28 02:00:00,-3.25,16.52,8.05,-12.42,20.92,55.6,100.0,97.42,-49.89,-49.43
2018-09-28 08:00:00,-0.7,19.36,9.44,-9.69,19.15,50.97,54.93,84.98,-48.58,-48.11
2018-09-28 14:00:00,-1.06,18.68,7.89,-9.71,17.76,51.66,49.5,68.15,-48.79,-48.32
2018-09-28 20:00:00,0.39,20.24,7.79,-7.69,15.47,49.03,0.0,34.81,-48.03,-47.56
2018-09-29 02:00:00,2.71,22.92,8.92,-5.06,13.71,45.09,0.0,16.5,-46.77,-46.28
2018-09-29 08:00:00,-4.11,14.42,1.45,-11.48,13.61,56.44,100.0,33.33,-50.39,-49.94
