timestamp,ema50_dist_ltc_btc_30m,ema200_dist_ltc_btc_30m,lower_bb_dist_ltc_btc_30m,width_bb_ltc_btc_30m,rsi_ltc_btc_30m,stoch_rsi_fastk_ltc_btc_30m,stoch_rsi_fastd_ltc_btc_30m,kijun_dist_ltc_btc_30m,tenkan_dist_ltc_btc_30m
2019-01-30 12:30:00,,0.003961752147013442,-0.004836323164393974,0.00880192426533715,0.4996997250790693,0.38798272263364736,0.6772791994608335,0.16705413483892384,0.1731982729990036
2019-01-30 13:00:00,,0.0007949855011295526,-0.008637473919395622,0.00946959200333099,0.5663228980788457,1.0000000000000002,0.7497549020527667,0.1628060886829914,0.16892786234281942
2019-01-30 13:30:00,,-0.0025943056402571996,-0.014917215097069891,0.012431758959220681,0.6411728959063255,1.0,0.7959942408778825,0.15668202764976935,0.1627715602369979
2019-01-30 14:00:00,,-0.0010868249645721306,-0.015374983639466544,0.01440673916627618,0.6362454323694339,0.9651703322398262,0.9883901107466089,0.15693590869183494,0.16302677787532915
2019-01-30 14:30:00,,-0.0034116981801928237,-0.021713875089079626,0.018535028517418086,0.6944146602016141,1.0,0.9883901107466089,0.1511246997160951,0.15718497488534622
2019-01-30 15:00:00,,-0.00035823960445979797,-0.021146078751285047,0.021013782683163815,0.666948577049345,0.7855749448903311,0.9169150923767192,0.15250901935060668,0.15857658248606077
2019-01-30 15:30:00,,-0.00042405334122863625,-0.023847791318965195,0.023711498886553935,0.6908881038997643,0.9393741943416536,0.908316379743995,0.14999454565288528,0.1560488709501473
2019-01-30 16:00:00,,-0.00040319599438076725,-0.026885363927247607,0.026848496333366244,0.7130968609119502,0.9999999999999999,0.908316379743995,0.14749101991945124,0.15353216501578304
2019-01-30 16:30:00,-0.014727905964301402,0.0015245014979812233,-0.027329899843649086,0.02923156746295515,0.7142025209540624,1.0,0.9797913981138846,0.1473661297344362,0.15340661732694816
2019-01-30 17:00:00,-0.011671159952414079,0.005314144294051859,-0.024236012473885737,0.029832399129849214,0.6495081025399237,0.0,0.6666666666666669,0.15037101702313382,0.15642732431252715
