timestamp,ema50_dist_xrp_usd_6h,ema200_dist_xrp_usd_6h,upper_bb_dist_xrp_usd_6h,lower_bb_dist_xrp_usd_6h,width_bb_xrp_usd_6h,rsi_xrp_usd_6h,stoch_rsi_fastk_xrp_usd_6h,stoch_rsi_fastd_xrp_usd_6h,kijun_dist_xrp_usd_6h,tenkan_dist_xrp_usd_6h
2018-06-06 20:00:00,,,,,,,,,-53.44,-54.14
2018-06-07 02:00:00,,,,,,,,,-53.73,-54.43
2018-06-07 08:00:00,,,,,,,,,-53.87,-54.57
2018-06-07 14:00:00,,,,,,,,,-53.82,-54.51
2018-06-07 20:00:00,,,,,,,,,-53.66,-54.36
2018-06-08 02:00:00,,,,,,,,,-53.1,-53.81
2018-06-08 08:00:00,,,,,,,,,-52.68,-53.39
2018-06-08 14:00:00,,,,,,,,,-53.29,-53.99
2018-06-08 20:00:00,,,,,,,,,-53.4,-54.1
2018-06-09 02:00:00,,,,,,,,,-53.67,-54.37
2018-06-09 08:00:00,,,,,,,,,-53.24,-53.94
2018-06-09 14:00:00,,,,,,,,,-52.67,-53.39
2018-06-09 20:00:00,,,,,,,,,-52.19,-52.92
2018-06-10 02:00:00,,,,,,,,,-50.61,-51.35
2018-06-10 08:00:00,,,,,,21.96,,,-49.51,-50.27
2018-06-10 14:00:00,,,,,,15.49,,,-46.38,-47.19
2018-06-10 20:00:00,,,,,,14.83,,,-45.91,-46.72
2018-06-11 02:00:00,,,,,,14.5,,,-45.67,-46.49
2018-06-11 08:00:00,,,,,,15.29,,,-45.76,-46.58
2018-06-11 14:00:00,,,27.02,-1.38,25.17,14.2,,,-45.04,-45.87
2018-06-11 20:00:00,,,20.88,-6.64,25.7,32.55,100.0,36.89,-47.51,-48.3
2018-06-12 02:00:00,,,22.13,-6.15,26.19,30.22,87.32,62.44,-46.71,-47.51
2018-06-12 08:00:00,,,21.49,-6.79,26.34,30.02,86.24,91.19,-46.64,-47.44
2018-06-12 14:00:00,,,25.2,-4.6,27.02,25.21,59.99,77.85,-44.68,-45.51
2018-06-12 20:00:00,,,26.9,-4.1,27.82,23.09,0.0,48.75,-43.58,-44.44
2018-06-13 02:00:00,,,26.68,-4.96,28.54,22.63,0.0,20.0,-43.33,-44.19
2018-06-13 08:00:00,,,30.33,-3.57,29.9,19.6,0.0,0.0,-41.43,-42.32
2018-06-13 14:00:00,,,32.42,-3.06,30.94,17.8,0.0,0.0,-40.03,-40.94
2018-06-13 20:00:00,,,29.31,-5.21,30.82,21.41,68.25,22.75,-40.69,-41.59
2018-06-14 02:00:00,,,22.02,-8.69,28.79,32.72,100.0,56.08,-42.93,-43.79
2018-06-14 08:00:00,,,18.65,-8.82,26.18,34.49,100.0,89.42,-43.3,-44.15
2018-06-14 14:00:00,,,15.79,-8.25,23.17,34.91,100.0,100.0,-43.38,-44.24
2018-06-14 20:00:00,,,12.39,-7.57,19.49,36.24,100.0,100.0,-43.64,-44.49
2018-06-15 02:00:00,,,12.07,-5.32,16.82,33.45,20.7,73.57,-42.66,-43.53
2018-06-15 08:00:00,,,10.47,-4.5,14.53,32.98,0.0,40.23,-42.49,-43.36
2018-06-15 14:00:00,,,9.99,-4.67,14.28,32.92,0.0,6.9,-42.48,-43.34
2018-06-15 20:00:00,,,12.21,-2.99,14.53,29.27,0.0,0.0,-41.13,-42.02
2018-06-16 02:00:00,,,13.33,-2.47,14.98,27.53,0.0,0.0,-40.4,-41.3
2018-06-16 08:00:00,,,12.3,-3.42,15.05,29.34,33.2,11.07,-40.69,-41.59
2018-06-16 14:00:00,,,10.31,-5.05,14.97,34.49,100.0,44.4,-41.54,-42.43
2018-06-16 20:00:00,,,9.77,-3.75,13.12,32.75,75.02,69.41,-40.97,-41.86
2018-06-17 02:00:00,,,7.79,-3.79,11.35,34.53,100.0,91.67,-41.26,-42.15
2018-06-17 08:00:00,,,6.2,-2.84,8.89,34.13,92.44,89.15,-41.14,-42.03
2018-06-17 14:00:00,,,6.93,-1.5,8.21,31.43,0.0,64.15,-40.32,-41.22
2018-06-17 20:00:00,,,6.58,-1.68,8.06,31.38,0.0,30.81,-40.3,-41.2
2018-06-18 02:00:00,,,7.25,-1.12,8.13,29.64,0.0,0.0,-39.76,-40.67
2018-06-18 08:00:00,,,9.72,0.07,9.2,26.23,0.0,0.0,-38.55,-39.48
2018-06-18 14:00:00,,,3.33,-5.56,9.0,46.76,100.0,33.33,-42.17,-43.04
2018-06-18 20:00:00,,,4.11,-4.76,8.9,45.14,92.14,64.05,-41.76,-42.64
2018-06-19 02:00:00,8.53,,4.0,-4.62,8.64,44.86,90.73,94.29,-41.69,-42.57
2018-06-19 08:00:00,6.77,,2.34,-5.83,8.31,48.83,100.0,94.29,-42.49,-43.36
2018-06-19 14:00:00,7.18,,2.64,-5.06,7.8,47.09,56.12,82.28,-42.11,-42.98
2018-06-19 20:00:00,5.63,,1.06,-6.06,7.3,50.69,100.0,85.37,-42.82,-43.69
2018-06-20 02:00:00,9.57,,4.91,-2.29,7.1,41.05,0.0,52.04,-40.48,-41.37
2018-06-20 08:00:00,8.48,,3.92,-2.96,6.84,43.01,20.35,40.12,-40.88,-41.78
2018-06-20 14:00:00,6.28,,1.91,-4.64,6.64,47.97,71.77,30.71,-41.94,-42.82
2018-06-20 20:00:00,6.27,,2.24,-4.4,6.71,47.4,65.82,52.65,-41.81,-42.69
2018-06-21 02:00:00,5.4,,1.78,-4.86,6.75,49.14,100.0,79.2,-42.16,-43.04
2018-06-21 08:00:00,6.13,,2.79,-3.88,6.71,46.64,59.2,75.01,-41.63,-42.51
2018-06-21 14:00:00,6.96,,3.82,-2.92,6.71,43.95,0.0,53.07,-41.01,-41.9
2018-06-21 20:00:00,6.32,,3.47,-3.23,6.69,45.09,21.99,27.06,-41.22,-42.11
2018-06-22 02:00:00,7.87,,5.3,-1.71,6.89,40.68,0.0,7.33,-40.19,-41.09
2018-06-22 08:00:00,10.83,,8.98,0.53,8.07,34.4,0.0,7.33,-38.3,-39.24
2018-06-22 14:00:00,14.08,,13.7,2.35,10.51,29.24,0.0,-0.0,-36.17,-37.14
2018-06-22 20:00:00,15.95,,17.32,2.59,13.4,26.55,0.0,-0.0,-34.76,-35.74
2018-06-23 02:00:00,14.36,,16.9,0.36,15.23,29.32,19.58,6.53,-35.33,-36.3
2018-06-23 08:00:00,13.41,,16.89,-0.89,16.46,30.48,50.0,23.19,-35.56,-36.53
2018-06-23 14:00:00,13.46,,17.5,-1.55,17.65,29.69,80.08,49.89,-35.21,-36.19
2018-06-23 20:00:00,11.76,,16.06,-3.43,18.34,33.44,100.0,76.69,-35.91,-36.88
2018-06-24 02:00:00,18.54,,24.39,0.84,20.91,25.0,0.0,60.03,-31.59,-32.62
2018-06-24 08:00:00,16.48,,22.66,-1.83,22.18,28.44,40.73,46.91,-32.39,-33.41
2018-06-24 14:00:00,12.97,,18.91,-5.11,22.47,35.53,100.0,46.91,-34.12,-35.11
2018-06-24 20:00:00,12.89,,18.36,-5.28,22.19,34.95,94.5,78.41,-33.86,-34.86
2018-06-25 02:00:00,12.23,,17.76,-6.09,22.53,35.37,98.55,97.68,-33.96,-34.95
2018-06-25 08:00:00,9.18,,14.28,-8.54,22.19,42.03,100.0,97.68,-35.52,-36.5
2018-06-25 14:00:00,9.97,,14.38,-7.62,21.29,40.01,71.46,90.0,-34.82,-35.8
2018-06-25 20:00:00,9.85,,13.42,-7.35,20.16,39.53,64.65,78.7,-34.65,-35.64
2018-06-26 02:00:00,9.2,,11.49,-7.22,18.32,40.29,73.84,69.98,-34.82,-35.8
2018-06-26 08:00:00,9.85,,10.9,-5.95,16.44,38.34,0.0,46.16,-34.19,-35.18
2018-06-26 14:00:00,10.94,,10.84,-4.31,14.67,35.65,0.0,24.61,-33.27,-34.27
2018-06-26 20:00:00,14.85,,13.42,-0.31,12.89,29.47,0.0,-0.0,-30.55,-31.6
2018-06-27 02:00:00,12.89,,10.1,-1.12,10.74,33.35,35.85,11.95,-31.42,-32.46
2018-06-27 08:00:00,11.22,,7.71,-1.96,9.4,36.59,80.32,38.72,-32.16,-33.18
2018-06-27 14:00:00,9.52,,5.97,-3.16,9.0,40.09,100.0,72.06,-32.95,-33.97
2018-06-27 20:00:00,8.52,,5.2,-3.82,8.95,41.87,100.0,93.44,-33.36,-34.36
2018-06-28 02:00:00,9.83,,6.59,-2.49,8.9,38.67,62.53,87.51,-32.3,-33.33
2018-06-28 08:00:00,10.41,,7.22,-1.85,8.84,36.93,6.39,56.3,-31.68,-32.71
2018-06-28 14:00:00,9.87,,6.77,-2.19,8.76,37.35,8.48,25.8,-31.77,-32.8
2018-06-28 20:00:00,12.71,,9.68,0.19,9.05,31.96,0.0,4.95,-29.68,-30.74
2018-06-29 02:00:00,12.22,,9.94,-0.34,9.81,31.96,0.0,2.83,-29.68,-30.74
2018-06-29 08:00:00,16.65,,15.94,2.33,12.47,25.82,0.0,-0.0,-26.48,-27.59
2018-06-29 14:00:00,14.65,,14.74,-0.12,13.85,29.69,33.61,11.2,-27.36,-28.45
2018-06-29 20:00:00,8.91,,9.1,-5.02,13.83,42.9,100.0,44.54,-30.77,-31.81
2018-06-30 02:00:00,4.71,,4.97,-8.5,13.71,50.97,100.0,77.87,-33.31,-34.32
2018-06-30 08:00:00,4.93,,4.8,-7.92,12.93,50.14,96.71,98.9,-33.05,-34.06
2018-06-30 14:00:00,7.02,,6.62,-5.77,12.34,45.71,75.29,90.67,-31.53,-32.56
2018-06-30 20:00:00,4.59,,3.99,-7.61,11.81,50.18,90.2,87.4,-32.96,-33.97
2018-07-01 02:00:00,5.91,,4.91,-6.04,11.02,47.24,29.04,64.84,-31.96,-32.99
2018-07-01 08:00:00,5.68,,4.44,-5.92,10.44,47.25,34.4,51.21,-31.96,-32.99
2018-07-01 14:00:00,6.46,,5.18,-4.99,10.15,45.23,0.0,21.15,-31.29,-32.33
2018-07-01 20:00:00,5.28,,4.31,-5.73,10.11,47.45,44.93,26.44,-31.91,-32.94
2018-07-02 02:00:00,6.42,,5.67,-4.52,10.12,44.63,0.0,14.98,-31.01,-32.05
2018-07-02 08:00:00,5.26,,4.68,-5.37,10.08,46.91,80.72,41.88,-31.62,-32.65
2018-07-02 14:00:00,-0.24,,-0.13,-10.67,11.14,58.48,100.0,60.24,-35.2,-36.18
2018-07-02 20:00:00,-1.34,,-0.47,-12.14,12.46,60.56,100.0,93.57,-35.95,-36.92
2018-07-03 02:00:00,-4.78,,-2.26,-16.36,15.54,66.49,100.0,100.0,-38.31,-39.24
2018-07-03 08:00:00,-2.48,,1.02,-14.7,16.88,60.49,69.36,89.79,-36.89,-37.84
2018-07-03 14:00:00,-2.08,,2.2,-14.55,17.85,59.66,14.76,61.37,-36.68,-37.63
2018-07-03 20:00:00,0.23,,4.98,-12.1,17.72,54.08,0.0,28.04,-35.18,-36.16
2018-07-04 02:00:00,0.86,,5.89,-11.02,17.36,52.61,0.0,4.92,-34.75,-35.74
2018-07-04 08:00:00,0.31,,5.01,-10.0,15.39,53.71,13.91,4.64,-35.1,-36.08
2018-07-04 14:00:00,-2.06,,2.39,-10.88,13.86,58.59,84.72,32.88,-36.69,-37.64
2018-07-04 20:00:00,-1.3,,3.39,-9.69,13.51,56.69,68.18,55.61,-36.23,-37.19
2018-07-05 02:00:00,-0.79,,4.16,-9.14,13.64,55.41,46.88,66.59,-35.92,-36.89
2018-07-05 08:00:00,-0.3,,4.85,-8.51,13.61,54.12,8.34,41.13,-35.61,-36.58
2018-07-05 14:00:00,2.12,,7.39,-5.76,13.05,47.95,0.0,18.41,-33.99,-34.99
2018-07-05 20:00:00,1.84,,7.18,-5.78,12.87,48.45,5.82,4.72,-34.13,-35.12
2018-07-06 02:00:00,3.98,,9.55,-3.49,12.66,43.43,0.0,1.94,-32.64,-33.65
2018-07-06 08:00:00,2.08,,7.55,-4.81,12.19,47.98,42.55,16.12,-33.81,-34.81
2018-07-06 14:00:00,2.41,,7.79,-3.87,11.43,47.0,71.11,37.88,-33.53,-34.54
2018-07-06 20:00:00,1.51,,6.74,-4.18,10.79,49.2,100.0,71.22,-34.08,-35.07
2018-07-07 02:00:00,1.91,,6.85,-2.93,9.6,47.98,78.83,83.31,-33.77,-34.77
2018-07-07 08:00:00,2.76,,7.59,-1.52,8.84,45.55,0.0,59.61,-33.14,-34.15
