timestamp,ema50_dist_iota_btc_15m,ema200_dist_iota_btc_15m,upper_bb_dist_iota_btc_15m,lower_bb_dist_iota_btc_15m,width_bb_iota_btc_15m,rsi_iota_btc_15m,stoch_rsi_fastk_iota_btc_15m,stoch_rsi_fastd_iota_btc_15m,kijun_dist_iota_btc_15m,tenkan_dist_iota_btc_15m
2019-02-08 06:45:00,-1.2733190348304668,,-0.6066809801094863,-1.9999288279928695,1.411645898101173,68.22288590680245,100.0,62.52904070977149,0.34648187633261607,0.15991471215353048
2019-02-08 07:00:00,-0.9317573561021808,,-0.12494447167260558,-1.7705240485786922,1.6613245185401624,62.26984026239991,64.80339304450693,54.93446434816898,0.654992648041719,0.4678518914583707
2019-02-08 07:15:00,-0.958791999363573,,-0.026870981285742612,-1.8753464913298434,1.8662253423140385,63.02517951073331,69.269237963174,78.02421033589366,0.5877638258081852,0.4007480630510374
2019-02-08 07:30:00,-0.6662840916850432,,0.326425237964556,-1.6068967086315888,1.9457795224295353,58.021525989103814,39.68578827001495,57.919473092565305,0.857219394588804,0.669702652022508
2019-02-08 07:45:00,-0.8187830932093743,,0.2492144562596721,-1.7960059001099427,2.061161289605406,60.39201841890802,23.23702377848245,44.064016670557145,0.6684491978609541,0.4812834224598994
2019-02-08 08:00:00,-0.5824043758356323,,0.5253155552348066,-1.5609532829947592,2.0971281634596908,56.467493707534835,0.0,20.974270682832472,0.8842443729903504,0.6966773847802754
2019-02-08 08:15:00,-0.7893617801694619,,0.3680276659981718,-1.7540207159848609,2.1368567248302073,59.64469928938985,48.45010385074181,23.895709209741426,0.6415396952686336,0.45442395081529696
2019-02-08 08:30:00,-0.7456648008213329,,0.45164686442631385,-1.6894492972561737,2.154429954880035,59.385386812598654,74.35022887250085,40.93344424108089,0.654992648041719,0.4678518914583707
2019-02-08 08:45:00,-0.4607950896880153,,0.7302718799879759,-1.3267066742515432,2.063131170315049,54.30062014581313,0.0,40.93344424108089,0.9248090068355364,0.7371665996515286
2019-02-08 09:00:00,-0.7111488907861174,,0.47332123954546557,-1.4890924237208836,1.972431357947187,58.334661413900044,75.48618124294818,49.945470038483016,0.6415396952686336,0.45442395081529696
2019-02-08 09:15:00,-0.7342332721530398,,0.4611004407031549,-1.4616347714539346,1.9324023868011964,59.07569304017445,89.35258565735667,54.94625563343495,0.5877638258081852,0.4007480630510374
2019-02-08 09:30:00,-0.5395293474588114,,0.6476018820868124,-1.2056107138812888,1.858397607357561,55.61380902342157,25.825941752379517,63.55490288422812,0.7627458851866775,0.5754047905794257
2019-02-08 09:45:00,-2.4110220507592817,,-0.8329309299817234,-3.3656524907947905,2.5870308857426485,74.38810548033877,100.0,71.7261758032454,-1.2329485834207787,-1.4165792235047214
2019-02-08 10:00:00,-2.02038176892273,,-0.2277936430754246,-3.0906274095561903,2.911135635378297,69.36604751856748,73.25035335787,66.35876503674984,-0.9210526315789558,-1.1052631578947314
2019-02-08 10:15:00,-2.274402267349551,,-0.2440547492507772,-3.490047781233041,3.307750428203077,71.68223841033475,85.58738498556589,86.27924611447862,-1.2717975612953958,-1.4553559722040088
2019-02-08 10:30:00,-1.4407150723100504,,0.6567466048973403,-2.635073550846889,3.3247069424019378,60.69911542329065,27.086535101534807,61.974757814990234,-0.48896524382185946,-0.6739791198625555
2019-02-08 10:45:00,-1.2589098191167714,,0.8656554401499816,-2.4085957603828922,3.2997074589498125,59.07451017985134,0.0,37.5579733623669,-0.35728463676061306,-0.5425433373031474
2019-02-08 11:00:00,-1.0208596400034575,,1.0827976432852937,-2.0599920214343315,3.1582206420012047,56.626241008520616,0.0,9.02884503384494,-0.15910898965791898,-0.34473614425881705
2019-02-08 11:15:00,-0.07707408998557375,,2.0136902554333647,-1.03925577544407,3.038143671135857,46.74998604197522,0.0,4.736951571734001e-15,0.7897202516396806,0.6023290054879116
2019-02-08 11:30:00,-0.838925137634583,,1.1717949453862397,-1.6431798876249903,2.8216251911499852,54.04440260880893,52.29298809576195,17.430996031920653,-0.01327844907713649,-0.19917673615720277
2019-02-08 11:45:00,-0.8566020411017394,,1.1429016230189548,-1.6790661883805957,2.8295533425900516,54.49196373203531,62.8176601664254,38.37021608739579,-0.06635700066357497,-0.25215660252155825
2019-02-08 12:00:00,-0.848286551328159,,1.1431130477016271,-1.657906732191483,2.8082481218812227,54.72936618485051,80.79358187799389,65.30141004672709,-0.09287514926363816,-0.27862544779089227
2019-02-08 12:15:00,-0.4343220866554809,,1.5497862576257848,-1.239409276141823,2.784873730256543,50.47577231603042,46.692677969252024,63.43464000455711,0.306380711336085,0.11988810443586129
2019-02-08 12:30:00,-0.14893772773649783,,1.8258165444086094,-0.926805056297475,2.7403037778202175,47.68211071862775,0.0,42.49541994908198,0.5877638258081852,0.4007480630510374
2019-02-08 12:45:00,-0.43694610561950675,,1.5136979111455062,-1.191417980395748,2.7007638815576542,50.888160426732874,45.49359283868173,30.728756935977923,0.2796644027167394,0.09322146757224647
2019-02-08 13:00:00,-1.1153720592065208,,0.8164358221008028,-1.8185511050199055,2.648256217262737,57.582192526213035,100.0,48.49786427956058,-0.4494976203067158,-0.6345848757271177
2019-02-08 13:15:00,-1.732700688954436,,0.27294875875651936,-2.482480070296489,2.7862099193395276,62.8386264581203,100.0,81.83119761289392,-1.1421819614021222,-1.3259813574898138
2019-02-08 13:30:00,-1.751437864536487,,0.33097710433838134,-2.534544785345727,2.897445475723028,63.48228194902872,100.0,100.0,-1.2329485834207787,-1.4165792235047214
