timestamp,ema50_dist_iot_usd_6h,ema200_dist_iot_usd_6h,upper_bb_dist_iot_usd_6h,lower_bb_dist_iot_usd_6h,width_bb_iot_usd_6h,rsi_iot_usd_6h,stoch_rsi_fastk_iot_usd_6h,stoch_rsi_fastd_iot_usd_6h,kijun_dist_iot_usd_6h,tenkan_dist_iot_usd_6h
2018-10-12 08:00:00,12.49,21.9,28.8,-2.97,28.14,33.85,86.94,62.31,-46.2,-46.01
2018-10-12 14:00:00,11.05,20.62,27.78,-5.31,29.75,35.54,100.0,95.65,-46.68,-46.48
2018-10-12 20:00:00,12.95,23.02,30.61,-5.02,31.59,33.31,74.84,87.26,-45.51,-45.32
2018-10-13 02:00:00,11.35,21.57,29.06,-7.36,32.85,35.34,91.11,88.65,-46.06,-45.87
2018-10-13 08:00:00,8.88,19.08,25.85,-9.96,33.18,39.16,100.0,88.65,-47.08,-46.89
2018-10-13 14:00:00,9.23,19.67,25.53,-10.06,33.04,38.31,85.4,92.17,-46.73,-46.53
2018-10-13 20:00:00,10.28,21.06,25.55,-9.38,32.32,36.6,56.24,80.55,-46.01,-45.82
2018-10-14 02:00:00,8.2,18.96,21.95,-11.03,31.27,40.05,100.0,80.55,-46.87,-46.68
2018-10-14 08:00:00,8.49,19.46,21.13,-10.71,30.26,39.2,75.37,77.2,-46.55,-46.36
2018-10-14 14:00:00,8.34,19.48,19.24,-10.36,28.35,38.93,67.48,80.95,-46.46,-46.26
2018-10-14 20:00:00,9.97,21.51,19.08,-8.38,26.07,36.17,0.0,47.62,-45.46,-45.26
2018-10-15 02:00:00,2.59,13.33,9.64,-13.86,24.0,50.46,100.0,55.83,-49.06,-48.88
2018-10-15 08:00:00,3.01,13.81,8.21,-12.47,21.13,49.5,93.24,64.41,-48.79,-48.6
2018-10-15 14:00:00,3.97,14.89,6.63,-10.06,16.97,47.55,79.62,90.95,-48.24,-48.05
2018-10-15 20:00:00,4.37,15.38,2.47,-6.25,8.89,46.53,72.47,81.78,-47.94,-47.76
2018-10-16 02:00:00,3.55,14.49,1.72,-6.82,8.76,47.93,35.47,62.52,-48.28,-48.09
2018-10-16 08:00:00,3.24,14.14,1.85,-6.99,9.07,48.32,60.47,56.14,-48.37,-48.19
2018-10-16 14:00:00,4.73,15.85,3.38,-5.45,8.92,44.97,0.0,31.98,-47.53,-47.34
2018-10-16 20:00:00,3.56,14.57,2.26,-5.62,8.01,47.35,70.86,43.77,-48.04,-47.85
2018-10-17 02:00:00,4.03,15.11,2.98,-4.97,8.04,46.02,31.4,34.09,-47.73,-47.54
2018-10-17 08:00:00,3.5,14.55,2.72,-5.11,7.92,46.98,60.01,54.09,-47.92,-47.73
2018-10-17 14:00:00,1.19,11.93,0.92,-7.19,8.38,52.56,100.0,63.81,-49.05,-48.87
2018-10-17 20:00:00,1.28,11.96,1.27,-6.63,8.12,52.19,94.4,84.8,-48.99,-48.8
2018-10-18 02:00:00,0.48,10.98,0.86,-7.11,8.23,54.16,100.0,98.13,-49.38,-49.2
2018-10-18 08:00:00,1.74,12.32,2.38,-5.76,8.29,50.38,47.29,80.56,-48.71,-48.53
2018-10-18 14:00:00,5.18,16.2,6.05,-2.34,8.24,42.06,0.0,49.1,-46.86,-46.67
2018-10-18 20:00:00,5.17,16.25,6.13,-1.9,7.86,41.68,0.0,15.76,-46.77,-46.58
2018-10-19 02:00:00,4.78,15.88,5.93,-2.08,7.86,42.25,4.51,1.5,-46.87,-46.67
2018-10-19 08:00:00,4.95,16.13,6.3,-1.69,7.81,41.41,0.0,1.5,-46.68,-46.48
2018-10-19 14:00:00,5.02,16.27,6.56,-1.41,7.77,40.78,0.0,1.5,-46.54,-46.34
2018-10-19 20:00:00,5.87,17.31,7.52,-0.13,7.37,38.31,0.0,-0.0,-45.98,-45.78
2018-10-20 02:00:00,4.86,16.24,6.47,-1.2,7.47,41.18,72.9,24.3,-46.4,-46.2
2018-10-20 08:00:00,3.23,14.44,4.71,-2.68,7.31,46.22,100.0,57.63,-47.16,-46.97
2018-10-20 14:00:00,2.62,13.74,4.09,-3.21,7.27,47.89,100.0,90.97,-47.42,-47.23
2018-10-20 20:00:00,3.24,14.43,4.79,-2.61,7.32,45.62,76.37,92.12,-47.03,-46.84
2018-10-21 02:00:00,2.05,13.07,3.55,-3.67,7.23,49.41,100.0,92.12,-47.6,-47.41
2018-10-21 08:00:00,2.06,13.05,3.5,-3.59,7.09,49.09,91.45,89.27,-47.55,-47.36
2018-10-21 14:00:00,2.23,13.2,3.75,-3.36,7.09,48.18,67.52,86.32,-47.42,-47.23
2018-10-21 20:00:00,3.67,14.81,5.27,-2.04,7.19,42.99,0.0,52.99,-46.6,-46.41
2018-10-22 02:00:00,3.09,14.17,4.75,-2.58,7.25,44.78,27.96,31.83,-46.83,-46.64
2018-10-22 08:00:00,3.6,14.75,5.32,-2.14,7.34,42.68,0.0,9.32,-46.49,-46.3
2018-10-22 14:00:00,3.85,15.05,5.21,-1.76,6.85,41.37,0.0,9.32,-46.28,-46.09
2018-10-22 20:00:00,3.68,14.88,4.58,-1.7,6.2,41.46,2.58,0.86,-46.29,-46.1
2018-10-23 02:00:00,3.59,14.8,3.56,-1.18,4.69,41.26,0.0,0.86,-46.26,-46.07
2018-10-23 08:00:00,4.52,15.87,3.93,0.03,3.82,37.47,0.0,0.86,-45.69,-45.49
2018-10-23 14:00:00,4.1,15.43,3.72,-0.45,4.1,38.82,33.96,11.32,-45.82,-45.62
2018-10-23 20:00:00,2.63,13.79,2.34,-1.77,4.1,45.83,100.0,44.65,-46.53,-46.33
2018-10-24 02:00:00,2.0,13.04,1.78,-2.3,4.1,48.46,100.0,77.99,-46.81,-46.62
2018-10-24 08:00:00,2.89,14.02,2.78,-1.4,4.15,44.25,61.74,87.25,-46.29,-46.09
2018-10-24 14:00:00,2.41,13.46,2.39,-1.77,4.15,46.16,76.14,79.29,-46.49,-46.29
2018-10-24 20:00:00,2.8,13.88,2.87,-1.22,4.06,44.01,0.0,45.96,-46.22,-46.03
2018-10-25 02:00:00,3.45,14.61,3.72,-0.62,4.27,40.87,0.0,25.38,-45.81,-45.61
2018-10-25 08:00:00,3.14,14.26,3.44,-0.94,4.33,41.92,19.86,6.62,-45.91,-45.71
2018-10-25 14:00:00,1.95,12.91,2.11,-1.97,4.07,47.91,100.0,39.95,-46.49,-46.29
2018-10-25 20:00:00,2.0,12.92,2.14,-1.85,3.98,47.27,90.94,70.27,-46.42,-46.22
2018-10-26 02:00:00,2.57,13.54,2.44,-1.12,3.54,44.07,45.51,78.82,-46.06,-45.87
2018-10-26 08:00:00,1.57,12.37,1.12,-1.83,2.95,49.23,100.0,78.82,-46.56,-46.36
2018-10-26 14:00:00,2.12,12.94,1.31,-1.01,2.32,46.14,40.0,61.84,-46.22,-46.03
2018-10-26 20:00:00,2.39,13.22,1.62,-0.69,2.3,44.39,6.17,48.72,-46.03,-45.83
2018-10-27 02:00:00,2.35,13.15,1.51,-0.63,2.14,44.13,1.14,15.77,-46.0,-45.8
2018-10-27 08:00:00,2.35,13.12,1.55,-0.59,2.13,43.64,0.0,2.44,-45.95,-45.75
2018-10-27 14:00:00,2.79,13.6,2.14,-0.19,2.31,40.81,0.0,0.38,-45.65,-45.46
2018-10-27 20:00:00,4.96,16.06,4.99,1.26,3.61,31.67,0.0,-0.0,-44.4,-44.2
2018-10-28 02:00:00,4.89,16.04,5.4,0.74,4.53,31.27,0.0,-0.0,-44.33,-44.13
2018-10-28 07:00:00,5.14,16.39,6.18,0.58,5.41,29.82,0.0,-0.0,-44.09,-43.88
2018-10-28 13:00:00,4.52,15.75,5.88,-0.26,5.97,33.0,28.94,9.65,-44.32,-44.12
2018-10-28 19:00:00,3.92,15.11,5.35,-0.97,6.18,36.16,100.0,42.98,-44.55,-44.35
2018-10-29 01:00:00,4.48,15.77,5.95,-0.6,6.38,33.31,55.03,61.32,-44.16,-43.96
2018-10-29 07:00:00,6.67,18.31,8.73,0.81,7.55,26.16,0.0,51.68,-42.84,-42.64
2018-10-29 13:00:00,8.62,20.66,11.53,1.63,9.3,21.66,0.0,18.34,-41.61,-41.4
2018-10-29 19:00:00,10.17,22.62,14.14,1.82,11.41,18.8,0.0,-0.0,-40.55,-40.34
2018-10-30 01:00:00,8.6,21.05,13.07,-0.35,12.62,25.36,45.19,15.06,-41.21,-41.0
2018-10-30 07:00:00,8.15,20.7,12.94,-1.32,13.48,26.02,98.16,47.79,-41.27,-41.06
2018-10-30 13:00:00,7.4,20.0,12.14,-2.33,13.79,28.53,100.0,81.12,-41.52,-41.31
2018-10-30 19:00:00,8.13,20.98,12.9,-2.03,14.16,26.26,76.65,91.6,-40.94,-40.72
2018-10-31 01:00:00,7.64,20.57,12.34,-2.75,14.4,27.31,61.6,79.42,-41.04,-40.82
2018-10-31 07:00:00,7.28,20.3,11.59,-3.14,14.12,27.68,65.98,68.08,-41.07,-40.86
2018-10-31 13:00:00,4.99,17.78,8.67,-5.03,13.46,39.51,100.0,75.86,-42.22,-42.01
2018-10-31 19:00:00,3.51,16.12,6.58,-6.09,12.64,45.8,100.0,88.66,-42.95,-42.74
2018-11-01 01:00:00,3.88,16.55,6.31,-5.42,11.68,43.84,89.36,96.45,-42.66,-42.45
2018-11-01 07:00:00,3.07,15.62,4.75,-5.72,10.52,47.03,100.0,96.45,-43.04,-42.83
2018-11-01 13:00:00,2.61,15.08,3.6,-5.69,9.39,48.65,100.0,96.45,-43.23,-43.03
2018-11-01 19:00:00,1.37,13.61,2.24,-6.72,9.17,53.88,100.0,100.0,-43.89,-43.69
2018-11-02 01:00:00,0.61,12.66,1.49,-7.4,9.15,56.89,100.0,100.0,-44.3,-44.1
2018-11-02 07:00:00,-0.48,11.31,0.66,-8.55,9.59,61.05,100.0,100.0,-44.91,-44.71
