timestamp,ema50_dist_trx_btc_15m,ema200_dist_trx_btc_15m,upper_bb_dist_trx_btc_15m,lower_bb_dist_trx_btc_15m,width_bb_trx_btc_15m,rsi_trx_btc_15m,stoch_rsi_fastk_trx_btc_15m,stoch_rsi_fastd_trx_btc_15m,kijun_dist_trx_btc_15m,tenkan_dist_trx_btc_15m
2019-02-08 19:15:00,2.4067774720571977,2.7781007788477696,5.466299333211011,-1.0037142991975445,6.328799600506104,30.657961226913997,47.12801676744799,59.1533188062214,-3.2653061224489854,-5.1700680272108945
2019-02-08 19:30:00,2.31239404178043,2.7504579850283983,5.35066064006835,-1.2554225448304313,6.473529952537295,30.657961226913997,47.12801676744799,44.901631308369126,-3.2653061224489854,-5.1700680272108945
2019-02-08 19:45:00,2.3556358234418484,2.861684338391002,5.323386826923349,-1.34518519204615,6.538514376066802,29.806372668350043,41.128258001189835,45.12809717869529,-3.133514986376029,-5.040871934604918
2019-02-08 20:00:00,2.129459731250094,2.6946545136319777,4.929996299331685,-1.6238738503522976,6.447292458030833,31.845141798775973,100.0,62.752091589545955,-3.2653061224489854,-5.1700680272108945
2019-02-08 20:15:00,2.0459515064951805,2.667842030909262,4.708764514952435,-1.7563835625717061,6.371098527827648,31.845141798775973,100.0,80.37608600039663,-3.2653061224489854,-5.1700680272108945
2019-02-08 20:30:00,1.8325059544550326,2.5031899919623513,4.327064960154803,-1.9765214818941335,6.23036274940982,34.06614012419894,100.0,100.0,-3.3967391304347894,-5.2989130434782705
2019-02-08 20:45:00,1.8937573627175075,2.6163550883864684,4.221568656391028,-1.9222489285000588,6.073987389730254,32.91114773120649,72.88602241874544,90.96200747291515,-3.2653061224489854,-5.1700680272108945
2019-02-08 21:00:00,1.6864788847578582,2.452284616339817,3.7343391732453934,-2.0495565645499148,5.735579713038728,35.27443612109957,100.0,90.96200747291515,-3.3967391304347894,-5.2989130434782705
2019-02-08 21:15:00,1.092240977740011,1.879598050609066,2.8193464229563148,-2.4950220986321603,5.305764579027893,43.80211784944507,100.0,90.96200747291515,-3.9189189189189233,-5.810810810810818
2019-02-08 21:30:00,1.0494079982207971,1.8608955824438,2.4851048808244736,-2.4040237997436043,4.887147404593241,43.80211784944507,100.0,100.0,-3.9189189189189233,-5.810810810810818
