timestamp,ema50_dist_eth_usd_30m,ema200_dist_eth_usd_30m,lower_bb_dist_eth_usd_30m,width_bb_eth_usd_30m,rsi_eth_usd_30m,stoch_rsi_fastk_eth_usd_30m,stoch_rsi_fastd_eth_usd_30m,kijun_dist_eth_usd_30m,tenkan_dist_eth_usd_30m
2019-02-03 14:00:00,0.004051950085688372,0.023221195786394144,-0.010424123249753836,0.03343140696617397,0.42325350882285373,1.0,0.33333333333333365,-0.011210649514788118,-0.005098000826606719
2019-02-03 14:30:00,0.005645760490381679,0.02332595306638674,-0.008968229202023337,0.032063999244837896,0.398878769526155,0.640793784988503,0.5469312616628347,-0.009414130335435478,-0.0032903756512201454
2019-02-03 15:00:00,0.006219809823899025,0.021946131885964615,-0.00818031988450063,0.029920511700933804,0.3879845544234236,0.48024766693819665,0.7070138173089002,-0.008598609586534911,-0.002469813391877018
2019-02-03 15:30:00,0.008814090823436427,0.023137968223313266,-0.0057445868655148224,0.028633538065232222,0.3512508627435341,0.0,0.37368048397556686,-0.0056880733944955075,0.0004587155963302614
2019-02-03 16:00:00,0.0084684402029096,0.020963069911707155,-0.005835743599780119,0.02659763793738458,0.3512508627435341,0.0,0.16008255564606583,-0.0056880733944955075,0.0004587155963302614
2019-02-03 16:30:00,0.010989257746025327,0.02129842011549643,-0.002869283494222663,0.023947041955779784,0.3164980078367425,0.0,2.6053233644537007e-16,-0.002760397497239664,0.003404490246595504
2019-02-03 17:00:00,0.008151124199815118,0.01495564560073026,-0.003924176413029445,0.018776257162585124,0.372877831109071,0.7886773940599451,0.2628924646866487,-0.0052317576870124505,0.0009178522257915489
2019-02-03 17:30:00,0.006322448410263082,0.011452033955916985,-0.005001533882603049,0.01640067157193144,0.4060955891103125,1.0,0.596225798019982,-0.0067815249266862665,-0.0006414956011731032
2019-02-03 18:00:00,0.007760942529357218,0.011471748439643159,-0.0029811712983597305,0.014391822299285073,0.3817570454869881,0.728357135568079,0.8390115098760083,-0.005049114109978992,0.0011016248967226083
2019-02-03 18:30:00,0.008524406460699074,0.010600470859400968,-0.0014204454205621886,0.01196599222345693,0.3668045606664378,0.5614722196137564,0.7632764517272786,-0.003951842661520155,0.0022056796250344846
2019-02-03 19:00:00,0.00890305590254048,0.011407900812708593,-0.0014117767623079702,0.012755922682261894,0.35677202916443834,0.0,0.42994311839394533,-0.0032189828014348443,0.0029430699898831403
2019-02-03 19:30:00,0.009535569975174685,0.012317067516669722,-0.0011968450162092026,0.013439189146113526,0.34288492852141617,0.0,0.187157406537919,-0.0022095378383355513,0.003958755293684391
2019-02-03 20:00:00,0.005086277990462795,0.007698659045984435,-0.005479178941887319,0.01316323022407786,0.4405864498497627,1.0,0.3333333333333335,-0.006401878113801662,-0.00025950182976630654
2019-02-03 20:30:00,0.012725584746869911,0.016043938073494912,0.0010883093387046294,0.014828605069377183,0.33713461012019763,0.0,0.3333333333333335,0.001663585951940716,0.007855822550831837
2019-02-03 21:00:00,0.014195857348064944,0.017602684230931587,0.0017612916826774683,0.015689487122881915,0.3171776158113439,0.0,0.3333333333333335,0.0036908924853282787,0.009895661796687882
2019-02-03 21:30:00,0.013381608934414091,0.01725398203670414,0.00013194868267385473,0.016974474832314176,0.3228167265830741,0.045694547036840526,0.015231515678947032,0.003425608739931363,0.009628738079807242
2019-02-03 22:00:00,0.01893416036806217,0.024398762290106957,0.003529823297745205,0.020581532447122453,0.26707069297943836,0.0,0.015231515678947032,0.009688839202533828,0.01593068753493565
2019-02-03 22:30:00,0.017280460397683273,0.02358545912073673,0.0005755086473202553,0.02273529708340181,0.28686496776655945,0.2825173869076456,0.10940397798149556,0.008749069247952379,0.01498510796723762
2019-02-03 23:00:00,0.012077808910158971,0.018400470369296373,-0.004861665384202185,0.023105723809152785,0.3773611733395924,1.0,0.4275057956358821,0.004078887135926523,0.010286055011743844
2019-02-03 23:30:00,0.006493784763919042,0.012470559597892228,-0.010186650455876856,0.022631366061846517,0.46136338404602883,1.0,0.7608391289692155,-0.0011980462630173383,0.00497649986176385
2019-02-04 00:00:00,0.00366158244159287,0.008661633330787621,-0.012458063358359861,0.021159862658134774,0.49842223366321486,1.0,1.0000000000000002,-0.0038602941176471006,0.0022977941176469674
2019-02-04 00:30:00,0.005027071262338589,0.009308089090466654,-0.01069860356160568,0.020020612127514444,0.47767481769756726,0.9019300241109063,0.9673100080369689,-0.0023013900395839615,0.003866335266500931
2019-02-04 01:00:00,0.0034097797357679482,0.007108268309707455,-0.011925361673067125,0.01907958405163006,0.4988202172269546,1.0,0.9673100080369689,-0.0037687287434508,0.002389925544627136
2019-02-04 01:30:00,0.006209309465359469,0.009713964322408453,-0.008958400861223237,0.01866531376909388,0.4576670541150836,0.0,0.6339766747036356,-0.0007375991148810268,0.005439793472247878
2019-02-04 02:00:00,0.006857972250456257,0.01012012107739313,-0.008108784670968872,0.018210591935091263,0.4456681518007601,0.0,0.3333333333333335,0.0001845699520117705,0.006367663344407415
2019-02-04 02:30:00,0.007393166281810526,0.010757957696212683,-0.007461121887584521,0.01818909635170771,0.43462399014448233,0.0,1.4210854715202004e-16,0.0010159785720882386,0.007204211692989793
2019-02-04 03:00:00,0.008984196788503374,0.012177892845308458,-0.005811536996704336,0.01793234798776728,0.4091462337068875,0.0,1.4210854715202004e-16,0.002961317786414952,0.009161576901721258
2019-02-04 03:30:00,0.008273164452543558,0.010870214549098645,-0.006189840700808524,0.01702022474251883,0.4161666324416801,0.14468837657177575,0.04822945885725872,0.002590194264569856,0.008788159111933425
2019-02-04 04:00:00,0.0039403739986174635,0.0062050854723996185,-0.01017038919928881,0.01640800603543012,0.4895131125704345,1.0,0.3815627921905921,-0.001558250019706775,0.004614069342600002
